gender_code_filter	gender_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f	female	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	51	1	10204738	4844903	20534	9129
f	female	Partito Democratico		77034286895	Facebook	140	1	10044829	4484793	36202	9135
f	female	Greenpeace Deutschland		22541752487	Facebook	434	1	9898162	3470677	59512	8077
f	female	WeWorld Onlus		299584710061488	Facebook	364	1	8986414	3489829	49957	6189
f	female	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	95	1	8973335	3846208	81728	19103
f	female	Un país moderno	Unidas Podemos	577723459314066	Facebook	64	1	8226468	3724697	44376	9422
f	female	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	176	1	7874957	3208435	22405	4242
f	female	SPÖ	SPÖ	77393060080	Facebook	720	1	7579359	2646248	56190	7936
f	female	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	77	1	7577014	3484416	17581	4432
f	female	Fidesz	Fidesz	9844779306	Facebook	76	1	6945773	3312151	23919	11732
f	female	Harald Vilimsky		547597092025909	Facebook	178	1	6769678	2864599	62530	14290
f	female	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	383	1	6659324	2203215	48126	7709
f	female	Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	27	1	6552345	3046420	24067	5585
f	female	Romania #nuepsd	Future Innovation	293215748279337	Facebook	34	1	6452913	2975956	4152	1745
f	female	Médecins du Monde France		265420476920	Facebook	947	1	6217666	2010406	90233	6991
f	female	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	112	1	6075463	2851629	23137	4703
f	female	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	91	1	6004947	2484701	16069	3204
f	female	Apodemia		115927088504184	Facebook	22	1	5821493	2604688	2816	179
f	female	PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	87	1	5751159	2422542	37286	9231
f	female	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	70	1	5603607	2336155	13781	2392
f	female	Sign for my Future		1345513882259768	Facebook	74	1	5588486	2337700	41581	9700
f	female	Venstre, Danmarks Liberale Parti		21465928829	Facebook	380	1	5585821	1918202	39623	10340
f	female	Greenpeace España	Greenpeace España	133044800622	Facebook	163	1	5532688	2013651	16948	2231
f	female	Gazeta Wyborcza		63563473556	Facebook	385	1	5368416	1742000	12434	1909
f	female	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	48	1	5367558	2311969	4072	1357
f	female	The Brexit Party	The Brexit Party	230416667843105	Facebook	91	1	5228326	2459332	76342	21714
f	female	Kyriakos Mitsotakis		34848567724	Facebook	80	1	5186839	2200891	12932	2716
f	female	Referendum Commission		580832208630212	Facebook	28	1	5145906	2334282	34399	7176
f	female	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	201	1	5123993	1872357	9837	3255
f	female	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	73	1	5112767	2192223	15830	3187
f	female	Patryk Jaki		199877710116314	Facebook	247	1	5026985	1943643	23981	5757
f	female	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	451	1	5005667	2024697	18620	3929
f	female	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	54	1	4942974	2099728	9926	1843
f	female	ČSSD	ČSSD	111041662264882	Facebook	1347	1	4880562	1210737	24386	5766
f	female	Avaaz	Avaaz	8340223883	Facebook	43	1	4826481	2242513	27204	5822
f	female	Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	142	1	4708528	1709266	33806	7333
f	female	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	177	1	4701691	1949922	20638	3294
f	female	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	82	1	4666650	2067320	17623	4163
f	female	Humble Household		1746853745395190	Facebook	53	1	4641731	1873264	45664	11622
f	female	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	722	1	4615179	1710285	77451	13868
f	female	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	137	1	4585711	1684429	35014	7357
f	female	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	130	1	4569406	1860921	18912	3328
f	female	Open Vld	Open Vld	53668151866	Facebook	345	1	4509967	1636100	37529	6150
f	female	Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	50	1	4378793	1954322	6674	1317
f	female	Groen	Groen	84920854319	Facebook	183	1	4332158	1532090	20232	2856
f	female	Right To Vote	Right to Vote	408236463256774	Facebook	357	1	4309997	1092261	36074	5641
f	female	RMDSZ	RMDSZ	102601499822802	Facebook	208	1	4230932	1238836	5769	1013
f	female	We are the 52%	We are the 52%	466744973727718	Facebook	278	1	4197965	1489115	14049	1885
f	female	Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	43	1	4162407	1786937	31653	6610
f	female	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	225	1	4150272	1589329	33774	6917
f	female	UK government	UK government	408582579294175	Facebook	16	1	4108346	1819480	51984	17192
f	female	Save the Children España	Save the Children España	57845333112	Facebook	19	1	4056881	1879943	21230	4782
f	female	Matthew Hussey		525275707491504	Facebook	51	1	4008947	1712999	43837	8723
f	female	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	597	1	3971582	1173101	48001	1166
f	female	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	92	1	3939730	1548954	7958	300
f	female	Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	185	1	3893457	1232165	21126	3202
f	female	Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	58	1	3812468	1541612	7458	2553
f	female	Vattenfall Sverige		608975645850217	Facebook	28	1	3797991	1711101	45499	12633
f	female	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	198	1	3760407	1393063	16200	2088
f	female	Europees Parlement Nederland		270788920480	Facebook	49	1	3731844	1582985	33136	8430
f	female	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	86	1	3658434	1535314	18172	4019
f	female	MSZP	MSZP	115388925185513	Facebook	67	1	3638140	1536067	5879	2480
f	female	Parlement européen en France	Parlement européen en France	279757933824	Facebook	36	1	3589962	1409999	15163	3999
f	female	Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	87	1	3553058	1473312	9020	3515
f	female	kontrast.at	kontrast.at	1079650008770485	Facebook	104	1	3536341	1407197	18964	6208
f	female	Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	19	1	3506003	1642930	5737	1529
f	female	Stichting Vluchteling		120034538112114	Facebook	83	1	3505624	1388928	53662	12650
f	female	Compromís	Compromís	194053080624605	Facebook	52	1	3440853	1454783	13881	2911
f	female	Greens/EFA in the European Parliament		150527751674751	Facebook	58	1	3392543	1460847	4990	1077
f	female	School Cuts	National Education Union	871798409656672	Facebook	155	1	3372375	803950	33283	4907
f	female	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	87	1	3358679	1376510	3892	1068
f	female	IKEA	IKEA	112961202185776	Facebook	78	1	3342540	1238670	12988	2355
f	female	Peter Mertens	PVDA	236485149843971	Facebook	489	1	3316476	1008614	42303	4346
f	female	Andreas Schieder	SPÖ	290881691011354	Facebook	162	1	3241331	1076183	25673	5183
f	female	Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	63	1	3231853	1372233	4222	300
f	female	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	139	1	3230295	1133393	15970	2491
f	female	John Crombez	sp.a	264131406977201	Facebook	83	1	3220803	1309778	18646	3795
f	female	Oxfam Novib		115289021825188	Facebook	39	1	3197389	1328976	43443	13854
f	female	Amnesty International UK		7624294394	Facebook	92	1	3177398	1369139	28606	9003
f	female	ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	37	1	3160793	1446968	4335	1256
f	female	Ayuda LGTB		315021912539118	Facebook	42	1	3152268	1310233	19970	4083
f	female	The Bamboo Brush Society		1152885191422950	Facebook	82	1	3120951	1192520	15317	2045
f	female	Medici Senza Frontiere		65737832194	Facebook	26	1	3108066	1304565	12083	3926
f	female	TheArticle	TheArticle	607840469632004	Facebook	26	1	3055262	1354030	24254	5877
f	female	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	1255	1	3026235	655777	63792	1781
f	female	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	59	1	2995017	1225074	13766	3089
f	female	Greenpeace Polska		32104614789	Facebook	57	1	2967712	1232200	6186	1545
f	female	Asthma UK	Asthma UK	40952091012	Facebook	14	1	2944033	1303410	24755	5486
f	female	Die Grünen	Die Grünen	21759893033	Facebook	100	1	2942339	956528	22052	3949
f	female	Campact e.V.	Campact e.V.	82734241364	Facebook	34	1	2888682	1238003	16620	4319
f	female	Claudia Gamon	NEOS	447992848717452	Facebook	268	1	2871493	1002047	18084	2943
f	female	SP	SP	128393027527	Facebook	161	1	2866465	1113148	34515	6339
f	female	La Prime Énergie		336155273400553	Facebook	28	1	2785739	1104950	24741	5534
f	female	Ingredientes que Suman		586540488142205	Facebook	13	1	2782967	1284838	7225	1585
f	female	Centerpartiet	Centerpartiet	12690894340	Facebook	154	1	2730201	947409	35874	8432
f	female	Facebook Brussels	Facebook	287739491272583	Facebook	18	1	2719586	1172739	26469	6767
f	female	En Comú Podem	En Comú Podem	463627663844039	Facebook	54	1	2711142	1121147	9240	2483
f	female	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	73	1	2667269	1090841	50823	11404
f	female	Lilian Marijnissen	SP	844559615710915	Facebook	59	1	2657730	1086707	13999	3431
f	female	Primes écologique		152399322377561	Facebook	19	1	2643770	1093328	30531	6587
f	female	DIE LINKE	DIE LINKE	47694585682	Facebook	252	1	2642692	942227	12727	972
f	female	Katarina Barley	SPD	1522202731410785	Facebook	234	1	2632811	790154	20683	1151
f	female	Make.org	Make.org	122037308191612	Facebook	58	1	2608935	1114403	20140	4518
f	female	PSOE Aragón	PSOE Aragón	170970449608409	Facebook	1862	1	2571558	222511	180784	52
f	female	Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	44	1	2510992	1017218	5344	772
f	female	Guardian Weekly		64525551258	Facebook	30	1	2507821	1008661	12398	2879
f	female	Mon Homéo Mon Choix		1643185362449069	Facebook	28	1	2489258	991506	22902	4846
f	female	Game of Sultans		185311195624361	Facebook	7	1	2473598	1091560	54986	13032
f	female	Instant PPI UK		616112792139038	Facebook	73	1	2430160	893254	22824	5175
f	female	Wholesome Culture		1664959567149320	Facebook	7	1	2402117	1061083	5434	1049
f	female	Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	339	1	2372650	645415	15560	3541
f	female	Roberta Metsola		406824526101449	Facebook	473	1	2360352	741026	26538	1020
f	female	Covestro		150793518281117	Facebook	16	1	2345436	1029917	4458	1531
f	female	Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	47	1	2342702	1000542	11106	3853
f	female	Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	43	1	2321677	960338	6062	824
f	female	Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	70	1	2315217	927514	4204	918
f	female	The Week UK	The Week	177855115588808	Facebook	141	1	2312835	842324	21509	3812
f	female	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	102	1	2298570	737265	6902	428
f	female	Red Barnet		67571270393	Facebook	67	1	2287580	810451	38874	9993
f	female	Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	37	1	2262328	994573	2468	287
f	female	Stichting De Noordzee		128160633899802	Facebook	37	1	2257219	947482	13924	2852
f	female	Respeto LGTB		2315084548728652	Facebook	267	1	2250647	832640	20730	1048
f	female	D66	D66	52985377549	Facebook	45	1	2249390	899754	13803	3134
f	female	HC Strache	FPÖ	74865038590	Facebook	81	1	2237674	918178	14891	3805
f	female	Europäisches Parlament Österreich		124468054313069	Facebook	35	1	2230875	922989	7375	2663
f	female	Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	39	1	2229282	1072187	8040	2104
f	female	Delphinus		20411877802	Facebook	11	1	2226039	1085879	1134	130
f	female	Vereniging Eigen Huis		371735371563	Facebook	15	1	2198566	896459	16546	3709
f	female	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	187	1	2191323	759007	14925	1962
f	female	Ministère de l'Intérieur		103146727990	Facebook	32	1	2191216	908200	11688	2734
f	female	350.org		12185972707	Facebook	84	1	2162410	546916	10770	1390
f	female	Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	185	1	2161192	658731	7054	91
f	female	Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	12	1	2153810	1067966	2538	528
f	female	Stadt Wien	Stadt Wien	110971788921077	Facebook	49	1	2144957	759813	12551	2093
f	female	Alfred Sant	Alfred Sant	537789116260209	Facebook	114	1	2114067	811921	9071	1219
f	female	Amref Health Africa - Italia		48677844864	Facebook	72	1	2104133	746254	8047	509
f	female	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	66	1	2096814	586204	21353	6501
f	female	Irene Montero	Unidas Podemos	699285113542248	Facebook	8	1	2088691	993206	16522	5602
f	female	Scientists for EU	Scientists for EU	642444842524195	Facebook	62	1	2064803	705784	16196	2908
f	female	EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	104	1	2058723	716315	6865	551
f	female	España Ciudadana		349800235527721	Facebook	18	1	2042369	887362	9135	2344
f	female	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	87	1	2016262	806160	4502	317
f	female	Greenpeace Magyarország		35634348348	Facebook	98	1	2011254	767782	6819	379
f	female	Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	45	1	2003223	774056	5066	853
f	female	Bespaarkiosk.nl		1659811130952704	Facebook	3	1	1999997	900000	14997	3000
f	female	ACNUR Comite español		94118672764	Facebook	39	1	1993226	843213	9050	1459
f	female	Oxfam Great Britain	Oxfam GB	7214031395	Facebook	75	1	1991250	708378	31278	6644
f	female	DéFI	DéFI	173518112695794	Facebook	151	1	1979247	467670	11728	1403
f	female	London Labour Party	The London Labour Party 	474613052643462	Facebook	86	1	1976281	726221	17809	3926
f	female	Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	25	1	1953956	913645	12200	2318
f	female	European Youth Event		919232861444360	Facebook	7	1	1940574	906313	6917	1544
f	female	Mónica Oltra	Compromís	81107269227	Facebook	19	1	1932697	869739	7736	1858
f	female	Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	21	1	1902908	859304	11813	2244
f	female	Oxfam Italia		150200761667597	Facebook	258	1	1896531	544469	21229	1666
f	female	SOS Colabora		351877478951783	Facebook	29	1	1893553	819567	7588	1811
f	female	Roberto Rosso		1735684256653359	Facebook	47	1	1885256	792114	10585	2499
f	female	Petizioni.it		1410474395723679	Facebook	32	1	1877594	803865	12274	2601
f	female	Renew	Renew  Party	1923371311278106	Facebook	171	1	1877532	442491	22515	3415
f	female	London Gov	the Greater London Authority	713179875369048	Facebook	43	1	1874357	802811	18936	3684
f	female	Amnesty International Polska		57544755889	Facebook	65	1	1867673	664872	6978	2173
f	female	Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	51	1	1859853	636858	4079	924
f	female	Lizette Risgaard		547601668763372	Facebook	71	1	1856044	755198	21042	5400
f	female	Verv		560545637307176	Facebook	9	1	1849990	879999	4175	1335
f	female	Colores Contra la Violencia		491948314339036	Facebook	42	1	1842263	671117	4936	199
f	female	Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	33	1	1842116	767670	20855	5899
f	female	Stefano Maullu		150618724962388	Facebook	33	1	1834517	747484	4799	1041
f	female	Andy Street	The Conservative Party	625464517632792	Facebook	585	1	1831237	513168	33290	910
f	female	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	686	1	1825164	430819	24871	697
f	female	NT Live	NT Live	107334993856	Facebook	119	1	1801821	667452	15493	1416
f	female	Mayor of London	the Greater London Authority	360322167647280	Facebook	18	1	1789914	749341	18104	3524
f	female	Röda Korset		111630258867610	Facebook	72	1	1789459	466583	8424	2514
f	female	Save the Refugees		1931458237163388	Facebook	51	1	1782679	579326	12812	2152
f	female	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	78	1	1762322	633908	5656	615
f	female	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	18	1	1716943	710451	2490	407
f	female	Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	42	1	1706694	625692	11681	1984
f	female	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	107	1	1705765	594756	10771	1954
f	female	Dungeon Defenders		107960282569653	Facebook	273	1	1698329	693125	5545	305
f	female	Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	4	1	1698302	849152	62843	12569
f	female	UNICEF France		173159234432	Facebook	38	1	1692250	659445	9112	2097
f	female	Facebook	Facebook	726281677519881	Facebook	5	1	1680982	840492	8421	1677
f	female	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	60	1	1672188	670463	3219	183
f	female	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	107	1	1667526	560994	18590	4992
f	female	Aboca		295129913955200	Facebook	56	1	1666314	513532	3778	0
f	female	Tuxy		870667836405958	Facebook	10	1	1664333	752599	7498	1955
f	female	Sverige för UNHCR		643137272398136	Facebook	87	1	1661932	436675	7395	1936
f	female	Women for a People's Vote	Women for a People's Vote	235989320458995	Facebook	82	1	1650262	489268	20518	3104
f	female	Politice.net	politice.net	2546711162025064	Facebook	12	1	1646147	790415	1601	333
f	female	WWF España		57973661707	Facebook	40	1	1637310	717611	7642	1275
f	female	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	337	1	1635325	428144	9349	369
f	female	CIWF Italia		576664002355828	Facebook	25	1	1610953	676775	12247	2883
f	female	Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	162	1	1608863	480357	15598	92
f	female	Greenpeace International		7297163299	Facebook	6	1	1605914	703235	2460	1057
f	female	Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	62	1	1588948	506053	4851	380
f	female	Unis pour les Droits Humains		1642871805813802	Facebook	29	1	1587597	661157	1512	54
f	female	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	11	1	1580676	692666	8483	1793
f	female	EU-kommissionen i Sverige		155824787799	Facebook	19	1	1575377	760930	6835	1640
f	female	Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	61	1	1569766	524908	13071	2934
f	female	Banque mondiale		155174084508744	Facebook	107	1	1569356	582144	2976	49
f	female	Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	714	1	1560957	256639	68199	0
f	female	Aides énergétiques pour tous		789578834730248	Facebook	16	1	1556630	640073	18184	4082
f	female	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	108	1	1555605	631397	4839	1255
f	female	Property & Business Info		562032903912680	Facebook	282	1	1551039	453813	23734	3716
f	female	Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	25	1	1548579	681659	7296	1800
f	female	Litere.net	litere.net	1504323906337545	Facebook	13	1	1542017	733557	1590	353
f	female	LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	102	1	1524927	484153	6907	562
f	female	INBOX	New Digital Media	369693523475596	Facebook	36	1	1505293	661749	1800	134
f	female	Plan International España	Jose Manuel Bran Garcia	366619768708	Facebook	29	1	1503267	652116	7679	2043
f	female	Agence Isolation Pour Tous		568528630290119	Facebook	25	1	1501628	618054	18020	4156
f	female	David Casa	David Casa	193035580892638	Facebook	88	1	1499708	423710	5092	333
f	female	Fotografiska Stockholm		142320852554	Facebook	10	1	1497246	653999	1103	247
f	female	Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	95	1	1489214	385215	6081	199
f	female	Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	20	1	1489120	617094	2662	1184
f	female	Facebook Nordic	Facebook	334318366655425	Facebook	9	1	1489021	702002	9269	2553
f	female	Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	11	1	1481623	626482	12837	2732
f	female	Klang der Solidarität		385076005313967	Facebook	84	1	1477485	594176	3425	406
f	female	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	144	1	1472073	524841	22206	6298
f	female	NPO Zapp		205247699486388	Facebook	6	1	1448392	710368	1728	487
f	female	Vihreät - De Gröna		33722070600	Facebook	33	1	1444191	578298	6284	1548
f	female	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	14	1	1440412	599631	6909	2246
f	female	Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	115	1	1431313	450459	6119	420
f	female	Liberalerna	Liberalerna	132266740623	Facebook	96	1	1422405	482222	7440	2098
f	female	Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	92	1	1421915	329059	920	244
f	female	Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	36	1	1421435	544739	5327	872
f	female	Lara Comi	Lara Comi	155619044465389	Facebook	91	1	1402979	432148	4876	950
f	female	Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	84	1	1396058	441194	8580	1115
f	female	Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	35	1	1383675	424736	3543	808
f	female	Alex Salmond	Slainte Media	136191876445102	Facebook	88	1	1370274	502447	6307	807
f	female	déi gréng	déi gréng	21710789873	Facebook	24	1	1369520	576556	5551	1100
f	female	Winkler Gyula		1560147330888040	Facebook	22	1	1367371	598440	1727	440
f	female	Microsoft Education		171047642947607	Facebook	6	1	1362681	536912	12155	2419
f	female	Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	76	1	1362221	479980	3795	159
f	female	Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	28	1	1357323	518479	10806	4294
f	female	McCabe 4 Mayor	John Mccabe	564061654107377	Facebook	781	1	1348893	305562	48789	308
f	female	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	69	1	1337236	499674	17854	3910
f	female	Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	37	1	1335478	556768	2347	651
f	female	Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	261	1	1332958	378267	9218	425
f	female	Greenpeace Luxembourg		67370457805	Facebook	131	1	1328123	319683	9373	170
f	female	Capire il cambiamento climatico		340472676679938	Facebook	10	1	1314066	610648	5137	1164
f	female	Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	90	1	1303099	412757	5574	405
f	female	Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	16	1	1301049	565041	5359	1268
f	female	En bättre framtid		1173808162671999	Facebook	51	1	1292935	498587	15611	4064
f	female	Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	139	1	1288936	290704	8689	0
f	female	Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	70	1	1287827	520267	6854	1807
f	female	Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	29	1	1285461	412978	2403	553
f	female	Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	27	1	1283358	544815	2166	756
f	female	Miroslav Žiak		396331590493376	Facebook	98	1	1280218	293549	7867	100
f	female	VICE Italia		1392630034386716	Facebook	4	1	1278426	639214	793	156
f	female	NHS Against Brexit	Scientists for EU	2126073340865034	Facebook	32	1	1276426	402420	10201	1763
