advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
London Gov	the Greater London Authority	713179875369048	Facebook	1k_5k	1k - 5k	7	1	2216757	976390	20914	4732
Mayor of London	the Greater London Authority 	360322167647280	Facebook	1k_5k	1k - 5k	6	1	2111845	923934	22906	4582
Enel Energia		1589410777971706	Facebook	1k_5k	1k - 5k	4	1	2099996	950000	19996	4000
Asthma UK	Asthma UK	40952091012	Facebook	1k_5k	1k - 5k	6	1	2004666	896856	17096	3968
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	1k_5k	1k - 5k	2	1	1999998	1000000	9998	2000
Facebook	Facebook	197589525931	Facebook	1k_5k	1k - 5k	2	1	1999998	1000000	9998	2000
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	1k_5k	1k - 5k	2	1	1999998	1000000	9998	2000
Adesso Basta		1062452300584762	Facebook	1k_5k	1k - 5k	2	1	1999998	1000000	9998	2000
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
España Ciudadana		349800235527721	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
Gambrinus		146991996743	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
Ministère de l'Intérieur		103146727990	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
Bespaarkiosk.nl		1659811130952704	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
Facebook	Facebook	726281677519881	Facebook	1k_5k	1k - 5k	4	1	1999996	800000	19996	4000
Mon Homéo Mon Choix		1643185362449069	Facebook	1k_5k	1k - 5k	4	1	1999996	800000	19996	4000
Vereniging Eigen Huis		371735371563	Facebook	1k_5k	1k - 5k	4	1	1999996	800000	19996	4000
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	1k_5k	1k - 5k	13	1	1964611	829450	32201	8087
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	1k_5k	1k - 5k	6	1	1955259	938525	2728	545
Dan Lok		998837360158985	Facebook	1k_5k	1k - 5k	16	1	1894902	833887	51920	15047
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	1k_5k	1k - 5k	6	1	1816254	750193	5477	2741
Matthew Hussey		525275707491504	Facebook	1k_5k	1k - 5k	8	1	1810451	817625	20789	4158
Mes économies d'énergie		124948231440251	Facebook	1k_5k	1k - 5k	4	1	1699996	700000	19996	4000
Amnesty International UK		7624294394	Facebook	1k_5k	1k - 5k	11	1	1672420	803216	12946	5332
Guardian Weekly		64525551258	Facebook	1k_5k	1k - 5k	5	1	1607562	658820	10374	2898
Stichting Vluchteling		120034538112114	Facebook	1k_5k	1k - 5k	7	1	1599993	750000	34993	7000
London Labour Party	The London Labour Party 	474613052643462	Facebook	1k_5k	1k - 5k	10	1	1594020	706200	20748	5796
Tuxy		870667836405958	Facebook	1k_5k	1k - 5k	3	1	1591833	716326	7920	1584
Game of Sultans		185311195624361	Facebook	1k_5k	1k - 5k	6	1	1546071	641790	20762	6484
TheArticle	TheArticle	607840469632004	Facebook	1k_5k	1k - 5k	8	1	1515620	685331	18922	4882
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Compromís	Compromís	194053080624605	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ		82362291274	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Milan Uhrík - poslanec NR SR		193258414360612	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Ben & Jerry's		147006749798	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Irene Montero	Unidas Podemos	699285113542248	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Vandebron		263935850440177	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Labour Future	Labour Future	112846662487263	Facebook	1k_5k	1k - 5k	4	1	1477838	672925	12365	2747
Rädda Barnen		72659261793	Facebook	1k_5k	1k - 5k	9	1	1444049	638716	23145	4629
EU-kommissionen i Sverige		155824787799	Facebook	1k_5k	1k - 5k	3	1	1388512	666486	7715	1543
MSZP	MSZP	115388925185513	Facebook	1k_5k	1k - 5k	3	1	1363984	654713	2533	1013
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	1k_5k	1k - 5k	3	1	1319904	593957	11453	2291
Oxfam Novib		115289021825188	Facebook	1k_5k	1k - 5k	4	1	1299996	550000	19996	4000
SP	SP	128393027527	Facebook	1k_5k	1k - 5k	5	1	1299995	600000	24995	5000
5Pillars	5 Pillars	490858150969676	Facebook	1k_5k	1k - 5k	4	1	1279852	606930	12365	2747
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	1k_5k	1k - 5k	4	1	1221890	555405	10286	2057
Plan International Sverige		382243262003	Facebook	1k_5k	1k - 5k	8	1	1221888	555405	20573	4114
D66	D66	52985377549	Facebook	1k_5k	1k - 5k	3	1	1199997	500000	14997	3000
Economiser Energie		286272318578056	Facebook	1k_5k	1k - 5k	3	1	1199997	500000	14997	3000
Lingokids		497983453648415	Facebook	1k_5k	1k - 5k	2	1	1168035	584018	5197	1039
Microsoft Education		171047642947607	Facebook	1k_5k	1k - 5k	4	1	1168034	467214	10394	2079
Gaia		182073298490036	Facebook	1k_5k	1k - 5k	2	1	1164888	553244	10367	4404
Scientists for EU	Scientists for EU	642444842524195	Facebook	1k_5k	1k - 5k	4	1	1121917	461967	15270	3054
The Week UK	The Week	177855115588808	Facebook	1k_5k	1k - 5k	7	1	1106676	457169	12199	3811
Facebook Brussels	Facebook	287739491272583	Facebook	1k_5k	1k - 5k	3	1	1099997	450000	14997	3000
Facebook	Facebook	156149777783739	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Save the Children España	Save the Children España	57845333112	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
European Youth Forum		80161254850	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
European GNSS Agency		128217567344601	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Europe Together		140105536131109	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Always France		183045748427091	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Europaparlamentets kontor i Sverige		293678655099	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
European Youth Event		919232861444360	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
SicheConviene		391770197992824	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Shell		444504516075907	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Amnistía Internacional España		78151799929	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Capire il cambiamento climatico		340472676679938	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Mama Quilla		387951911757339	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Van Hall Larenstein		234952503230870	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
European Parliament Office in Cyprus		205478755729	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
EU Environment		305608429284	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Paris Première		140770432659757	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
WWF España		57973661707	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Route Auto		252868201731333	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
ADAR		175390195814995	Facebook	1k_5k	1k - 5k	1	1	999999	500000	2326	1163
BonneGueule		140324089470	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
FHE Group		1241383025915322	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Erdős Norbert		225260807491081	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Roberta Metsola		406824526101449	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
Forza Italia		172265396249029	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
Sign for my Future		1345513882259768	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
CIWF Italia		576664002355828	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
London Conservatives	London Conservatives	660899050767643	Facebook	1k_5k	1k - 5k	6	1	995845	422030	17096	3968
Gazeta Wyborcza		63563473556	Facebook	1k_5k	1k - 5k	3	1	977629	469262	1364	272
Romania #nuepsd	Future Innovation	293215748279337	Facebook	1k_5k	1k - 5k	2	1	929042	464521	975	195
Make.org	Make.org	122037308191612	Facebook	1k_5k	1k - 5k	3	1	899997	400000	14997	3000
Les Energies du Soleil		1684031805239401	Facebook	1k_5k	1k - 5k	3	1	899997	400000	14997	3000
Unblock the Embankment	Unblock The Embankment	296306887805496	Facebook	1k_5k	1k - 5k	3	1	882748	368893	5643	1677
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	1k_5k	1k - 5k	9	1	882587	418069	4391	878
DigitalOcean		149515305173840	Facebook	1k_5k	1k - 5k	2	1	876026	408812	5197	1039
Instant PPI UK		616112792139038	Facebook	1k_5k	1k - 5k	5	1	876024	379611	12993	2599
Fibrenew International		108329495874655	Facebook	1k_5k	1k - 5k	2	1	872879	349152	15537	7769
World Animal Protection Danmark		33588644626	Facebook	1k_5k	1k - 5k	3	1	866473	358168	10826	2397
Red Barnet		67571270393	Facebook	1k_5k	1k - 5k	8	1	861059	384314	18952	4953
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	1k_5k	1k - 5k	8	1	821206	371499	3638	727
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	1k_5k	1k - 5k	4	1	799996	400000	19996	4000
Entega		198244400189055	Facebook	1k_5k	1k - 5k	5	1	799995	400000	24995	5000
Miriam Cates	The Conservative Party	349846382192653	Facebook	1k_5k	1k - 5k	1	1	789677	394838	912	456
Key		1411407032496659	Facebook	1k_5k	1k - 5k	1	1	789677	394838	912	456
My Nottingham	My Nottingham	103293816400733	Facebook	1k_5k	1k - 5k	2	1	789676	315871	1825	913
Simple Politics		1052029294841900	Facebook	1k_5k	1k - 5k	2	1	789676	315871	1825	913
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	1k_5k	1k - 5k	2	1	782104	391052	909	181
Amnesty International Polska		57544755889	Facebook	1k_5k	1k - 5k	4	1	773734	317315	3690	1436
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	1k_5k	1k - 5k	6	1	763403	352758	13151	3560
Labour South East	The Labour Party.	123817579216	Facebook	1k_5k	1k - 5k	6	1	751322	330820	11286	3354
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	1k_5k	1k - 5k	6	1	725377	317848	14191	3661
Plaid Cymru	Plaid Cymru	26416930992	Facebook	1k_5k	1k - 5k	2	1	724813	289926	4730	1220
Yeovil Conservatives	The Yeovil Constituency Conservative Association of 17 The Park, Yeovil, Somerset, BA20 1DN.	1597713690525854	Facebook	1k_5k	1k - 5k	4	1	710706	315871	3651	1827
Right To Vote	Right to Vote	408236463256774	Facebook	1k_5k	1k - 5k	7	1	710704	355355	6390	3198
Advertising Week Europe		957474261104635	Facebook	1k_5k	1k - 5k	3	1	700820	292009	7796	1559
Comme j'aime		146933438675224	Facebook	1k_5k	1k - 5k	2	1	699998	300000	9998	2000
More United	More United	618113871680733	Facebook	1k_5k	1k - 5k	3	1	699434	271877	8548	1984
Silvia Dinică		1128229287275038	Facebook	1k_5k	1k - 5k	3	1	696781	278713	1463	292
George Simion		2212856535602171	Facebook	1k_5k	1k - 5k	3	1	696781	278713	1463	292
LO Sverige		163820136238	Facebook	1k_5k	1k - 5k	3	1	666485	277702	7715	1543
Jamie Driscoll 4 Mayor	The Labour Party	296264854323788	Facebook	1k_5k	1k - 5k	5	1	665869	290039	13278	3204
Three UK		197259133622381	Facebook	1k_5k	1k - 5k	1	1	659952	329976	3817	763
UK Government Scotland		159100234275780	Facebook	1k_5k	1k - 5k	1	1	659952	329976	3817	763
Leave Means Leave	Leave Means Leave	1705780739687918	Facebook	1k_5k	1k - 5k	2	1	659951	263981	7635	1527
NHS Against Brexit	Scientists for EU	2126073340865034	Facebook	1k_5k	1k - 5k	2	1	659951	263981	7635	1527
Yorkshire and the Humber Labour Party	the Labour Party	1608245282744484	Facebook	1k_5k	1k - 5k	4	1	619899	276953	9461	2441
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	1k_5k	1k - 5k	4	1	613266	277688	7351	2167
Wholesome Culture		1664959567149320	Facebook	1k_5k	1k - 5k	1	1	584017	292009	2598	519
Shell		200969413280005	Facebook	1k_5k	1k - 5k	2	1	584017	233607	5197	1039
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	1k_5k	1k - 5k	1	1	584017	292009	2598	519
Save the Refugees		1931458237163388	Facebook	1k_5k	1k - 5k	2	1	584017	233607	5197	1039
ONU Environnement		155723201059	Facebook	1k_5k	1k - 5k	1	1	584017	292009	2598	519
MasterClass		687589164666184	Facebook	1k_5k	1k - 5k	1	1	584017	292009	2598	519
Tikaboo Romania		617570241716349	Facebook	1k_5k	1k - 5k	5	1	557423	255486	2439	487
Skandia		139767876088719	Facebook	1k_5k	1k - 5k	1	1	555405	277702	2571	514
Facebook Nordic	Facebook	334318366655425	Facebook	1k_5k	1k - 5k	2	1	555404	222162	5143	1028
Världsnaturfonden WWF		371791194529	Facebook	1k_5k	1k - 5k	2	1	555404	222162	5143	1028
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	1k_5k	1k - 5k	3	1	555375	248743	6575	1780
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	1k_5k	1k - 5k	1	1	545593	272797	844	337
Property & Business Info		562032903912680	Facebook	1k_5k	1k - 5k	7	1	513285	244800	6390	3198
Open Vld	Open Vld	53668151866	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
SPÖ	SPÖ	77393060080	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Eva Kaili	Eva Kaili	13721812367	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Roberto Rosso		1735684256653359	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Die Grünen	Die Grünen	21759893033	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
FPÖ	FPÖ	169051073236170	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Kyriakos Mitsotakis		34848567724	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Carlo Calenda	Siamo Europei	131887960826264	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Petizioni.it		1410474395723679	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
ZDF heute	ZDF	112784955679	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
PSOE	PSOE	189318235003	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Bart De Wever		24079407056	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Alberto Garzón Espinosa	Izquierda Unida	180609005365213	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Lilian Marijnissen	SP	844559615710915	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Mónica Oltra	Compromís	81107269227	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Katapult - Magazin		1511448562405225	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
UNHCR Belgium		948453825344452	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Европейски парламент в България		163350039852	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
L'Agence pour l'Énergie		465425373946253	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
WeWorld Onlus		299584710061488	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
MDM Deutsche Münze		126866220711392	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
The Bamboo Brush Society		1152885191422950	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Oatly		214112085661044	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Oatly		585888148224935	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Blendle		181375052003138	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Kinder in Gefahr - DVCK e.V.		556019341220640	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Veli Paasimaa eduskuntaan		2500363800014955	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Solvari België		118790941561498	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Médecins du Monde France		265420476920	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
EPP - European People's Party		48034275355	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Céréal Bio & Céréal France		1636261843328359	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Région Auvergne-Rhône-Alpes		381564575243650	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
dieUmweltDruckerei		121763211191717	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
KfW		2267695033248801	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Lidimo		2217464665186092	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
γυρίζουμε		278308089460720	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Transition Energétique		753069428230726	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Mon Energie Verte		252140872017180	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
TOMS		751135974919667	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Fiat Professional France		346353942508593	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
TOMS		290301287805503	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Ecobio OBD		250081085939529	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Department of Foreign Affairs and Trade		449282445418073	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Ecogreen		2207467306235731	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Evitas.it		663358997180553	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	1k_5k	1k - 5k	1	1	499999	200000	4999	1000
Manchester City Council	Manchester City Council	71409503111	Facebook	1k_5k	1k - 5k	2	1	487910	210958	4730	1220
WWF Scotland	WWF Scotland	143664152344192	Facebook	1k_5k	1k - 5k	3	1	473804	236903	2738	1370
Declic	Declic	686190454826244	Facebook	1k_5k	1k - 5k	1	1	464521	232260	487	97
Politice.net	politice.net	2546711162025064	Facebook	1k_5k	1k - 5k	1	1	464521	232260	487	97
Winkler Gyula		1560147330888040	Facebook	1k_5k	1k - 5k	1	1	464521	232260	487	97
Viorel Catarama	Dreapta Liberală - DL	795022763862618	Facebook	1k_5k	1k - 5k	1	1	464521	232260	487	97
Clone Evolution		1345821958781389	Facebook	1k_5k	1k - 5k	1	1	436439	174576	7768	3884
Revista QB		1908798559359662	Facebook	1k_5k	1k - 5k	1	1	414732	207366	466	93
Care2		25852730092	Facebook	1k_5k	1k - 5k	2	1	408811	175205	5197	1039
National Education Union	National Education Union	241312696375349	Facebook	1k_5k	1k - 5k	4	1	408374	192343	6556	2134
HC Strache	FPÖ	74865038590	Facebook	1k_5k	1k - 5k	2	1	399998	200000	9998	2000
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	1k_5k	1k - 5k	2	1	399998	200000	9998	2000
K-Supermarket		380462231997295	Facebook	1k_5k	1k - 5k	2	1	399998	200000	9998	2000
