advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Renew	Renew  Party	1923371311278106	Facebook	35_44	35-44	104	1	82429	17101	2210	41
Jordi Graupera Garcia-Milà		2150908641840958	Facebook	35_44	35-44	1	1	82422	41211	205	41
Andrew Doyle	Andrew Doyle	200875073325354	Facebook	35_44	35-44	10	1	82124	24838	695	132
Peter Van Kemseke	Van Kemseke Peter Leo S	397455370285369	Facebook	35_44	35-44	15	1	82094	21475	976	183
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	35_44	35-44	16	1	82068	25523	450	38
Juan Antonio Morales	Juan Antonio Morales	245685148845187	Facebook	35_44	35-44	10	1	81982	17637	482	71
USR Sector 3	USR Sector 3	1658924257659048	Facebook	35_44	35-44	10	1	81899	24301	434	101
The Brexit Party	The Brexit Party	230416667843105	Facebook	35_44	35-44	7	1	81886	22489	6756	1579
USR Mehedinți	Uniunea Salvați România	1763484467225604	Facebook	35_44	35-44	8	1	81570	17420	140	22
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	35_44	35-44	12	1	81210	20009	817	144
Jouni Kemppainen	Kemppainen Jouni Petteri	387812258475026	Facebook	35_44	35-44	3	1	81064	37825	554	250
Ujhelyi István dr.	MSZP	734217673259088	Facebook	35_44	35-44	6	1	80974	35068	213	79
USR Vaslui	Uniunea Salvați România	526411640878009	Facebook	35_44	35-44	8	1	80914	23869	160	30
BÜNDNIS 90/DIE GRÜNEN Halle (Saale)	BÜNDNIS 90/ DIE GRÜNEN Stadtverband Halle	224759004224478	Facebook	35_44	35-44	14	1	80752	19061	921	162
Michał Wawrykiewicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	835519263468051	Facebook	35_44	35-44	20	1	80028	16231	174	23
Ξαναμπές στο Παιχνίδι - Ευρωεκλογές 2019		1820884184678798	Facebook	35_44	35-44	31	1	79779	17051	459	0
Lucia Kleštincová	EUpositive.sk	1933440166748185	Facebook	35_44	35-44	4	1	79272	38831	256	47
Liam Byrne	Liam Byrne MP	147894618876725	Facebook	35_44	35-44	20	1	79111	16769	714	81
USR Sighetu Marmației	USR Maramureș	166649027305554	Facebook	35_44	35-44	4	1	78853	37913	315	77
Baiba Rubesa	Partiju apvienība Attīstībai/Par!	557368648087077	Facebook	35_44	35-44	10	1	78430	17668	207	0
Vlaams Belang Jongeren	Vlaams Belang Jongeren	203903005659	Facebook	35_44	35-44	6	1	78394	31149	1555	773
USR Teleorman	Partidul "Uniunea Salvati Romania"	694605284013356	Facebook	35_44	35-44	5	1	78356	29667	115	23
Anna Maria Bernini	Anna Maria Bernini	146169045979888	Facebook	35_44	35-44	29	1	78121	15622	660	0
Постоянна ромска конференция	Roma Standing Conference	2169116143357997	Facebook	35_44	35-44	5	1	77841	33373	218	35
Mikko Ohela	Mikko Ohela	201647537374497	Facebook	35_44	35-44	12	1	77782	16706	479	55
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	35_44	35-44	9	1	77553	17012	285	23
Mellemfolkeligt Samvirke	Mellemfolkeligt Samvirke	5624899398	Facebook	35_44	35-44	120	1	77367	14565	777	148
Giuseppe Cossalter	Giuseppe Cossalter	1981132658773307	Facebook	35_44	35-44	4	1	77258	38332	64	0
Tommy Ahlers	Ahlers Tommy	2121857298076689	Facebook	35_44	35-44	17	1	77180	17423	928	210
Andrzej Halicki	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	370319116027	Facebook	35_44	35-44	31	1	77145	18058	334	77
Γιάννης Μυλωνάκης	Γιάννης Μυλωνάκης	178241907911	Facebook	35_44	35-44	8	1	77097	17949	324	0
sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	35_44	35-44	10	1	77007	26564	617	123
Federica Sabbati	Federica Sabbati	834884563535291	Facebook	35_44	35-44	14	1	76816	22193	624	117
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	35_44	35-44	13	1	76578	32219	377	51
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	35_44	35-44	7	1	76567	35934	401	136
Jacek Wilk	KWW Konfederacja Korwin Braun Liroy Narodowcy	499646073441042	Facebook	35_44	35-44	13	1	76501	22563	281	94
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	35_44	35-44	8	1	76325	23261	425	85
Magyar Kétfarkú Kutya Párt	Magyar Kétfarkú Kutya Párt	14792493292	Facebook	35_44	35-44	10	1	76278	21760	91	18
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	35_44	35-44	88	1	76270	17454	1307	0
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	35_44	35-44	12	1	76248	20795	334	11
Daily Mirror	Reach Plc	6149699161	Facebook	35_44	35-44	1	1	76074	30429	880	176
Agnieszka Ścigaj - Poseł na Sejm RP	Komitet Wyborczy Wyborców KUKIZ15	1476482495991048	Facebook	35_44	35-44	26	1	75980	17724	250	56
Ilenia Rento		316884152265156	Facebook	35_44	35-44	19	1	75566	22505	543	49
Lydia Dujardin Desloover	Desloover Lydia Adriana J	491955424673557	Facebook	35_44	35-44	25	1	75525	19634	713	63
National Education Union	National Education Union	241312696375349	Facebook	35_44	35-44	2	1	75359	33363	518	209
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	35_44	35-44	5	1	75304	26475	233	81
Grzegorz Braun	KOMITET WYBORCZY WYBORCÓW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY	268872956643088	Facebook	35_44	35-44	2	1	75273	15054	174	35
Iulian Lorincz	Uniunea Salvați România - USR	924354934394338	Facebook	35_44	35-44	11	1	75050	16485	177	31
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	35_44	35-44	6	1	74985	17729	246	93
Federazione Verdi	Federazione Verdi	142589879147197	Facebook	35_44	35-44	17	1	74919	16330	282	13
David Stellini	David Stellini	1911257335785088	Facebook	35_44	35-44	7	1	74723	26576	483	90
Vänsterpartiet Malmö	Vänsterpartiet Malmö	170519996379	Facebook	35_44	35-44	17	1	74592	15999	555	140
Hans Verreyt	Verreyt Hans Breatrijs H	252441445625720	Facebook	35_44	35-44	30	1	74471	28012	803	126
Rachid Azaoum	Rachid Azaoum	1016780215187655	Facebook	35_44	35-44	8	1	74399	23492	770	150
CD&V Limburg	CD&V Limburg	495564387205601	Facebook	35_44	35-44	21	1	74265	14953	915	141
The UK EU Party	Pierre Edmond Kirk	863185927364896	Facebook	35_44	35-44	1	1	74139	37070	428	214
Uwe Conradt: Saarbrücken - gemeinsam - voran.	CDU Saarbrücken Stadt	577254072692345	Facebook	35_44	35-44	18	1	73728	17490	487	36
Емил А. Георгиев	Georgiev Emil	1228198117206814	Facebook	35_44	35-44	8	1	73572	17712	224	0
Dr Zbigniew Girzyński	KW Prawo i Sprawiedliwość	195400413904081	Facebook	35_44	35-44	3	1	73564	30822	358	71
Μαίρη Τριανταφυλλοπούλου - Υποψήφια Ευρωβουλευτής		444241312986582	Facebook	35_44	35-44	2	1	73401	36487	224	36
ALDE  Prahova	Love to Advertise	1598333033752067	Facebook	35_44	35-44	5	1	73036	28788	155	60
Δημήτρης Κωνσταντακόπουλος	Δημητριος Κωνσταντακοπουλος	912293735783615	Facebook	35_44	35-44	10	1	73006	21794	314	44
Pietro Fiocchi	Pietro Fiocchi	877595239247631	Facebook	35_44	35-44	21	1	73002	20726	344	0
Mark Demesmaeker	Nieuw-Vlaamse Alliantie	397796871009992	Facebook	35_44	35-44	3	1	72791	33352	308	61
Tomasz Frankowski	KWW Koalicja Europejska PO PSL SLD .N Zieloni	2273340699395517	Facebook	35_44	35-44	16	1	72776	16402	341	94
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	35_44	35-44	16	1	72640	26747	249	18
Abortion Support Network	Abortion Support Network	171179209569823	Facebook	35_44	35-44	9	1	72504	19985	1091	152
Dreapta Liberală - DL	Dreapta Liberala	1881461575305499	Facebook	35_44	35-44	6	1	72229	23368	449	111
Leen Dierick	D'hauwer Pieter	279936192533387	Facebook	35_44	35-44	16	1	71935	25210	430	32
Unite the union	Unite the union	175584152579855	Facebook	35_44	35-44	6	1	71692	34589	438	174
Jan Cornillie	Cornillie Jan	980619838787000	Facebook	35_44	35-44	6	1	71658	23820	337	44
CDU Hamburg-Nord	CDU Hamburg-Nord	685221951523894	Facebook	35_44	35-44	104	1	71635	11181	2518	79
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	35_44	35-44	38	1	71618	15775	515	121
Adequate Consulting	Adequate	965450110143851	Facebook	35_44	35-44	23	1	71500	19726	558	0
Zambelli_Stefania Lega	Stefania Zambelli 	2188617797870832	Facebook	35_44	35-44	9	1	71466	29332	325	56
Русский союз Латвии	Latvijas Krievu savienība	545693602214498	Facebook	35_44	35-44	3	1	71295	31690	328	65
Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	35_44	35-44	5	1	71225	28700	601	190
Stjepan Adanić	HDZ - Hrvatska demokratska zajednica	408695383042330	Facebook	35_44	35-44	3	1	71099	28689	161	17
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	35_44	35-44	18	1	70992	27132	535	91
Ján Rudolf - kandidát na europoslanca za SaS	Richard Sulik	1032120240148860	Facebook	35_44	35-44	16	1	70929	16515	436	0
Roman Knop	Andrzej Bartosz Piotrowicz	749503038777719	Facebook	35_44	35-44	13	1	70846	22558	137	35
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	35_44	35-44	10	1	70712	15088	680	110
Gwendolyn Rutten	Gwendolyn Rutten	149158155084	Facebook	35_44	35-44	33	1	70647	29895	717	36
Sosventurini	Antonfrancesco Venturini 	405956940133035	Facebook	35_44	35-44	13	1	70635	33252	396	61
Δημοκρατικός Συναγερμός	Δημοκρατικός Συναγερμός	64330641883	Facebook	35_44	35-44	13	1	70560	30868	438	33
Skogsindustrierna	Skogsindustrierna 	182933185135	Facebook	35_44	35-44	3	1	70422	30625	396	151
Κουρουμπλής Παναγιώτης/Kouroumplis Panagiotis	Panagiotis Kouroumplis	248244001876102	Facebook	35_44	35-44	7	1	70365	22955	280	37
Ginés Ruiz Maciá	Podemos Murcia	544345212751615	Facebook	35_44	35-44	2	1	70162	35081	1328	265
Henk Jan Ormel	CDA	823537391322678	Facebook	35_44	35-44	2	1	70059	28069	143	69
Naša voľba	Naša voľba	175203236178487	Facebook	35_44	35-44	7	1	69963	33849	393	132
Alejandro Langtry	Alejandro Langtry Cainzos	876647346005514	Facebook	35_44	35-44	15	1	69958	17871	672	86
Michela Sciurpa	Michela Sciurpa tramite mandatario elettorale Gian Luca Laurenzi, nato a Perugia il 21.09.1964 LRNGLC64P21G478O con nomina ed accettazione depositata il data 09.04.2019 alla Corte d’Appello di Perugia	317033212339928	Facebook	35_44	35-44	5	1	69908	25150	252	38
Anita Kucharska-Dziedzic	KW Wiosna Roberta Biedronia	402330900557208	Facebook	35_44	35-44	16	1	69829	13331	246	27
MSZP Budapest	MSZP Budapest	414715951917446	Facebook	35_44	35-44	35	1	69728	14142	207	44
Luciano Pizzoni Sindaco	Luciano Pizzoni Sindaco	2408453165855171	Facebook	35_44	35-44	15	1	69656	15198	313	0
EAJ PNV Bizkaiko Batzarkide Taldea	EAJ-PNV	1650615621908144	Facebook	35_44	35-44	6	1	69617	23738	563	103
Open Vld Kapellen	Dirk Van Mechelen	491116271027288	Facebook	35_44	35-44	1	1	69399	27760	693	138
Sverigedemokraterna Kalmar län	Kotanen Mika Erik	117200235024372	Facebook	35_44	35-44	17	1	69389	16333	176	74
SPD Mannheim	SPD Mannheim	417906251607978	Facebook	35_44	35-44	4	1	68960	25350	496	157
SPD Schleswig-Holstein	SPD Schleswig-Holstein	165381593630826	Facebook	35_44	35-44	12	1	68935	13663	196	0
Zenia Stampe	Zenia Stampe	127344360615074	Facebook	35_44	35-44	22	1	68781	22103	753	196
Pedro Quevedo Iturbe	Nueva Canarias	960849937289013	Facebook	35_44	35-44	10	1	68753	14545	320	30
Σακελλαρίου Βασιλική / Βίκυ - Sakellariou Vasiliki / Vicky	Vasiliki Sakellariou	574037653104636	Facebook	35_44	35-44	22	1	68525	18364	552	0
Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	35_44	35-44	77	1	68466	17447	1457	0
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	35_44	35-44	8	1	68438	26806	422	130
DIE LINKE. Berlin-Mitte	Andreas Böttger	118337308237499	Facebook	35_44	35-44	14	1	68398	14693	258	0
Dante Cattaneo	Dante Cattaneo	256298824546192	Facebook	35_44	35-44	27	1	68108	17268	412	10
USR Baia Mare	USR Maramureș	376715579846693	Facebook	35_44	35-44	2	1	67770	33885	287	71
Vouliwatch	Maria Nathanail	627330267312880	Facebook	35_44	35-44	2	1	67752	33876	215	43
Listes Destexhe	Listes Destexhe	983524558703058	Facebook	35_44	35-44	5	1	67723	15248	179	0
Martin Beluský - kandidát na poslanca EP	Kotleba - Ľudová strana Naše Slovensko	2011031775831511	Facebook	35_44	35-44	2	1	67618	33809	337	130
Gorka Urtaran	EAJ-PNV	300674273455291	Facebook	35_44	35-44	16	1	67587	19942	575	29
PNL Maramureş	Rus Alexandra	1465792233677604	Facebook	35_44	35-44	12	1	67521	15387	206	37
Deputati PD	Deputati PD	104652392900508	Facebook	35_44	35-44	23	1	67463	13968	158	0
Ralph Puli: Kap tal-Kunsilliera PN f'Hal Qormi	Ralph Puli	312887412236411	Facebook	35_44	35-44	27	1	67365	13874	667	38
Scottish Liberal Democrats	the Liberal Democrats	397986050296687	Facebook	35_44	35-44	101	1	67123	15709	1852	0
Wim Soons	Soons Wim	598618930329580	Facebook	35_44	35-44	12	1	67021	29318	428	67
Silvio Magliano - Un amico in Comune, in Regione	RedHab	121968754543798	Facebook	35_44	35-44	17	1	66924	14386	326	29
ProDG	ProDG	89846075866	Facebook	35_44	35-44	20	1	66903	15326	511	40
Τζώρτζια Κωνσταντίνου-Παναγιώτου / Georgia Constantinou-Panayiotou		Georgia Constantinou Panayiotou	270213387069072	Facebook	35_44	35-44	6	1	66898	23702	298	28
Eiropas Komisijas pārstāvniecība Latvijā	Eiropas Komisijas pārstāvniecība Latvijā	185497885323119	Facebook	35_44	35-44	5	1	66688	13337	132	0
Patryk Jaki	KW Prawo i Sprawiedliwość	199877710116314	Facebook	35_44	35-44	16	1	66688	21421	188	43
Marcin Bosacki	KWW Koalicja Europejska PO PSL SLD .N Zieloni	325783984956664	Facebook	35_44	35-44	5	1	66646	33089	320	78
Markel Olano	EAJ-PNV	898191063533170	Facebook	35_44	35-44	24	1	66626	16361	489	4
Zbigniew Kuźmiuk	Przemysław Balmowski 	286259248181285	Facebook	35_44	35-44	8	1	66573	19577	117	31
Sverige för UNHCR	Viva Media	643137272398136	Facebook	35_44	35-44	3	1	66174	32752	967	192
Vagelis Meimarakis - Βαγγέλης Μεϊμαράκης	Vagelis Meimarakis - Βαγγέλης Μεϊμαράκης	533778063439430	Facebook	35_44	35-44	6	1	65952	23894	325	54
Jakub Ziółkowski	KW Wiosna Roberta Biedronia	728590287185661	Facebook	35_44	35-44	8	1	65770	13154	152	30
Virginia Puzzolo	Virginia Puzzolo	1950051888380307	Facebook	35_44	35-44	37	1	65660	16582	538	0
Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	35_44	35-44	6	1	65659	13875	575	99
BZS 23 - Bündnis Zukunft Stuttgart 23	Marc Fuchs 	225413838047902	Facebook	35_44	35-44	9	1	65645	13950	271	16
Podemos Torrejón de Ardoz	Podemos Torrejón de Ardoz	394489317377199	Facebook	35_44	35-44	13	1	65465	21769	678	86
Evin Incir	Socialdemokraterna i Uppsala län	1439778006254125	Facebook	35_44	35-44	9	1	65404	15111	596	132
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości	612725748801524	Facebook	35_44	35-44	43	1	65374	19068	276	52
Alex Vanopslagh	Alex Vanopslagh	671022293105597	Facebook	35_44	35-44	27	1	65110	14816	376	122
Camilla Laureti	Camilla Laureti	1718838531535765	Facebook	35_44	35-44	17	1	64980	21735	340	20
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	35_44	35-44	12	1	64947	14412	70	8
IF Metall	IF Metall	108492218918	Facebook	35_44	35-44	10	1	64882	19605	429	90
ΑΔΕΚ - Ανεξάρτητη Δημοτική Ενωτική Κίνηση Πετρούπολης	Ανεξάρτητη Δημοτική Ενωτική Κίνηση Πετρούπολης	620951011676414	Facebook	35_44	35-44	13	1	64804	12961	457	57
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	35_44	35-44	7	1	64777	12920	206	15
Volt Deutschland	Volt Deutschland	134209407129787	Facebook	35_44	35-44	55	1	64769	14730	1094	28
DéFI	DéFI	173518112695794	Facebook	35_44	35-44	8	1	64571	20349	445	74
Vote for a Woman / Stem op een Vrouw		1329572193784367	Facebook	35_44	35-44	9	1	64510	22335	363	127
Nya Moderaterna i Kalmar län	Hemgard Lars Peter	159513904100440	Facebook	35_44	35-44	15	1	64489	13060	604	122
Amaya Fernández	PP	486996548359961	Facebook	35_44	35-44	8	1	64480	15799	247	0
Konfederacja Zach-Pom	Andrzej Ostrowski	1249992775165697	Facebook	35_44	35-44	21	1	64420	22548	275	60
La Izquierda Hoy Alcorcon	Daniel Gonzalez Martin	448873105900829	Facebook	35_44	35-44	2	1	64301	32150	160	32
Peter Gillo	Peter Gillo	578310722649724	Facebook	35_44	35-44	6	1	64291	18666	545	109
Grüne Mannheim	BÜNDNIS 90/DIE GRÜNEN Kreisverband Mannheim	123290727868673	Facebook	35_44	35-44	43	1	64240	17905	1058	18
Socialdemokraterna i Malmö	Socialdemokraterna i Malmö	133148933394485	Facebook	35_44	35-44	11	1	64180	13759	431	100
Dita Charanzová	ANO	219333261570307	Facebook	35_44	35-44	9	1	63991	18853	691	186
Bogusław Sonik	KWW KOALICJA EUROPEJSKA PO PSL SLD .N ZIELONI	75775141409	Facebook	35_44	35-44	47	1	63948	13207	276	15
Eko Fresh	Christoph Friedrich Brust	103824796345976	Facebook	35_44	35-44	5	1	63892	20388	511	102
Dobromir Sośnierz	KWW KONFEDERACJA KORWIN BRAUN LIROY NARODOWCY	1389430631355482	Facebook	35_44	35-44	13	1	63838	14213	183	35
Ayuda En Acción	Ayuda En Acción	245741112112300	Facebook	35_44	35-44	29	1	63831	11225	1052	27
Europäische Kommission – Vertretung in Deutschland	Europäische Kommission – Vertretung in Deutschland	123332714357231	Facebook	35_44	35-44	13	1	63817	14796	562	94
Roberto Battiston in Europa	Corrado Denaro	1088184664716532	Facebook	35_44	35-44	6	1	63649	28428	142	21
Χάρης Μαμουλάκης	Χάρης Μαμουλάκης	1561616060574694	Facebook	35_44	35-44	8	1	63537	23260	236	0
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	35_44	35-44	5	1	63532	25473	588	235
FDP Hessen	FDP Hessen	188188564583	Facebook	35_44	35-44	9	1	63513	19916	236	19
Bieke Moerman	Bieke Moerman	498415337201849	Facebook	35_44	35-44	5	1	63386	24802	430	86
Theresa Blegvad, Aarhus Byråd	Venstre, Danmarks Liberale Parti	401991943254934	Facebook	35_44	35-44	2	1	63382	27430	1836	367
Frank Psaila	Frank Psaila	458318884361628	Facebook	35_44	35-44	10	1	63293	13182	287	0
Peter Van Rompuy	CD&V	257794051588457	Facebook	35_44	35-44	13	1	63189	19204	1031	352
RISE TV	RISE TV	695231853900857	Facebook	35_44	35-44	6	1	63185	12637	270	0
Kunsthal Charlottenborg	Kunsthal Charlottenborg	210190795661724	Facebook	35_44	35-44	16	1	63145	12121	423	92
USR Caraș-Severin	Uniunea Salvați România	1556903897946498	Facebook	35_44	35-44	8	1	62894	20176	123	22
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	35_44	35-44	30	1	62821	15627	275	82
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	35_44	35-44	4	1	62744	27238	193	75
Arabiska Teatern / أرابيسكا تياترن	Arabiska Teatern / أرابيسكا تياترن	996264337099052	Facebook	35_44	35-44	3	1	62662	31144	292	120
Michael  O'Dowd for Europe	O'Dowd Michael Joseph	878147035569806	Facebook	35_44	35-44	7	1	62602	18794	441	71
Democratic Unionist Party	Democratic Unionist Party	105732052794210	Facebook	35_44	35-44	9	1	62581	17533	641	122
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	35_44	35-44	5	1	62517	30683	340	112
Marco Racca	Marco Racca	2341721169486171	Facebook	35_44	35-44	12	1	62251	16474	488	86
Fredrick Federley	Fredrick Federley	189892183097	Facebook	35_44	35-44	5	1	62111	24436	466	139
Mauro Parolini	Mauro Parolini 	179225584042	Facebook	35_44	35-44	37	1	62065	16869	435	0
Sébastien de Jonge	De Jonge Sébastien Edouard	370249413831637	Facebook	35_44	35-44	4	1	62062	22470	452	90
Antonio Brunetto	Antonio Brunetto	1906734892742698	Facebook	35_44	35-44	8	1	62003	20741	290	44
Salvatore Cicu	Salvatore Cicu	229261087280641	Facebook	35_44	35-44	5	1	61905	28842	199	30
Inštitút ľudských práv - Human Rights Institute	Inštitút ľudských práv - Human Rights Institute	139025019440898	Facebook	35_44	35-44	15	1	61872	14300	285	0
Amnesty International-Ireland	Amnesty International-Ireland	158961023733	Facebook	35_44	35-44	4	1	61588	29714	215	28
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	35_44	35-44	11	1	61430	13944	214	0
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	35_44	35-44	12	1	61422	15580	536	134
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	35_44	35-44	21	1	61388	14290	437	24
Koen Metsu	VAN DER AUWERA PIETER TOM T.	536864973078981	Facebook	35_44	35-44	5	1	61246	20068	492	94
Global Justice Now	Global Justice Now	6707857033	Facebook	35_44	35-44	65	1	60973	15380	1312	10
Γιάννης Δάλμας	Ioannis Dalmas	321260791914587	Facebook	35_44	35-44	4	1	60831	25921	258	45
Lovin Malta	Lovin Malta	1700937210129433	Facebook	35_44	35-44	5	1	60812	18809	496	99
Liana Saranga	Liana Saranga Gulcan	406430003544310	Facebook	35_44	35-44	48	1	60811	13705	1142	54
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	35_44	35-44	57	1	60276	16270	1167	13
Pavel Macko SPOLU - občianska demokracia	SPOLU - občianska demokracia	489291478219770	Facebook	35_44	35-44	6	1	59758	21488	370	63
Fatim Diarra	Fatim Diarra	1357638954294467	Facebook	35_44	35-44	5	1	59678	23270	1101	212
Marek Ženíšek	TOP 09	523450094407778	Facebook	35_44	35-44	9	1	59662	13683	294	67
Mia Tang	Mia Tang	358828094665364	Facebook	35_44	35-44	22	1	59648	12246	637	137
USR Hunedoara	Uniunea Salvați România - USR	250986431933338	Facebook	35_44	35-44	4	1	59545	24081	84	28
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	35_44	35-44	9	1	59530	19856	212	23
Christian Zoll	Vorarlberger Volkspartei	601419393620184	Facebook	35_44	35-44	2	1	59094	23619	63	11
Sofia Sakorafa	Sofia Sakorafa	211831995597479	Facebook	35_44	35-44	6	1	59075	29538	261	48
Marina Kaljurand	Marina Kaljurand	651496914998204	Facebook	35_44	35-44	13	1	58987	17309	465	64
Mike Mohring	CDU Weimarer Land	188677361503511	Facebook	35_44	35-44	21	1	58935	13962	499	0
Dominika Chorosińska	Komitet Wyborczy Prawo i Sprawiedliwość	580557092422382	Facebook	35_44	35-44	3	1	58931	29466	459	91
Lisa Forbes for Peterborough	The Labour Party	365430600210847	Facebook	35_44	35-44	26	1	58901	18939	2069	234
Federico Clapis	Federico Clapis	306289286207471	Facebook	35_44	35-44	4	1	58870	11774	125	0
Polski Klub Ekologiczny Koło Miejskie w Gliwicach	Maria Wanda Staniszewska	291839444209363	Facebook	35_44	35-44	6	1	58845	21515	482	125
Arndt Kohn	SPD-Unterbezirk in der Städteregion Aachen	1232732846774130	Facebook	35_44	35-44	7	1	58781	23045	340	54
Michaela Šojdrová	KDU-ČSL	733410133337387	Facebook	35_44	35-44	9	1	58763	12805	280	73
Coalición por El Bierzo	Coalición por El Bierzo	661476137308587	Facebook	35_44	35-44	7	1	58639	13951	280	26
Fifth colour	Mehdi Jamali	720997618045137	Facebook	35_44	35-44	10	1	58636	11682	700	135
Tiroler Volkspartei	Tiroler Volkspartei	217386655005525	Facebook	35_44	35-44	6	1	58570	17422	437	133
Teuvo Hakkarainen	Riekkovaara Niko Tapani	198979100169761	Facebook	35_44	35-44	14	1	58532	12856	565	76
Uudenmaan Vihreät	Uudenmaan Vihreät ry	276456079047756	Facebook	35_44	35-44	4	1	58459	25002	644	250
FORO Asturias	FORO Asturias	157783340940291	Facebook	35_44	35-44	2	1	58434	26443	215	43
FDP Baden-Württemberg	FDP Baden-Württemberg	241400009229424	Facebook	35_44	35-44	9	1	58371	28429	641	280
Most-Híd (Híd-Most)	Most-Híd (Híd-Most)	353195602108	Facebook	35_44	35-44	18	1	58361	18465	487	55
Giorgos Sklavos	Georgios Sklavos	1042099132649984	Facebook	35_44	35-44	8	1	58226	13101	175	0
Алина Добрева	Алина Добрева	330889637493030	Facebook	35_44	35-44	3	1	58206	26361	262	49
Europa-Parlamentet i Danmark	Europa-Parlamentet i Danmark	128700897207990	Facebook	35_44	35-44	31	1	58198	13916	530	129
PS Móstoles	PS Móstoles	328021943957505	Facebook	35_44	35-44	18	1	58182	13409	488	0
Antonio Morales Méndez	Nueva Canarias	972435506102094	Facebook	35_44	35-44	9	1	58159	20026	361	49
Danijel Marušić	HDZ - Hrvatska demokratska zajednica	215152641879933	Facebook	35_44	35-44	4	1	58117	18295	93	0
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	35_44	35-44	10	1	58092	18848	217	20
Jacopo Alberti Consigliere Regionale LEGA Salvini Toscana	JACOPO ALBERTI	1583213175233477	Facebook	35_44	35-44	10	1	58091	26575	303	59
Manchester City		208411345454	Facebook	35_44	35-44	1	1	57887	28943	33	0
Kuzma Pavlov Jensen	Det Konservative Folkeparti	2798719490153637	Facebook	35_44	35-44	6	1	57719	21652	857	172
Vincze Loránt	Vincze Loránt	675042232534141	Facebook	35_44	35-44	22	1	57634	15663	113	0
Centioni Alessia Europee 2019	SocialCom	1249137568574869	Facebook	35_44	35-44	19	1	57625	13652	338	23
Josef Valihrach - kandidát do Evropského parlamentu	Soukromníci  - Strana soukromníků České republiky	1055203891355904	Facebook	35_44	35-44	11	1	57527	13048	64	32
Danilo Oscar Lancini	Danilo Oscar Lancini	247390032110856	Facebook	35_44	35-44	14	1	57467	12608	265	23
Raffaele Bene.	Raffaele Bene 	487209295147668	Facebook	35_44	35-44	5	1	57458	11491	113	0
Paweł Tanajno	Paweł Jan Tanajno	469702339755768	Facebook	35_44	35-44	14	1	57223	16839	196	65
Joško Klisović	Klisovic Josko	1262594650584725	Facebook	35_44	35-44	16	1	57174	15608	200	0
Aldo Modonesi	Comitato Elettorale Aldo Modonesi Sindaco	300621720600910	Facebook	35_44	35-44	8	1	57079	12645	218	18
Barbara Meyer-Gluche	B90/Grüne Saarbrücken	183342321839259	Facebook	35_44	35-44	15	1	56961	18917	696	149
Momentum Újbuda	Momentum Mozgalom	1947426878644256	Facebook	35_44	35-44	6	1	56718	16286	201	69
