advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Nicola Clerici europee 2019 M5S	Nicola Clerici	2340174086227422	Facebook	55_64	55-64	37	1	608316	192496	3403	755
Edukacja dla Dobrego Klimatu	Wojciech Makowski	798249970192065	Facebook	55_64	55-64	23	1	606078	248685	2889	828
Nicola Beer	FDP	206866712830769	Facebook	55_64	55-64	81	1	600061	236872	6391	1306
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	55_64	55-64	35	1	594884	244526	5216	1164
Parlamentul European, Biroul de Informare în Romania	Parlamentul European, Biroul de Informare în Romania	138896782840976	Facebook	55_64	55-64	15	1	594529	274709	1147	262
Brando Benifei	Brando Benifei	291380024325396	Facebook	55_64	55-64	23	1	587034	232283	3861	877
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	55_64	55-64	45	1	581677	208127	6459	1828
DIE LINKE	DIE LINKE	47694585682	Facebook	55_64	55-64	604	1	580881	156861	6546	126
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	55_64	55-64	7	1	580708	271120	3423	766
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	55_64	55-64	10	1	565264	242747	7318	1586
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	55_64	55-64	59	1	557690	211516	10494	2717
sp.a	sp.a	57253967150	Facebook	55_64	55-64	35	1	556104	238503	1928	540
In Progress	In Progress	254883792041627	Facebook	55_64	55-64	6	1	535538	247511	2046	561
Katarina Barley	SPD	1522202731410785	Facebook	55_64	55-64	676	1	532788	119750	9959	80
Partizán	Gulyás Márton Ferenc	1406386486355924	Facebook	55_64	55-64	87	1	526644	167765	1196	378
Крум Дончев/Krum Donchev	Крум Дончев/Krum Donchev	155516354469476	Facebook	55_64	55-64	15	1	512881	186931	1275	407
Peter Mertens	PVDA	236485149843971	Facebook	55_64	55-64	44	1	512557	210295	4293	1157
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	55_64	55-64	689	1	512002	17439	43724	0
Демократична България	Демократична България	995342840629890	Facebook	55_64	55-64	31	1	509036	230662	2662	548
Forza Italia	Forza Italia	172265396249029	Facebook	55_64	55-64	10	1	506341	212256	1970	553
Più Europa Vercelli	Carloalberto Polidori	527235457776008	Facebook	55_64	55-64	14	1	504361	225296	2627	487
CDA	CDA	320374518118	Facebook	55_64	55-64	8	1	497853	222488	2854	740
Partito Democratico	Partito Democratico	77034286895	Facebook	55_64	55-64	56	1	497039	217514	2728	459
INBOX	New Digital Media	369693523475596	Facebook	55_64	55-64	56	1	495623	205224	1014	63
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	55_64	55-64	44	1	492150	221019	618	131
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	55_64	55-64	178	1	479413	135975	1458	269
Simona Bonafè	Simona Bonafè	145437958954905	Facebook	55_64	55-64	35	1	473107	161263	3649	668
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	55_64	55-64	16	1	467221	206691	2369	603
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	55_64	55-64	26	1	467053	215093	6291	2165
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	55_64	55-64	25	1	461934	204533	1323	271
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	55_64	55-64	37	1	461164	185705	2576	519
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	55_64	55-64	13	1	447397	192807	2987	634
Cristian Bușoi	Rus Alexandra	112332998808842	Facebook	55_64	55-64	26	1	438667	188894	623	181
Zuokas	LLS (liberalai)	150259975018869	Facebook	55_64	55-64	4	1	432834	181940	3743	748
To Potami	To Potami	240638659452549	Facebook	55_64	55-64	9	1	420700	194259	2011	649
Thalia Buchhandlung - Thalia.de	Thalia Buchhandlung - Thalia.de	342884401877	Facebook	55_64	55-64	14	1	414330	186061	6378	1532
John Crombez	sp.a	264131406977201	Facebook	55_64	55-64	23	1	407350	183256	3033	653
Carmine Spiaggia	Carmine Spiaggia	425820797979047	Facebook	55_64	55-64	4	1	398871	165148	2182	547
Massimiliano Santini	Massimiliano Ghelfi	389585871653842	Facebook	55_64	55-64	96	1	396891	163595	1882	463
Die Offene Gesellschaft	die Initiative Offene Gesellschaft mit Facebook-Werbegutschrift	912255502235222	Facebook	55_64	55-64	426	1	393865	87255	8578	324
Amnesty International UK	Amnesty International UK	7624294394	Facebook	55_64	55-64	434	1	392043	83527	8875	435
Gazeta Wyborcza	Gazeta Wyborcza	63563473556	Facebook	55_64	55-64	79	1	386792	113342	891	140
Kokoomus	Kokoomus	201285237101	Facebook	55_64	55-64	282	1	381874	98220	8474	650
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	55_64	55-64	42	1	380239	107512	1131	105
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	55_64	55-64	17	1	379780	174002	1131	512
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	55_64	55-64	54	1	374565	82455	2425	250
Sebastian Kurz	Volkspartei	105151752909840	Facebook	55_64	55-64	20	1	371675	165075	3913	831
Nicola Danti	Nicola Danti	241424056063716	Facebook	55_64	55-64	31	1	371440	116241	2477	391
Път на младите	Път на младите	2051476654950711	Facebook	55_64	55-64	14	1	366320	158202	1267	217
Alfahír	Alfahír Hírportál	525574220799452	Facebook	55_64	55-64	20	1	365746	125786	1598	688
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	55_64	55-64	594	1	361670	27984	25392	5
Groen	Groen	84920854319	Facebook	55_64	55-64	43	1	360543	132493	3125	555
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	55_64	55-64	5	1	360349	145528	152	74
Παύλος Γερουλάνος	Παύλος Γερουλάνος	196882087005924	Facebook	55_64	55-64	48	1	359350	145735	1865	352
Matilde Montaudo, cittadina a 5 stelle	Matilde Ada Montaudo	492569564129501	Facebook	55_64	55-64	27	1	353028	141140	1363	205
Norica Nicolai	Increase Digital	121265151226126	Facebook	55_64	55-64	30	1	350705	110120	631	108
Søren Pape Poulsen	Søren Pape Poulsen	952334508116178	Facebook	55_64	55-64	18	1	349499	155888	10605	2328
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	55_64	55-64	11	1	348868	145212	933	351
Antonio Silvio Calò	Antonio Silvio Calò	740380199679755	Facebook	55_64	55-64	13	1	348394	137577	1069	305
Centerpartiet	Centerpartiet	12690894340	Facebook	55_64	55-64	23	1	345595	144535	5354	2063
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	55_64	55-64	19	1	345176	134900	1329	221
Adam Bielan	KW PRAWO I SPRAWIEDLIWOŚĆ	228951150597089	Facebook	55_64	55-64	50	1	343879	128967	1609	412
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	55_64	55-64	29	1	343593	104392	2947	1035
Calin Popescu Tariceanu	EvolveDreamSoft	227922987222524	Facebook	55_64	55-64	2	1	342603	171301	668	334
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	55_64	55-64	24	1	340128	138100	1774	561
Federica Picchi	Federica Picchi	362494797700891	Facebook	55_64	55-64	31	1	338302	107186	1831	319
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	55_64	55-64	3	1	338018	142539	3012	602
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	55_64	55-64	20	1	335577	137199	1237	244
RMDSZ	RMDSZ	102601499822802	Facebook	55_64	55-64	64	1	335068	96819	802	154
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	55_64	55-64	15	1	334894	119359	1132	381
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	55_64	55-64	13	1	327317	135670	2822	642
Compromís	Compromís	194053080624605	Facebook	55_64	55-64	86	1	323915	103373	1729	175
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	55_64	55-64	62	1	323520	90914	2212	330
Spoločnými Silami Za Rozkvet Gemera	Horváth Csaba	106240706496397	Facebook	55_64	55-64	373	1	322257	79149	3894	30
Lara Comi	Lara Comi	155619044465389	Facebook	55_64	55-64	21	1	320531	132927	1957	404
Giuliano Pisapia	Giuliano Pisapia	112352038802143	Facebook	55_64	55-64	13	1	319286	139330	1147	214
Più Europa	Più Europa	126662574668084	Facebook	55_64	55-64	5	1	319174	147832	1803	449
Deputati PD	Deputati PD	104652392900508	Facebook	55_64	55-64	23	1	314747	64707	737	0
Elio Di Rupo	Parti Socialiste (PS)	16301530829	Facebook	55_64	55-64	16	1	306675	110005	3249	650
Frédéric Daerden	Frédéric Charles R Daerden	341897923206486	Facebook	55_64	55-64	18	1	303937	64136	3122	598
Alberto Cirio	RedAbissi	1391061901114543	Facebook	55_64	55-64	48	1	303083	86289	2118	300
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	55_64	55-64	17	1	297542	126012	755	209
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	55_64	55-64	16	1	295928	127408	1734	386
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	55_64	55-64	31	1	294601	63416	831	0
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	55_64	55-64	37	1	294318	78282	1542	144
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	55_64	55-64	15	1	292293	111652	2301	583
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	55_64	55-64	7	1	288918	131120	1977	446
Dino Giarrusso	Dino Giarrusso	987371561280376	Facebook	55_64	55-64	6	1	288801	110872	1266	237
Lemiamas šuolis	Rinkimų komitetas "Lemiamas šuolis"	993853767374212	Facebook	55_64	55-64	22	1	286518	102986	1247	257
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	55_64	55-64	14	1	286242	119319	354	149
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	55_64	55-64	11	1	285813	138698	382	125
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	55_64	55-64	37	1	285586	96684	593	113
Andrea Cozzolino	Andrea Cozzolino	1449151341981719	Facebook	55_64	55-64	18	1	284890	102239	1187	198
Радан Кънев	Радан Кънев	1461853244069926	Facebook	55_64	55-64	28	1	282368	110054	909	64
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	55_64	55-64	46	1	282345	77393	4220	1414
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	55_64	55-64	30	1	280054	111425	1312	286
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	55_64	55-64	14	1	279486	100511	2612	630
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	55_64	55-64	21	1	279185	92889	1335	287
VVD	VVD	121264564551002	Facebook	55_64	55-64	29	1	277313	124154	1675	315
Δημιουργία Ξανά	Δημιουργία Ξανά	226397774096827	Facebook	55_64	55-64	142	1	274505	88367	3805	299
PLUS	PLUS	1903580739951981	Facebook	55_64	55-64	2	1	273254	114310	573	146
Partidul Mișcarea Populară	Amerisoft	581911828514783	Facebook	55_64	55-64	16	1	272800	116765	355	96
Mara Bizzotto Pagina Ufficiale	Mara Bizzotto	206708532746370	Facebook	55_64	55-64	12	1	272466	97543	757	104
Enhedslisten	Enhedslisten	223040066022	Facebook	55_64	55-64	39	1	268653	105373	2870	1158
Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	55_64	55-64	21	1	268456	101478	1884	584
Carmela Rescigno	Carmela Rescigno	434358993998139	Facebook	55_64	55-64	15	1	268216	106332	1267	218
Οι Έλληνες	In Progress	2273336566260671	Facebook	55_64	55-64	7	1	267523	109096	1166	344
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	55_64	55-64	27	1	267162	110889	866	122
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	55_64	55-64	35	1	265441	71999	3504	1347
Erdélyi magyarok Orbán Viktor mellett	Erdélyi magyarok Orbán Viktor mellett	1537537942983268	Facebook	55_64	55-64	37	1	264932	61652	603	103
Agence française pour la biodiversité	Agence française pour la biodiversité	500437833654583	Facebook	55_64	55-64	1	1	263060	131530	1315	263
Alfred Sant	Alfred Sant	537789116260209	Facebook	55_64	55-64	28	1	262297	95534	951	162
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	55_64	55-64	31	1	260899	65101	1168	43
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	55_64	55-64	9	1	258616	126798	930	182
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	55_64	55-64	20	1	256488	106915	680	191
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	55_64	55-64	21	1	255997	101976	1139	171
Francesco Galtieri	Francesco Galtieri	176134109106348	Facebook	55_64	55-64	20	1	254804	107169	1069	166
Valerio Zoggia	Valerio Zoggia	174166786029904	Facebook	55_64	55-64	8	1	252458	124249	1106	266
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	55_64	55-64	22	1	251760	82777	1182	186
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	55_64	55-64	25	1	251692	78477	635	40
38 Degrees	38 Degrees	200006375787	Facebook	55_64	55-64	53	1	250318	77920	1880	74
Sme rodina	Sme rodina	600235073447674	Facebook	55_64	55-64	6	1	248561	110078	1557	341
Amnesty International - Italia	Amnesty International - Italia	39993728498	Facebook	55_64	55-64	9	1	247150	98352	355	40
Michela Giuffrida	Michela Giuffrida	656848937718109	Facebook	55_64	55-64	37	1	246804	58248	1394	117
Paolo De Castro	Paolo De Castro	441907505922632	Facebook	55_64	55-64	24	1	246415	78410	1014	105
Exit from Brexit	the Liberal Democrats	1600429670027154	Facebook	55_64	55-64	48	1	243953	81033	2547	660
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	55_64	55-64	50	1	243817	55096	977	68
ČSSD	ČSSD	111041662264882	Facebook	55_64	55-64	120	1	243653	86051	3120	709
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	55_64	55-64	9	1	243032	101105	2773	578
Lorenzo Cesa	Lorenzo Cesa	538632706513878	Facebook	55_64	55-64	32	1	242639	57133	1164	54
KDNP és Frakciója	KDNP és Frakciója	230385242742	Facebook	55_64	55-64	43	1	242047	77108	438	126
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	55_64	55-64	28	1	241369	104564	1323	301
Annalisa Corrado	ANNALISA CORRADO (mandataria elettorale Serena Drigo)	152120842162775	Facebook	55_64	55-64	89	1	241273	78095	1786	40
Plan International Sverige	Plan International Sverige	382243262003	Facebook	55_64	55-64	31	1	241209	104736	2245	671
Νότης Μαριάς, Ανεξάρτητος Ευρωβουλευτής	Επαμεινωνδας Μαριας	337788662974718	Facebook	55_64	55-64	17	1	240656	94453	963	153
Greenpeace España	Greenpeace España	133044800622	Facebook	55_64	55-64	78	1	240430	97551	1018	156
Voxpop Analysis	Ιωάννης Απόστολος Σκλίας	126822114784105	Facebook	55_64	55-64	39	1	240007	68411	1358	111
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	55_64	55-64	16	1	239772	56622	685	168
ΜέΡΑ25	ΜέΡΑ25	333635613794935	Facebook	55_64	55-64	18	1	239373	102344	1161	222
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	55_64	55-64	9	1	239186	106126	798	142
Sven Giegold	Sven Giegold	1391306014465513	Facebook	55_64	55-64	23	1	238397	75741	2287	433
Maggie De Block	Maggie De Block	1410219772556421	Facebook	55_64	55-64	45	1	237302	75761	5072	928
Schmuck Erzsébet	LMP - Lehet Más a Politika	1461534750733248	Facebook	55_64	55-64	5	1	237045	100711	284	140
Waldemar Tomaszewski / Valdemar Tomaševski	Zacharevic Raimund	169414316438308	Facebook	55_64	55-64	4	1	234871	93948	469	234
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	55_64	55-64	41	1	234057	84836	3535	923
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	55_64	55-64	15	1	233116	78927	943	154
Greenpeace France	Greenpeace France	39435457457	Facebook	55_64	55-64	16	1	232154	96045	884	207
PSOE Canarias	PSOE Canarias	271931812851156	Facebook	55_64	55-64	8	1	231721	106570	348	120
Virgil Popescu	POPESCU VIRGIL-DANIEL	1641765056062575	Facebook	55_64	55-64	7	1	230954	81513	488	96
Kárpát-medencei Magyar Összefogás	Kárpát-medencei Magyar Összefogás	221361328752151	Facebook	55_64	55-64	41	1	230240	61001	554	82
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	55_64	55-64	26	1	230183	51463	650	0
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	55_64	55-64	25	1	229382	60970	462	124
Andrej Babiš	ANO	214827221987263	Facebook	55_64	55-64	12	1	229046	103851	1793	461
Raffaella Bonsangue	Giuseppe Mangano, mandatario elettorale Avv. Raffaella Bonsangue	963373667373045	Facebook	55_64	55-64	13	1	227328	91028	1425	255
FPÖ	FPÖ	169051073236170	Facebook	55_64	55-64	13	1	226057	96060	2501	627
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	55_64	55-64	8	1	225147	83539	972	479
Nicola Zingaretti	Partito Democratico	38423524033	Facebook	55_64	55-64	5	1	224793	94630	294	59
Sosventurini	Antonfrancesco Venturini 	405956940133035	Facebook	55_64	55-64	13	1	223773	108407	1155	207
DGB Bundesvorstand	Deutscher Gewerkschaftsbund (DGB)	147245511963527	Facebook	55_64	55-64	1	1	220720	88288	2206	441
kontrast.at	kontrast.at	1079650008770485	Facebook	55_64	55-64	30	1	219584	82852	3016	595
Aldo Patriciello	Aldo Patriciello	40645773554	Facebook	55_64	55-64	10	1	218710	98694	977	185
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	55_64	55-64	140	1	216440	57344	2224	0
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	55_64	55-64	22	1	213867	86498	922	118
Scottish Labour Party	Scottish Labour Party	310039442421596	Facebook	55_64	55-64	24	1	208911	56019	2488	687
PNL Oradea	PNL Oradea	304085190083197	Facebook	55_64	55-64	31	1	208494	73485	553	178
newsbomb.gr	newsbomb.gr	134135906635470	Facebook	55_64	55-64	14	1	208198	96894	981	177
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	55_64	55-64	16	1	207360	89048	617	131
Skuola.net	Skuola.net	126578555602	Facebook	55_64	55-64	8	1	205743	98040	515	94
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	55_64	55-64	18	1	205537	70671	1683	290
Daniele Viotti	Daniele Viotti	138574576313444	Facebook	55_64	55-64	17	1	205296	74865	607	77
3F - Danmarks Stærkeste Fagforening	3F - Danmarks Stærkeste Fagforening	109012749124622	Facebook	55_64	55-64	8	1	204933	86033	2716	624
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	55_64	55-64	10	1	204626	95117	1367	462
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	55_64	55-64	13	1	204272	94262	1789	654
Jesse Klaver	GroenLinks	687496011309020	Facebook	55_64	55-64	3	1	203043	82829	1949	389
Răcnetul Oamenilor Sătui	IOANITA MARIN-IOANA	165452684079944	Facebook	55_64	55-64	9	1	202860	79723	387	80
Αθήνα Ψηλά	Αθήνα Ψηλά	981725628696226	Facebook	55_64	55-64	4	1	201366	84490	421	181
Make.org	Make.org	122037308191612	Facebook	55_64	55-64	2	1	200625	100313	4050	1003
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	55_64	55-64	20	1	200413	67059	1751	363
Orlando Amodeo per Europa Verde	Orlando Amodeo	397286324156859	Facebook	55_64	55-64	11	1	199858	78297	1108	210
déi gréng	déi gréng	21710789873	Facebook	55_64	55-64	33	1	199596	60976	1349	232
