advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Kelemen Hunor	RMDSZ	175293925828191	Facebook	41	1	1403959	334000	2281	357
Μάκης Παπαδόπουλος - Ο Τόπος Της Ζωής Μας	Μάκης Παπαδόπουλος	1433780063507247	Facebook	53	1	1402947	403000	5647	100
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	17	1	1399983	596000	2478	369
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	37	1	1397963	390000	6092	1741
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	25	1	1396975	472000	4398	489
Enhedslisten	Enhedslisten	223040066022	Facebook	44	1	1396956	439000	8282	2383
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	24	1	1391976	444000	2824	843
Social Media Ads	Alexander Dietrich	561953460655717	Facebook	57	1	1390943	307000	5643	0
East Midlands Labour	East Midlands Labour Party	1104066886293096	Facebook	109	1	1390891	308000	17115	1157
DOMA DOBRE	Pribocký Jozef	115166009100692	Facebook	52	1	1387948	367000	7548	600
Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	28	1	1384972	403000	3161	100
Economiser Energie		286272318578056	Facebook	11	1	1379989	539000	16989	3300
Yorkshire and the Humber Labour Party	the Labour Party	1608245282744484	Facebook	10	1	1364990	613000	26372	5901
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	72	1	1361928	290000	7528	100
Alberto Garzón Espinosa	Izquierda Unida	180609005365213	Facebook	12	1	1359988	585000	11088	2800
SE Energi & Klima		169900309711559	Facebook	43	1	1358957	481000	8737	2396
ĽUBOŠ BLAHA	ĽUBOŠ BLAHA	2047997592105476	Facebook	57	1	1358943	412000	6443	200
Ebba Busch Thor		661702230515862	Facebook	34	1	1355966	310000	9498	2176
Socialdemokratiet Sønderborg kreds		AR556939473108074496	Google	63	1	1350000	80000	3150	0
Feudo Arancio		1430685883840905	Facebook	4	1	1349996	660000	5696	1100
Banco Mundial		152914224736727	Facebook	5	1	1349995	560000	1508	267
World Animal Protection Danmark		33588644626	Facebook	5	1	1349995	560000	16067	3615
Pela Case		119283008140727	Facebook	17	1	1349983	480000	3040	663
SPD Mannheim	SPD Mannheim	417906251607978	Facebook	27	1	1345973	517000	7273	1700
ALDE Sector 6		428872677299268	Facebook	57	1	1342943	316000	2530	336
Orlando Amodeo per Europa Verde	Orlando Amodeo	397286324156859	Facebook	26	1	1340974	484000	5374	700
Cink, s.r.o.		AR361287976015101952	Google	26	1	1340000	120000	1300	0
Le 1		850828794934579	Facebook	23	1	1335977	505000	2677	100
SOS-Kinderdörfer weltweit		56497026719	Facebook	38	1	1334962	536000	13462	2200
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	10	1	1330990	605000	1928	372
Wirtschaftskammer		125946327466544	Facebook	165	1	1328835	332000	19535	800
George Simion	George Simion	2212856535602171	Facebook	13	1	1325987	468000	2938	630
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	14	1	1319986	490000	4686	1100
Franc Bogovič		288826994603012	Facebook	15	1	1319985	540000	3485	500
Mon Energie Verte		252140872017180	Facebook	65	1	1319935	460000	17635	3400
Akcja Demokracja		277892342334350	Facebook	74	1	1315926	359000	2634	232
Tikaboo Romania		617570241716349	Facebook	10	1	1311990	575000	5607	1113
ActionAid Italia		73493613024	Facebook	8	1	1310992	522000	1992	300
Nicola Fratoianni	Nicola Fratoianni	116181541819083	Facebook	13	1	1309987	485000	1676	100
Leave.EU		794492093982367	Facebook	13	1	1309987	655000	10313	4984
Labour North West	the Labour Party	61950489543	Facebook	26	1	1305974	423000	11078	2661
Γιώργος Νικητιάδης	Georgios Nikitiadis	412207436231536	Facebook	10	1	1304990	541000	8790	2000
Bas Eickhout	GroenLinks	208578955894331	Facebook	51	1	1301949	426000	12949	2800
Paris Première		140770432659757	Facebook	3	1	1299997	650000	5597	1100
Världsnaturfonden WWF		371791194529	Facebook	6	1	1299994	520000	11575	2593
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	29	1	1297971	388000	3671	200
Keskusta	Suomen Keskusta	55312855747	Facebook	33	1	1294967	316000	5667	600
Nicola Caputo	Nicola Caputo	1439514556290274	Facebook	94	1	1293906	406000	9706	100
Jan Zahradil	ODS - Občanská demokratická strana	400970967000022	Facebook	34	1	1292966	429000	4965	1126
JW3	JW3	6587671199	Facebook	17	1	1290983	490000	12825	2777
Vote Hoult	The Social Co. Limited	2291808890907656	Facebook	69	1	1283931	365000	14037	1851
Udo Bullmann		68936775929	Facebook	37	1	1279963	462000	6863	800
Marco Zanni - Candidato Lega Circoscrizione NordOvest al Parlamento Europe	Marco Zanni	1441172666130044	Facebook	20	1	1274980	527000	5680	1200
Co-operative Party		7569385657	Facebook	87	1	1265913	418000	20381	2661
Jamie Driscoll 4 Mayor	The Labour Party	296264854323788	Facebook	13	1	1264987	476000	22434	5091
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości 	612725748801524	Facebook	43	1	1264957	484000	2479	628
Satronik - Pompy Ciepła		276627982527247	Facebook	6	1	1259994	515000	696	139
AfD	AfD	540404695989874	Facebook	15	1	1259985	525000	8185	2500
National Education Union	National Education Union	241312696375349	Facebook	13	1	1255987	551000	13176	3934
CDA Gelderland		133724653386228	Facebook	10	1	1251990	530000	3890	1000
Крум Дончев/Krum Donchev		155516354469476	Facebook	8	1	1250992	560000	704	0
SECIB Immobilier		378027698975144	Facebook	24	1	1250976	469000	15776	4500
BonneGueule		140324089470	Facebook	4	1	1249996	610000	6096	1200
Uppsala kommun	Uppsala kommun	104760926229060	Facebook	64	1	1245936	284000	7967	2028
Giving Brush		1945237355733646	Facebook	84	1	1231916	413000	14612	1602
Savo-Karjalan vihreät ry		AR343251587273064448	Google	24	1	1230000	110000	1200	0
Gregoriana Tudoran		1985293741779690	Facebook	26	1	1227974	371000	1717	294
Eddie Hughes MP	Eddie Hughes & Walsall Conservatives	1544601488897440	Facebook	185	1	1225815	300000	25359	1041
Reform Judaism in Israel		118714234854754	Facebook	18	1	1224982	456000	4119	874
Labros Palantzas / Λάμπρος Παλάντζας	Lampros Palantzas 	540653716458457	Facebook	23	1	1217977	445000	3077	200
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	36	1	1216964	405000	9664	1800
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	43	1	1213957	284000	4257	0
Βαρουξής Λευτέρης - Varouxis Lefteris	Digital Solutions	280496205994839	Facebook	13	1	1210987	462000	2087	200
Walsall Labour	The Labour Party	1933361683443372	Facebook	26	1	1210974	245000	10847	1967
Unblock the Embankment	Unblock The Embankment	296306887805496	Facebook	4	1	1209996	505000	8211	2314
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	16	1	1209984	477000	3947	1092
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	19	1	1209981	365000	2462	178
Παύλος Ελευθεριάδης		768996799785550	Facebook	26	1	1205974	403000	3033	100
Sean Kelly MEP		340786422717552	Facebook	73	1	1205927	427000	10027	700
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	31	1	1202969	306000	7069	1000
Jorge Azcón	Partido Popular Ayuntamiento de Zaragoza	1005758609559650	Facebook	329	1	1200671	262000	32971	100
Erasmus Student Network		25226723130	Facebook	2	1	1199998	600000	998	200
Runngo Sports		868792226536950	Facebook	2	1	1199998	600000	598	100
UK Government Scotland		159100234275780	Facebook	2	1	1199998	600000	6362	1272
Partidul Social Democrat Departamentul pentru Politici Fiscal Bugetare		2006803969624108	Facebook	5	1	1199995	550000	440	84
Siegfried Muresan		731035500293728	Facebook	5	1	1199995	470000	524	105
Johan Danielsson	LO Sverige	636103536446815	Facebook	10	1	1199990	490000	11111	3611
Calin Popescu Tariceanu		227922987222524	Facebook	12	1	1199988	510000	3359	798
Reservix	Reservix GmbH	135158439833197	Facebook	45	1	1196955	260000	4455	0
Daniela Santanchè	Daniela Garnero Santanchè	56413702888	Facebook	25	1	1194975	368000	4475	500
Roman Kriz	Kriz Roman	382745889213194	Facebook	160	1	1192840	268000	4591	1010
Európsky parlament – Kancelária na Slovensku		232491033085	Facebook	27	1	1190973	442000	4773	800
e.on		369122343101775	Facebook	28	1	1190972	436000	12925	3833
Matt Carthy	Carthy Matt	580216935345125	Facebook	31	1	1190969	322000	4669	400
Dr. Molnár Csaba	Demokratikus Koalíció	306318386058001	Facebook	26	1	1189974	307000	3153	637
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	36	1	1189964	304000	8423	2491
Partia Zieloni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	48391402694	Facebook	32	1	1188968	270000	2993	628
Frank Psaila		458318884361628	Facebook	94	1	1187906	308000	8933	89
National Theatre		9212864972	Facebook	44	1	1186956	452000	8975	1620
smava		139818439366989	Facebook	24	1	1184976	571000	7776	1900
Dariusz Rosati	CommSense	238903929634988	Facebook	39	1	1181961	266000	2759	465
Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	42	1	1178958	432000	28071	7521
PD Martin Cauchi Inglott		181379916072401	Facebook	54	1	1176946	379000	6546	300
Demand Better for BCP	BCP Liberal Democrats	586338961847589	Facebook	175	1	1175825	306000	23867	1272
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	33	1	1174967	366000	11359	3463
Simulation Energétique		562488297524492	Facebook	21	1	1173979	447000	13379	3700
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	31	1	1173969	444000	2925	488
Βασίλης Μιχαλολιάκος	Βασίλης Μιχαλολιάκος	272375755124	Facebook	33	1	1173967	363000	4867	400
Milieu Centraal		177508708941577	Facebook	14	1	1172986	457000	4786	1400
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	11	1	1159989	455000	2370	604
Erepublik		26897053321	Facebook	4	1	1154996	561000	5696	1100
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	3	1	1149997	560000	1395	279
Fibrenew International		108329495874655	Facebook	4	1	1149996	460000	19134	9435
ABOUT YOU	ABOUT YOU	689801517732186	Facebook	6	1	1149994	510000	11594	2300
Francesco Galtieri	Francesco Galtieri	176134109106348	Facebook	14	1	1149986	515000	4586	800
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	73	1	1146927	293000	7627	100
Caspar the Hat	Emily Doherty	261773154498428	Facebook	91	1	1145909	318000	10425	0
Budapest 10-es Választókerület		757956501234552	Facebook	24	1	1144976	358000	2630	544
Johan Van Overtveldt		275607285891320	Facebook	14	1	1140986	457000	8386	1800
Simon Clarke MP	Simon Clarke	228249960960213	Facebook	111	1	1140889	297000	15030	578
Deputati PD	Deputati PD	104652392900508	Facebook	27	1	1139973	237000	2673	0
UDO VOIGT für Deutschland in Europa		598011190253742	Facebook	39	1	1139961	420000	6261	600
Wydawnictwo AGORA		336438736394843	Facebook	14	1	1134986	526000	415	23
Tim Farron	Westmorland and Lonsdale Liberal Democrats	118873691462974	Facebook	38	1	1134962	254000	4353	0
RefugiadosSOS		550220551831041	Facebook	616	1	1126384	133000	61784	200
Care2		25852730092	Facebook	13	1	1124987	445000	12005	2314
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	21	1	1124979	440000	4479	600
Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	19	1	1119981	442000	4081	1100
Valori.it		112777008752391	Facebook	100	1	1119900	295000	9900	0
MmosWorld		1262271977168621	Facebook	4	1	1114996	556000	759	151
Pompes à Chaleur		464568377211278	Facebook	40	1	1113960	442000	13060	2600
DIE LINKE. NRW		150480805043795	Facebook	26	1	1111974	330000	8174	1400
Schwarzkopf Professional		150101695010185	Facebook	5	1	1110995	525000	800	275
Melba Culp		902971599738051	Facebook	24	1	1110976	381000	2470	89
Redfish		349920542118450	Facebook	4	1	1109996	455000	1196	200
Miriam Cates	The Conservative Party	349846382192653	Facebook	17	1	1109983	524000	3451	694
Diakonia		42676805259	Facebook	36	1	1109964	384000	2654	824
Daniel Herman	Vasek Jiri	378072105614553	Facebook	21	1	1108979	417000	1460	450
International Animal Rescue	International Animal Rescue 	8539814909	Facebook	13	1	1105987	461000	6233	1504
Europe Together		140105536131109	Facebook	3	1	1104997	551000	5597	1100
WWF Scotland	WWF Scotland	143664152344192	Facebook	10	1	1104990	491000	7047	2430
Sheffield City Region Mayor	Sheffield City Region Mayoral Combined Authority	2064459193832465	Facebook	13	1	1104987	351000	9473	1735
Antonio Visconti		311170115667526	Facebook	2	1	1099998	550000	1498	600
Van Hall Larenstein		234952503230870	Facebook	2	1	1099998	550000	5498	1100
Industria		252084118203234	Facebook	2	1	1099998	550000	691	115
The WorldPost		70242384902	Facebook	3	1	1099997	450000	264	0
Per l'Italia con l'Europa		316094962276913	Facebook	4	1	1099996	420000	1596	300
ScienceDirect		1473969232915792	Facebook	4	1	1099996	420000	1196	200
TOMS		290301287805503	Facebook	4	1	1099996	420000	6596	1600
Uiu		907141939410106	Facebook	4	1	1099996	420000	1196	200
Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	5	1	1099995	500000	3570	1407
Oxford Academic (Oxford University Press)		188890111132385	Facebook	6	1	1099994	470000	14770	3204
EIT InnoEnergy		344038838945608	Facebook	8	1	1099992	440000	3292	900
The Palestine Institute for Public Diplomacy		158233651450504	Facebook	8	1	1099992	550000	3197	623
Dan Barna	Uniunea Salvați România - USR	207255636351408	Facebook	9	1	1099991	440000	2519	882
Saine Abondance		2106701562887023	Facebook	24	1	1096976	450000	12376	3100
Taavi Rõivas	Roivas Taavi	1033457073332454	Facebook	33	1	1091967	425000	5267	500
Urmas Paet	Paet Urmas	223092011815453	Facebook	43	1	1090957	244000	5057	200
Another Europe Is Possible	Another Europe is Possible	1652149835054791	Facebook	25	1	1089975	257000	8418	1388
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	23	1	1087977	489000	16037	4584
Jarosław Wałęsa	KKW Koalicja Europejska PO PSL SLD N Zieloni	433052760111334	Facebook	35	1	1085965	280000	3144	448
Òmnium International		2177632682563843	Facebook	41	1	1082959	459000	8859	1200
foodwatch France		194934737335658	Facebook	14	1	1079986	379000	13186	2500
Alternativet	Alternativet	676061179094769	Facebook	13	1	1074987	461000	14459	4177
Prof. Dr. Niyazi Kızılyürek	Niyazi Kızılyürek	878208312216203	Facebook	22	1	1074978	413000	3393	300
George Simion Unire		294035851052538	Facebook	36	1	1071964	343000	1337	147
Ipswich Labour	The Labour Party. Promoted by John Cook on behalf of Ipswich Labour Party	342002108699	Facebook	123	1	1070877	330000	16868	694
Стефан Тафров	Стефан Тафров	233810563693016	Facebook	46	1	1067954	310000	5590	300
Rivista Il Borghese		232017336910584	Facebook	8	1	1065992	466000	2892	800
Dr. Brenner Koloman	Országgyűlés Hivatala Jobbik Frakció	180924612473518	Facebook	20	1	1065980	435000	2090	826
European Youth Forum	European Youth Forum	80161254850	Facebook	4	1	1064996	516000	5296	1000
Arbeitgeberverband Gesamtmetall		169367889785454	Facebook	122	1	1062878	326000	13678	400
Santesano		316620582266150	Facebook	3	1	1059997	515000	10197	5000
My Nottingham	My Nottingham	103293816400733	Facebook	4	1	1059996	415000	2541	1157
Kaar Kaas Sonn		215255338679306	Facebook	4	1	1059996	415000	352	0
Carlo Calenda	Siamo Europei	131887960826264	Facebook	6	1	1059994	465000	7094	1400
David Stellini	David Stellini	1911257335785088	Facebook	11	1	1059989	482000	3489	600
Página Miguel Viegas		194651341130667	Facebook	13	1	1059987	425000	3687	600
Oxfam IBIS	Oxfam IBIS	144965885963	Facebook	34	1	1058966	349000	10386	2785
Rosatom Global		1828572300805912	Facebook	12	1	1054988	451000	9958	2759
Γιώργος Σταύρος Κρεμλής - Υποψήφιος Ευρωβουλευτής		548959368535123	Facebook	68	1	1053932	265000	6568	0
Igor Melicher - Mladí Sociálni Demokrati	Robert Bestro	2687957954762822	Facebook	44	1	1052956	323000	7156	700
Michela Sciurpa	Michela Sciurpa tramite mandatario elettorale Gian Luca Laurenzi, nato a Perugia il 21.09.1964 LRNGLC64P21G478O con nomina ed accettazione depositata il data 09.04.2019 alla Corte d’Appello di Perugia	317033212339928	Facebook	33	1	1050967	320000	4067	200
SicheConviene		391770197992824	Facebook	2	1	1049998	510000	5498	1100
EU Environment		305608429284	Facebook	2	1	1049998	510000	5098	1000
Key		1411407032496659	Facebook	2	1	1049998	510000	1270	578
Kinder in Gefahr - DVCK e.V.		556019341220640	Facebook	3	1	1049997	410000	6497	1600
Stadtwerke Tübingen: Wir wirken mit.		170813019659671	Facebook	3	1	1049997	410000	2497	1100
Più Europa	Più Europa	126662574668084	Facebook	5	1	1049995	460000	2695	1100
Impact Hub Amsterdam		138540482884259	Facebook	6	1	1049994	430000	1794	300
Peter Gillo	Peter Gillo	578310722649724	Facebook	16	1	1049984	360000	7584	1500
Romana Tomc		1025408990823719	Facebook	26	1	1049974	249000	2974	100
Coalition for Reform in Political Advertising UK	Alex Tait on behalf of The Coalition for Reform in Political Advertising 	275297063168071	Facebook	22	1	1046978	365000	7264	1504
Fianna Fáil		AR101183107301900288	Google	23	1	1040000	90000	1150	0
SMER - SD	SMER - SD	102146246492040	Facebook	20	1	1039980	310000	2780	200
IF Metall	IF Metall	108492218918	Facebook	22	1	1028978	380000	7110	1490
Ľubomír Šesták - volím č.8	Sestak Lubomir	713479689049720	Facebook	38	1	1014962	304000	3762	0
Commission Européenne en Belgique / Europese Commissie in Belgie	Commission Européenne en Belgique / Europese Commissie in Belgie	295165170561769	Facebook	9	1	1010991	395000	7391	1400
Socialdemokraterne Aarhus 1. Kreds		AR152882144039927808	Google	83	1	1010000	20000	4150	0
Evitas.it		663358997180553	Facebook	3	1	1009997	405000	6097	1500
Il Primato Nazionale	Il Primato Nazionale	587689174620699	Facebook	21	1	1009979	337000	2879	200
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	26	1	1006974	405000	4174	400
Europaparlamentets kontor i Sverige		293678655099	Facebook	2	1	1004998	501000	5098	1000
Les Antagonistes		398415124026017	Facebook	2	1	1004998	501000	10098	5000
Shell		200969413280005	Facebook	3	1	1004997	401000	8987	1780
You Vote EU Polska		1923072537771358	Facebook	3	1	1004997	401000	1097	200
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	48	1	1003952	325000	10052	1600
Tretti		250791121791	Facebook	8	1	1001992	420000	2904	615
γυρίζουμε		278308089460720	Facebook	7	1	1000993	420000	7293	1700
The Freeing Energy Project		164660287630560	Facebook	12	1	1000988	380000	2125	267
Rumilus Design Oy		AR391102333313875968	Google	28	1	1000000	80000	1400	0
Движение ВОЛЯ		289082018098560	Facebook	1	1	999999	500000	499	100
Παπαστράτος		1925659984382187	Facebook	1	1	999999	500000	999	500
Facebook	Facebook	197589525931	Facebook	1	1	999999	500000	4999	1000
Eclectica		1379977375431894	Facebook	1	1	999999	500000	4449	890
Custom Resita Festival		2218037274884370	Facebook	1	1	999999	500000	1050	210
Always France		183045748427091	Facebook	1	1	999999	500000	4999	1000
Huawei Europe		1709278142683543	Facebook	1	1	999999	500000	499	100
Shell		444504516075907	Facebook	1	1	999999	500000	4999	1000
Comité international de la Croix-Rouge		540364216018969	Facebook	1	1	999999	500000	499	100
Mama Quilla		387951911757339	Facebook	1	1	999999	500000	4999	1000
Frosch		223829854355699	Facebook	1	1	999999	500000	999	500
Itthonról Otthonra		795559303924823	Facebook	1	1	999999	500000	619	309
The Syria Campaign		607756062649744	Facebook	1	1	999999	500000	88	0
SOS Racisme		166294396737151	Facebook	1	1	999999	500000	9999	5000
Pologize Fashion		274227073497806	Facebook	1	1	999999	500000	8900	4450
Women, War & Peace | PBS	Peace is Loud	208504065850908	Facebook	1	1	999999	500000	889	445
ONU Environnement		155723201059	Facebook	1	1	999999	500000	4449	890
Career Jobs Hunt Network		2486692284890622	Facebook	1	1	999999	500000	88	0
Newstag		1427831877472727	Facebook	1	1	999999	500000	259	51
Center for European Integration Studies (ZEI)		144159745724379	Facebook	1	1	999999	500000	999	500
Knovva Academy		1619172795053683	Facebook	1	1	999999	500000	444	89
Three UK		197259133622381	Facebook	1	1	999999	500000	5784	1157
UNICEF Burkina Faso		1457264214526173	Facebook	1	1	999999	500000	444	89
YouNoodle		102678788085	Facebook	1	1	999999	500000	444	89
Fútbol Santander		116723261685431	Facebook	1	1	999999	500000	88	0
Fundação Calouste Gulbenkian		49386033906	Facebook	1	1	999999	500000	499	100
Zimmylifestyle.com		235024056945953	Facebook	1	1	999999	500000	438	87
Manometal		165855190799208	Facebook	1	1	999999	500000	499	100
ADAR		175390195814995	Facebook	1	1	999999	500000	2326	1163
COP23		1812087282376505	Facebook	1	1	999999	500000	444	89
ScribersHive		722350287934296	Facebook	1	1	999999	500000	114	0
RT Online		303805550081059	Facebook	1	1	999999	500000	136	68
FPÖ-Wien		146097669338683	Facebook	1	1	999999	500000	4999	1000
UBS		218020061613734	Facebook	1	1	999999	500000	4999	1000
S i världen- En rättvis värld är möjlig		229936971031161	Facebook	1	1	999999	500000	4630	926
OpnLttr		112818498877733	Facebook	1	1	999999	500000	577	115
Revista QB		1908798559359662	Facebook	1	1	999999	500000	1125	225
FHE Group		1241383025915322	Facebook	1	1	999999	500000	4999	1000
Scholarships for International Students		143550215717842	Facebook	1	1	999999	500000	315	63
Erdős Norbert		225260807491081	Facebook	1	1	999999	500000	4999	1000
Departamentul pentru Muncă și Justiție Socială	Partidul Social Democrat	1975738806067717	Facebook	2	1	999998	400000	314	126
Bart De Wever		24079407056	Facebook	2	1	999998	400000	9998	2000
World Surf League		81269622057	Facebook	2	1	999998	400000	888	178
Boris Kollar	Sme rodina	1464024763918594	Facebook	2	1	999998	400000	1998	1000
Solar Impulse		187539851277198	Facebook	2	1	999998	400000	877	175
UNICEF		68793499001	Facebook	2	1	999998	400000	176	0
The Bambooster		230034544330013	Facebook	2	1	999998	400000	232	46
Dynamique Umoja Plus		1724133231161193	Facebook	2	1	999998	400000	888	178
VeganbottleGo		320828511985253	Facebook	2	1	999998	400000	1998	1000
Sportello Amianto Nazionale		1354625791215832	Facebook	2	1	999998	400000	998	200
Simple Politics		1052029294841900	Facebook	2	1	999998	400000	2312	1157
ADF International		382186268590822	Facebook	2	1	999998	400000	1333	534
Ijabs Ivars		345347539390006	Facebook	9	1	999991	440000	2891	500
Give A Vote		2186129244970085	Facebook	10	1	999990	330000	4990	1000
Tony Blair Institute for Global Change	Tony Blair Institute for Global Change	131712588824	Facebook	16	1	999984	290000	5998	1041
The News Dump	The News Dump	210909392847421	Facebook	144	1	999856	250000	19389	1041
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	37	1	998963	319000	8374	2204
Conner Rousseau	Conner Rousseau	942750852588816	Facebook	33	1	994967	249000	8967	1700
Labour East	The Labour Party	407402162736656	Facebook	22	1	993978	387000	21382	5785
Partidul Mișcarea Populară	Partidul Mișcarea Populară	581911828514783	Facebook	14	1	989986	447000	1643	362
Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	22	1	986978	266000	3006	267
Privatinvestor Politik Spezial		414014872673187	Facebook	10	1	984990	423000	4490	1700
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	44	1	981956	366000	5956	400
Transition Energétique		753069428230726	Facebook	11	1	979989	365000	10189	2600
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	16	1	979984	406000	1438	395
Dorje Shugden		124479407593558	Facebook	16	1	979984	428000	1409	0
CD&V Limburg	CD&V Limburg	495564387205601	Facebook	23	1	979977	229000	7877	1400
one brussels	one.brussels	244157445635331	Facebook	78	1	978922	229000	8922	300
ALDE BACĂU - Partidul Alianța Liberalilor și Democraților	Partidul Alianța Liberalilor și Democraților - ALDE	535445976897124	Facebook	23	1	977977	315000	1949	483
ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	33	1	976967	341000	4067	200
Νίκος Χουντής-Nikos Chountis		462603193829493	Facebook	46	1	974954	264000	4554	0
Linnéa Engström		1409490812643464	Facebook	42	1	972958	254000	7113	903
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	22	1	971978	230000	2178	0
Anna Maria Bernini	Anna Maria Bernini	146169045979888	Facebook	85	1	970915	282000	9215	200
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	37	1	966963	343000	9713	1823
EPP Group in the European Parliament		291699857688	Facebook	6	1	964994	416000	2194	400
Hoxton Capital Management		353185345195139	Facebook	8	1	961992	415000	3346	925
UNICEF Sverige		59324455950	Facebook	18	1	960982	414000	10333	3037
Amaya Fernández	PP	486996548359961	Facebook	41	1	960959	254000	4459	100
Laut gegen Nazis		53848679944	Facebook	20	1	959980	195000	6780	1200
Λευτέρης Χριστοφόρου - Lefteris Christoforou		832972046731724	Facebook	48	1	950952	209000	4752	0
SiViaggia		762240900455909	Facebook	4	1	949996	410000	2496	800
Stop Impôt		1538720933075616	Facebook	11	1	949989	400000	6589	2200
Pledge for the Future	Pledge for the Future	266157764008126	Facebook	168	1	947832	257000	19709	115
Παναγιώτης Ε. Νίκας	Παναγιώτης Ε. Νίκας	627249040690694	Facebook	58	1	942942	231000	6142	100
Rares Bogdan		204397909629079	Facebook	16	1	940984	380000	1257	231
Jávor Benedek		131797633528377	Facebook	18	1	935982	316000	2836	447
Chroniques Du Golfe		2196850910357980	Facebook	38	1	935962	321000	3348	0
USR Vaslui	Uniunea Salvați România	526411640878009	Facebook	44	1	931956	213000	1503	147
HEADS, s.r.o.		AR356967719951663104	Google	12	1	930000	90000	600	0
UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	17	1	929983	369000	5683	1000
WWF-France	WWF-France	145392792632	Facebook	17	1	928983	380000	3783	800
Plan International France		100707905881	Facebook	63	1	923937	225000	9837	900
Sneider Tamás	Országgyűlés Hivatala Jobbik Frakció	329107800543535	Facebook	23	1	922977	373000	2090	817
Grüne Mannheim	BÜNDNIS 90/DIE GRÜNEN Kreisverband Mannheim	123290727868673	Facebook	54	1	921946	267000	6546	300
Dominik Hatiar • Mladí za lepšiu Európu		1795556150546258	Facebook	76	1	920924	274000	8724	300
Socialdemokratiet i Region Midtjylland		AR258908874940088320	Google	38	1	920000	60000	1900	0
USR Brașov	Uniunea Salvați România	1723480164579572	Facebook	7	1	919993	380000	670	189
Andrea Acconcia		428605070873992	Facebook	22	1	916978	348000	4178	500
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	12	1	915988	286000	1769	178
Òmnium Cultural		161916260510295	Facebook	12	1	915988	426000	4388	800
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	41	1	915959	261000	771	174
Dr. Tóth Bertalan	MSZP	1425355697692924	Facebook	13	1	914987	336000	2228	733
Maroš Šefčovič		245361515516655	Facebook	23	1	914977	231000	3877	400
Campus protestant		2019076568379648	Facebook	13	1	911987	365000	4887	900
Videodrome		1773694896182795	Facebook	30	1	911970	263000	3370	100
Miséricorde pour l'Humanité France		596904657000107	Facebook	10	1	910990	342000	7023	1335
