advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	1k_5k	1k - 5k	7	1	2346311	1134052	3183	636
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	1k_5k	1k - 5k	5	1	2309832	1055924	19088	3818
London Gov	the Greater London Authority	713179875369048	Facebook	1k_5k	1k - 5k	7	1	2216757	976390	20914	4732
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	1k_5k	1k - 5k	9	1	2160334	935207	14025	4725
Mayor of London	the Greater London Authority	360322167647280	Facebook	1k_5k	1k - 5k	6	1	2111845	923934	22906	4582
Venstres Landsorganisation		AR283015942256984064	Google	1k_5k	1k - 5k	10	1	2111305	211130	137693	2294
Enel Energia		1589410777971706	Facebook	1k_5k	1k - 5k	4	1	2099996	950000	19996	4000
MSZP	MSZP	115388925185513	Facebook	1k_5k	1k - 5k	3	1	2091186	1045594	4783	2223
TheArticle	TheArticle	607840469632004	Facebook	1k_5k	1k - 5k	10	1	2042448	909262	23652	6102
Asthma UK	Asthma UK	40952091012	Facebook	1k_5k	1k - 5k	6	1	2004666	896856	17096	3968
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	1k_5k	1k - 5k	2	1	1999998	1000000	9998	2000
Luke 'Ming' Flanagan MEP	Luke 'Ming' Flanagan MEP	182354901841834	Facebook	1k_5k	1k - 5k	2	1	1999998	1000000	9998	2000
Adesso Basta		1062452300584762	Facebook	1k_5k	1k - 5k	2	1	1999998	1000000	9998	2000
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
España Ciudadana		349800235527721	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
Gambrinus		146991996743	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
Ministère de l'Intérieur		103146727990	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
Bespaarkiosk.nl		1659811130952704	Facebook	1k_5k	1k - 5k	3	1	1999997	900000	14997	3000
Campact e.V.	Campact e.V.	82734241364	Facebook	1k_5k	1k - 5k	4	1	1999996	800000	19996	4000
Mon Homéo Mon Choix		1643185362449069	Facebook	1k_5k	1k - 5k	4	1	1999996	800000	19996	4000
Vereniging Eigen Huis		371735371563	Facebook	1k_5k	1k - 5k	4	1	1999996	800000	19996	4000
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	1k_5k	1k - 5k	7	1	1999993	900000	34993	7000
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	1k_5k	1k - 5k	5	1	1899995	800000	24995	5000
Dan Lok		998837360158985	Facebook	1k_5k	1k - 5k	16	1	1894902	833887	51920	15047
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	1k_5k	1k - 5k	9	1	1846595	794181	29057	8357
Matthew Hussey		525275707491504	Facebook	1k_5k	1k - 5k	8	1	1810451	817625	20789	4158
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	1k_5k	1k - 5k	5	1	1718727	836139	2439	487
Mes économies d'énergie		124948231440251	Facebook	1k_5k	1k - 5k	4	1	1699996	700000	19996	4000
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	1k_5k	1k - 5k	16	1	1681519	762552	7276	1455
Amnesty International UK		7624294394	Facebook	1k_5k	1k - 5k	11	1	1672420	803216	12946	5332
EU-kommissionen i Sverige		155824787799	Facebook	1k_5k	1k - 5k	3	1	1666215	833108	7715	1543
Facebook Nordic	Facebook	334318366655425	Facebook	1k_5k	1k - 5k	4	1	1666214	777567	10286	2057
Guardian Weekly		64525551258	Facebook	1k_5k	1k - 5k	5	1	1607562	658820	10374	2898
Stichting Vluchteling		120034538112114	Facebook	1k_5k	1k - 5k	7	1	1599993	750000	34993	7000
London Labour Party	The London Labour Party 	474613052643462	Facebook	1k_5k	1k - 5k	10	1	1594020	706200	20748	5796
Tuxy		870667836405958	Facebook	1k_5k	1k - 5k	3	1	1591833	716326	7920	1584
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	1k_5k	1k - 5k	15	1	1579366	743234	7318	1463
Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	1k_5k	1k - 5k	4	1	1564208	782104	1819	363
Game of Sultans		185311195624361	Facebook	1k_5k	1k - 5k	6	1	1546071	641790	20762	6484
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Compromís	Compromís	194053080624605	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
CDA	CDA	320374518118	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Ben & Jerry's		147006749798	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Irene Montero	Unidas Podemos	699285113542248	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Amnistía Internacional España		78151799929	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Vandebron		263935850440177	Facebook	1k_5k	1k - 5k	2	1	1499998	700000	9998	2000
Forza Italia		172265396249029	Facebook	1k_5k	1k - 5k	3	1	1499997	600000	14997	3000
Blendle		181375052003138	Facebook	1k_5k	1k - 5k	3	1	1499997	600000	14997	3000
Labour Future	Labour Future	112846662487263	Facebook	1k_5k	1k - 5k	4	1	1477838	672925	12365	2747
Rädda Barnen		72659261793	Facebook	1k_5k	1k - 5k	9	1	1444049	638716	23145	4629
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	1k_5k	1k - 5k	4	1	1422836	142283	55077	917
Perussuomalaiset r.p., Sannfinländarna r.p.		AR535217521389731840	Google	1k_5k	1k - 5k	4	1	1422836	142283	55077	917
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	1k_5k	1k - 5k	4	1	1399996	600000	19996	4000
Les Energies du Soleil		1684031805239401	Facebook	1k_5k	1k - 5k	4	1	1399996	600000	19996	4000
Oxfam Novib		115289021825188	Facebook	1k_5k	1k - 5k	5	1	1399995	600000	24995	5000
Politice.net	politice.net	2546711162025064	Facebook	1k_5k	1k - 5k	3	1	1393563	696782	1463	292
5Pillars	5 Pillars	490858150969676	Facebook	1k_5k	1k - 5k	4	1	1279852	606930	12365	2747
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	1k_5k	1k - 5k	4	1	1221890	555405	10286	2057
Plan International Sverige		382243262003	Facebook	1k_5k	1k - 5k	8	1	1221888	555405	20573	4114
Open Vld	Open Vld	53668151866	Facebook	1k_5k	1k - 5k	3	1	1199997	500000	14997	3000
Economiser Energie		286272318578056	Facebook	1k_5k	1k - 5k	3	1	1199997	500000	14997	3000
MasterClass		687589164666184	Facebook	1k_5k	1k - 5k	2	1	1168035	584018	5197	1039
Microsoft Education		171047642947607	Facebook	1k_5k	1k - 5k	4	1	1168034	467214	10394	2079
Gaia		182073298490036	Facebook	1k_5k	1k - 5k	2	1	1164888	553244	10367	4404
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	1k_5k	1k - 5k	7	1	1133339	491507	13926	3948
Scientists for EU	Scientists for EU	642444842524195	Facebook	1k_5k	1k - 5k	4	1	1121917	461967	15270	3054
The Week UK	The Week	177855115588808	Facebook	1k_5k	1k - 5k	7	1	1106676	457169	12199	3811
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	1k_5k	1k - 5k	5	1	1055652	105565	68846	1147
Jukka Kopra		AR232680299937398784	Google	1k_5k	1k - 5k	4	1	1009754	100975	55077	917
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Ivan ŠTEFANEC		324560137683033	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Facebook	Facebook	197589525931	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Ingredientes que Suman		586540488142205	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
European Youth Forum		80161254850	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
European GNSS Agency		128217567344601	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Pablo Iglesias	Unidas Podemos	414809308591481	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Europe Together		140105536131109	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Always France		183045748427091	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Europaparlamentets kontor i Sverige		293678655099	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
European Youth Event		919232861444360	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
SicheConviene		391770197992824	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Shell		444504516075907	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Capire il cambiamento climatico		340472676679938	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Mama Quilla		387951911757339	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Erepublik		26897053321	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Van Hall Larenstein		234952503230870	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
European Parliament Office in Cyprus		205478755729	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
EU Environment		305608429284	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Paris Première		140770432659757	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
WWF España		57973661707	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Route Auto		252868201731333	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
RSM MBA		110428762358678	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
ADAR		175390195814995	Facebook	1k_5k	1k - 5k	1	1	999999	500000	2326	1163
BonneGueule		140324089470	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
FPÖ-Wien		146097669338683	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
UBS		218020061613734	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
FHE Group		1241383025915322	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Erdős Norbert		225260807491081	Facebook	1k_5k	1k - 5k	1	1	999999	500000	4999	1000
Roberta Metsola		406824526101449	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
SPÖ	SPÖ	77393060080	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
Roberto Rosso		1735684256653359	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
Stichting De Noordzee		128160633899802	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
Petizioni.it		1410474395723679	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
Bart De Wever		24079407056	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
WeWorld Onlus		299584710061488	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
CIWF Italia		576664002355828	Facebook	1k_5k	1k - 5k	2	1	999998	400000	9998	2000
London Conservatives	London Conservatives	660899050767643	Facebook	1k_5k	1k - 5k	6	1	995845	422030	17096	3968
Romania #nuepsd	Future Innovation	293215748279337	Facebook	1k_5k	1k - 5k	2	1	929042	464521	975	195
Saku Petteri Räty		AR196651502918434816	Google	1k_5k	1k - 5k	2	1	917958	91795	27538	458
DOPRAVA		AR56197688563073024	Google	1k_5k	1k - 5k	2	1	917958	91795	27538	458
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	1k_5k	1k - 5k	2	1	917958	91795	27538	458
Start Business Hellas Single Member P.C.		AR513164341793521664	Google	1k_5k	1k - 5k	2	1	917958	91795	27538	458
Make.org	Make.org	122037308191612	Facebook	1k_5k	1k - 5k	3	1	899997	400000	14997	3000
CIWF France	CIWF France	335868279790722	Facebook	1k_5k	1k - 5k	3	1	899997	400000	14997	3000
Centerpartiet	Centerpartiet	12690894340	Facebook	1k_5k	1k - 5k	8	1	888644	399892	20573	4114
Unblock the Embankment	Unblock The Embankment	296306887805496	Facebook	1k_5k	1k - 5k	3	1	882748	368893	5643	1677
DigitalOcean		149515305173840	Facebook	1k_5k	1k - 5k	2	1	876026	408812	5197	1039
Instant PPI UK		616112792139038	Facebook	1k_5k	1k - 5k	5	1	876024	379611	12993	2599
Pologize Fashion		274227073497806	Facebook	1k_5k	1k - 5k	1	1	872879	436440	7768	3884
Fibrenew International		108329495874655	Facebook	1k_5k	1k - 5k	2	1	872879	349152	15537	7769
World Animal Protection Danmark		33588644626	Facebook	1k_5k	1k - 5k	3	1	866473	358168	10826	2397
Red Barnet		67571270393	Facebook	1k_5k	1k - 5k	8	1	861059	384314	18952	4953
Labour South East	The Labour Party.	123817579216	Facebook	1k_5k	1k - 5k	7	1	830289	370304	12199	3811
Entega		198244400189055	Facebook	1k_5k	1k - 5k	5	1	799995	400000	24995	5000
Miriam Cates	The Conservative Party	349846382192653	Facebook	1k_5k	1k - 5k	1	1	789677	394838	912	456
Key		1411407032496659	Facebook	1k_5k	1k - 5k	1	1	789677	394838	912	456
My Nottingham	My Nottingham	103293816400733	Facebook	1k_5k	1k - 5k	2	1	789676	315871	1825	913
Simple Politics		1052029294841900	Facebook	1k_5k	1k - 5k	2	1	789676	315871	1825	913
LO Sverige		163820136238	Facebook	1k_5k	1k - 5k	4	1	777565	333243	10286	2057
Amnesty International Polska		57544755889	Facebook	1k_5k	1k - 5k	4	1	773734	317315	3690	1436
Yorkshire and the Humber Labour Party	the Labour Party	1608245282744484	Facebook	1k_5k	1k - 5k	6	1	764861	349435	14191	3661
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	1k_5k	1k - 5k	6	1	764861	349435	14191	3661
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	1k_5k	1k - 5k	6	1	763403	352758	13151	3560
PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	1k_5k	1k - 5k	8	1	743230	348391	3903	780
Socialdemokratiet		41459763029	Facebook	1k_5k	1k - 5k	8	1	729046	364525	10451	3718
Plaid Cymru	Plaid Cymru	26416930992	Facebook	1k_5k	1k - 5k	2	1	724813	289926	4730	1220
Yeovil Conservatives	The Yeovil Constituency Conservative Association of 17 The Park, Yeovil, Somerset, BA20 1DN.	1597713690525854	Facebook	1k_5k	1k - 5k	4	1	710706	315871	3651	1827
Right To Vote	Right to Vote	408236463256774	Facebook	1k_5k	1k - 5k	7	1	710704	355355	6390	3198
Advertising Week Europe		957474261104635	Facebook	1k_5k	1k - 5k	3	1	700820	292009	7796	1559
Die Grünen	Die Grünen	21759893033	Facebook	1k_5k	1k - 5k	2	1	699998	300000	9998	2000
Comme j'aime		146933438675224	Facebook	1k_5k	1k - 5k	2	1	699998	300000	9998	2000
foodwatch France		194934737335658	Facebook	1k_5k	1k - 5k	2	1	699998	300000	9998	2000
Jesse Klaver		687496011309020	Facebook	1k_5k	1k - 5k	2	1	699998	300000	9998	2000
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	1k_5k	1k - 5k	4	1	699996	350000	19996	4000
More United	More United	618113871680733	Facebook	1k_5k	1k - 5k	3	1	699434	271877	8548	1984
George Simion		2212856535602171	Facebook	1k_5k	1k - 5k	3	1	696781	278713	1463	292
Silvia Dinică		1128229287275038	Facebook	1k_5k	1k - 5k	3	1	696781	278713	1463	292
Jamie Driscoll 4 Mayor	The Labour Party	296264854323788	Facebook	1k_5k	1k - 5k	5	1	665869	290039	13278	3204
Three UK		197259133622381	Facebook	1k_5k	1k - 5k	1	1	659952	329976	3817	763
UK Government Scotland		159100234275780	Facebook	1k_5k	1k - 5k	1	1	659952	329976	3817	763
Leave Means Leave	Leave Means Leave	1705780739687918	Facebook	1k_5k	1k - 5k	2	1	659951	263981	7635	1527
NHS Against Brexit	Scientists for EU	2126073340865034	Facebook	1k_5k	1k - 5k	2	1	659951	263981	7635	1527
Fidesz	Fidesz	9844779306	Facebook	1k_5k	1k - 5k	3	1	654711	272797	2533	1013
Gazeta Wyborcza		63563473556	Facebook	1k_5k	1k - 5k	2	1	586577	273736	909	181
Eclectica		1379977375431894	Facebook	1k_5k	1k - 5k	1	1	584017	292009	2598	519
Wholesome Culture		1664959567149320	Facebook	1k_5k	1k - 5k	1	1	584017	292009	2598	519
Shell		200969413280005	Facebook	1k_5k	1k - 5k	2	1	584017	233607	5197	1039
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	1k_5k	1k - 5k	1	1	584017	292009	2598	519
Global Game Changers		241198933439420	Facebook	1k_5k	1k - 5k	1	1	584017	292009	2598	519
Save the Refugees		1931458237163388	Facebook	1k_5k	1k - 5k	2	1	584017	233607	5197	1039
ONU Environnement		155723201059	Facebook	1k_5k	1k - 5k	1	1	584017	292009	2598	519
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	1k_5k	1k - 5k	7	1	572551	268910	13926	3948
Declic	Declic	686190454826244	Facebook	1k_5k	1k - 5k	2	1	557425	278713	975	195
Litere.net	litere.net	1504323906337545	Facebook	1k_5k	1k - 5k	2	1	557425	278713	975	195
Tikaboo Romania		617570241716349	Facebook	1k_5k	1k - 5k	5	1	557423	255486	2439	487
Skandia		139767876088719	Facebook	1k_5k	1k - 5k	1	1	555405	277702	2571	514
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	1k_5k	1k - 5k	2	1	555404	222162	5143	1028
