advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
DIE GRÜNEN – DIE GRÜNE ALTERNATIVE		AR330966468978016256	Google	500k_1m	500k - 1m	3	1	903089	90308	18212	316
Rumilus Design Oy		AR391102333313875968	Google	500k_1m	500k - 1m	3	1	903089	90308	45	0
DOPRAVA		AR56197688563073024	Google	500k_1m	500k - 1m	3	1	903089	90308	27092	451
Párbeszéd Magyarországért		AR567356246269624320	Google	500k_1m	500k - 1m	3	1	903089	90308	451	45
Saku Petteri Räty		AR196651502918434816	Google	500k_1m	500k - 1m	2	1	602059	60205	18061	301
Bündnis90/ Die Grünen		AR207068276079984640	Google	500k_1m	500k - 1m	2	1	602059	60205	18061	301
Jukka Kopra		AR232680299937398784	Google	500k_1m	500k - 1m	2	1	602059	60205	18061	301
HLAS		AR312619193323225088	Google	500k_1m	500k - 1m	2	1	602059	60205	30	0
Petteri Rädyn tukiyhdistys ry		AR427131130332839936	Google	500k_1m	500k - 1m	2	1	602059	60205	18061	301
SF - Socialistisk Folkeparti		AR76998249537339392	Google	500k_1m	500k - 1m	2	1	602059	60205	18061	301
Sozialdemokratische Partei Österreich		AR89974685768351744	Google	500k_1m	500k - 1m	2	1	602059	60205	18061	301
Start Business Hellas Single Member P.C.		AR513164341793521664	Google	500k_1m	500k - 1m	2	1	602059	60205	18061	301
NÁRODNÁ KOALÍCIA		AR12498698428743680	Google	500k_1m	500k - 1m	2	1	602059	60205	9181	165
CDU-Kreisverband Neustadt		AR152876371603881984	Google	500k_1m	500k - 1m	2	1	602059	60205	301	30
Socialdemokratiet		AR237678679797268480	Google	500k_1m	500k - 1m	1	1	301029	30102	9030	150
SPD Berlin		AR257142234632159232	Google	500k_1m	500k - 1m	1	1	301029	30102	150	15
Coalición electoral Barcelona és Capital - Primàries		AR338953321442181120	Google	500k_1m	500k - 1m	1	1	301029	30102	150	15
Teknologia ja tulevaisuus ry		AR340766690994290688	Google	500k_1m	500k - 1m	1	1	301029	30102	150	15
Barcelona en Comú		AR342176264901099520	Google	500k_1m	500k - 1m	1	1	301029	30102	150	15
EUpositive.sk		AR348804120993333248	Google	500k_1m	500k - 1m	1	1	301029	30102	150	15
Kresťanská únia		AR358916054556082176	Google	500k_1m	500k - 1m	1	1	301029	30102	150	15
Nacionālā apvienība "Visu Latvijai!" - "Tēvzemei un Brīvībai/LNNK"		AR420861715031261184	Google	500k_1m	500k - 1m	1	1	301029	30102	150	15
GREEN DAY, s.r.o		AR423241058193768448	Google	500k_1m	500k - 1m	1	1	301029	30102	150	15
Partido Socialista Obrero Español de Castilla y León		AR476313110076981248	Google	500k_1m	500k - 1m	1	1	301029	30102	150	15
Mediabrands Digital OÜ		AR530356305605427200	Google	500k_1m	500k - 1m	1	1	301029	30102	15	0
Pirkanmaan Kokoomus ry		AR571246318408695808	Google	500k_1m	500k - 1m	1	1	301029	30102	150	15
Maria Spyraki		AR80818777565954048	Google	500k_1m	500k - 1m	1	1	301029	30102	150	15
Občanská demokratická strana		AR37429025076936704	Google	500k_1m	500k - 1m	1	1	301029	30102	150	15
Sozialdemokratische Partei Deutschlands SPD		AR224933965641809920	Google	500k_1m	500k - 1m	1	1	301029	30102	150	15
