spend_code_filter	spend_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
100_1k	100 - 1k	Greenpeace Deutschland		22541752487	Facebook	123	1	11839877	4790000	64377	14700
100_1k	100 - 1k	SPÖ	SPÖ	77393060080	Facebook	141	1	11819859	4490000	75859	18500
100_1k	100 - 1k	Conservatives	The Conservative Party	8807334278	Facebook	2197	1	11657413	3694227	127241	22311
100_1k	100 - 1k	Greenpeace France		39435457457	Facebook	46	1	11399954	4880000	32454	12200
100_1k	100 - 1k	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	81	1	10799919	5300000	41919	9300
100_1k	100 - 1k	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	28	1	9849972	4210000	13972	2800
100_1k	100 - 1k	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	39	1	9809961	4215000	20961	5100
100_1k	100 - 1k	Open Vld	Open Vld	53668151866	Facebook	76	1	9249924	3870000	45924	14000
100_1k	100 - 1k	Médecins du Monde France		265420476920	Facebook	100	1	9068356	3546691	58421	17104
100_1k	100 - 1k	Harald Vilimsky		547597092025909	Facebook	79	1	8749921	3780000	50421	16700
100_1k	100 - 1k	Save the Children Italia		46590675335	Facebook	34	1	8199966	3480000	23466	8600
100_1k	100 - 1k	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	31	1	8099969	3720000	17469	4700
100_1k	100 - 1k	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	82	1	8075292	3520463	27354	7175
100_1k	100 - 1k	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	105	1	7969895	3010000	57895	14900
100_1k	100 - 1k	Best For Britain	Best for Britain	1863944713844924	Facebook	824	1	7815160	2632094	84207	17572
100_1k	100 - 1k	Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	149	1	7758671	2549900	57630	15164
100_1k	100 - 1k	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	40	1	7749960	3390000	22960	6400
100_1k	100 - 1k	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	30	1	7699970	3450000	17970	5400
100_1k	100 - 1k	Rädda Barnen		72659261793	Facebook	173	1	7577305	2666071	73407	19962
100_1k	100 - 1k	Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	36	1	7249964	3250000	20464	5600
100_1k	100 - 1k	Parlement européen en France	Parlement européen en France	279757933824	Facebook	50	1	7199950	3020000	29450	8600
100_1k	100 - 1k	kontrast.at	kontrast.at	1079650008770485	Facebook	59	1	7109941	2985000	39941	14300
100_1k	100 - 1k	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	62	1	7099938	3120000	44438	17000
100_1k	100 - 1k	WeWorld Onlus		299584710061488	Facebook	29	1	7049971	3070000	17971	5700
100_1k	100 - 1k	Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	30	1	7049970	3260000	15970	3800
100_1k	100 - 1k	John Crombez	sp.a	264131406977201	Facebook	78	1	6949922	2860000	39922	8600
100_1k	100 - 1k	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	41	1	6904677	3118178	4882	2183
100_1k	100 - 1k	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	90	1	6876409	2914745	21170	5911
100_1k	100 - 1k	Claudia Gamon	NEOS	447992848717452	Facebook	74	1	6449926	2560000	40926	10600
100_1k	100 - 1k	Plan International Sverige		382243262003	Facebook	114	1	6422024	2353366	53554	14045
100_1k	100 - 1k	PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	48	1	6359952	2805000	29952	9600
100_1k	100 - 1k	Make.org	Make.org	122037308191612	Facebook	35	1	6249965	2750000	22965	7900
100_1k	100 - 1k	Patryk Jaki		199877710116314	Facebook	110	1	6042937	2482769	23049	5659
100_1k	100 - 1k	Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	89	1	5967212	2742691	15810	7388
100_1k	100 - 1k	Un país moderno	Unidas Podemos	577723459314066	Facebook	30	1	5949970	2750000	17470	5000
100_1k	100 - 1k	Vlaams Belang	Vlaams Belang	56605856504	Facebook	36	1	5899964	2470000	25964	10000
100_1k	100 - 1k	Sign for my Future	Sign for my Future	1345513882259768	Facebook	57	1	5849943	2470000	38443	13700
100_1k	100 - 1k	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	62	1	5749938	2360000	30938	6200
100_1k	100 - 1k	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	79	1	5715270	2472812	10720	4791
100_1k	100 - 1k	Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	13	1	5699987	2600000	7487	2100
100_1k	100 - 1k	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	37	1	5599963	2500000	20463	5300
100_1k	100 - 1k	HC Strache	FPÖ	74865038590	Facebook	42	1	5349958	2290000	26958	9000
100_1k	100 - 1k	Peter Mertens	PVDA	236485149843971	Facebook	75	1	5349925	1820000	40925	10300
100_1k	100 - 1k	DIE LINKE	DIE LINKE	47694585682	Facebook	30	1	5059970	2145000	15970	3800
100_1k	100 - 1k	En Comú Podem	En Comú Podem	463627663844039	Facebook	26	1	4949974	2150000	15974	5000
100_1k	100 - 1k	Groen	Groen	84920854319	Facebook	53	1	4949947	2020000	26947	5700
100_1k	100 - 1k	ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	35	1	4904114	2261616	7236	2204
100_1k	100 - 1k	IKEA	IKEA	112961202185776	Facebook	33	1	4799967	2240000	17967	4500
100_1k	100 - 1k	Die Grünen	Die Grünen	21759893033	Facebook	68	1	4749932	1670000	36932	9200
100_1k	100 - 1k	Greenpeace España	Greenpeace España	133044800622	Facebook	30	1	4699970	2250000	15470	3400
100_1k	100 - 1k	Europäisches Parlament Österreich		124468054313069	Facebook	24	1	4649976	1970000	16976	6400
100_1k	100 - 1k	Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	37	1	4609963	1885000	21463	6100
100_1k	100 - 1k	Andreas Schieder	SPÖ	290881691011354	Facebook	69	1	4609931	1385000	36931	8900
100_1k	100 - 1k	Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	36	1	4567119	2166069	12521	3703
100_1k	100 - 1k	Covestro		150793518281117	Facebook	12	1	4399988	1950000	7988	2800
100_1k	100 - 1k	Compromís	Compromís	194053080624605	Facebook	27	1	4349973	1950000	14973	3900
100_1k	100 - 1k	Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	9	1	4299991	2000000	4491	900
100_1k	100 - 1k	Lilian Marijnissen	SP	844559615710915	Facebook	32	1	4249968	1830000	18468	5200
100_1k	100 - 1k	Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	34	1	4249966	1800000	21466	7000
100_1k	100 - 1k	Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	21	1	4134080	1904112	7106	1491
100_1k	100 - 1k	Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	15	1	4099985	1800000	10485	3900
100_1k	100 - 1k	Right To Vote	Right to Vote	408236463256774	Facebook	358	1	4095573	980377	46136	8952
100_1k	100 - 1k	CDU	CDU	78502295414	Facebook	83	1	3979917	802000	41417	8300
100_1k	100 - 1k	WWF Suomi		119054448115588	Facebook	20	1	3949980	1780000	11980	3600
100_1k	100 - 1k	Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	31	1	3949969	1740000	18469	5500
100_1k	100 - 1k	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	731	1	3898456	1297012	42049	7988
100_1k	100 - 1k	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	21	1	3849979	1730000	11479	2900
100_1k	100 - 1k	DéFI	DéFI	173518112695794	Facebook	59	1	3849941	1140000	29941	6300
100_1k	100 - 1k	MSZP	MSZP	115388925185513	Facebook	27	1	3825939	1677562	6028	2603
100_1k	100 - 1k	Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	147	1	3793099	1314358	29835	6296
100_1k	100 - 1k	Medici Senza Frontiere		65737832194	Facebook	16	1	3749984	1630000	11984	4800
100_1k	100 - 1k	Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	25	1	3699975	1710000	17975	6900
100_1k	100 - 1k	Campact e.V.	Campact e.V.	82734241364	Facebook	25	1	3649975	1650000	15975	5300
100_1k	100 - 1k	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	141	1	3605403	1365303	26142	5480
100_1k	100 - 1k	Europees Parlement Nederland		270788920480	Facebook	30	1	3599970	1600000	20970	7800
100_1k	100 - 1k	Centerpartiet	Centerpartiet	12690894340	Facebook	78	1	3577809	1332861	44091	11319
100_1k	100 - 1k	Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	55	1	3553037	1536609	7392	3335
100_1k	100 - 1k	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	100	1	3505286	1186089	47893	14302
100_1k	100 - 1k	Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	17	1	3501184	1522328	6079	2935
100_1k	100 - 1k	Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	43	1	3499957	1360000	22957	5500
100_1k	100 - 1k	Gazeta Wyborcza		63563473556	Facebook	83	1	3474957	1348513	6409	1772
100_1k	100 - 1k	Dungeon Defenders		107960282569653	Facebook	45	1	3448646	1460973	13572	3520
100_1k	100 - 1k	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	51	1	3444628	1506704	3426	1335
100_1k	100 - 1k	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	52	1	3389948	1200000	30948	9200
100_1k	100 - 1k	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	78	1	3374855	909631	44855	10582
100_1k	100 - 1k	School Cuts	National Education Union	871798409656672	Facebook	157	1	3302800	764246	36031	6943
100_1k	100 - 1k	Stefano Maullu		150618724962388	Facebook	14	1	3149986	1330000	7486	1800
100_1k	100 - 1k	Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	9	1	3099991	1450000	4991	1300
100_1k	100 - 1k	Greens/EFA in the European Parliament		150527751674751	Facebook	14	1	3096679	1422351	4894	1514
100_1k	100 - 1k	Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	26	1	3059974	1315000	15974	5000
100_1k	100 - 1k	Avaaz	Avaaz	8340223883	Facebook	38	1	3055431	1378827	14813	3149
100_1k	100 - 1k	Alfred Sant	Alfred Sant	537789116260209	Facebook	25	1	3049975	1400000	12975	2900
100_1k	100 - 1k	RMDSZ	RMDSZ	102601499822802	Facebook	66	1	3049398	1139503	4699	1319
100_1k	100 - 1k	Alex Salmond	Slainte Media	136191876445102	Facebook	91	1	3015282	1230966	14815	2777
100_1k	100 - 1k	Mónica Oltra	Compromís	81107269227	Facebook	14	1	2949986	1360000	7986	2200
100_1k	100 - 1k	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	32	1	2909968	1135000	17968	4800
100_1k	100 - 1k	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	40	1	2859960	1055000	27960	10400
100_1k	100 - 1k	Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	6	1	2849994	1360000	3994	1400
100_1k	100 - 1k	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	51	1	2820059	1243220	14314	4262
100_1k	100 - 1k	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	31	1	2809969	1165000	16969	4300
100_1k	100 - 1k	Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	12	1	2799988	1220000	8488	3200
100_1k	100 - 1k	Litere.net	litere.net	1504323906337545	Facebook	8	1	2794351	1340199	2253	576
100_1k	100 - 1k	déi gréng	déi gréng	21710789873	Facebook	20	1	2759980	1255000	11480	3200
100_1k	100 - 1k	Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	24	1	2759976	1275000	13976	4000
100_1k	100 - 1k	Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	19	1	2749981	1280000	10981	3100
100_1k	100 - 1k	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	56	1	2714944	681000	27944	5600
100_1k	100 - 1k	Vattenfall Sverige		608975645850217	Facebook	22	1	2700752	1186442	36486	8131
100_1k	100 - 1k	Prawo i Sprawiedliwość	Komitet Wyborczy Prawo i Sprawiedliwość	157458232131	Facebook	7	1	2694562	1341405	3156	701
100_1k	100 - 1k	SP	SP	128393027527	Facebook	34	1	2669966	1020000	20466	6200
100_1k	100 - 1k	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	23	1	2609977	1075000	12977	3500
100_1k	100 - 1k	Guardian Weekly		64525551258	Facebook	28	1	2598625	1104761	8970	1985
100_1k	100 - 1k	CGTN		565225540184937	Facebook	7	1	2572052	1227572	1817	364
100_1k	100 - 1k	EU-kommissionen i Sverige		155824787799	Facebook	12	1	2567053	1216866	10496	2932
100_1k	100 - 1k	Lizette Risgaard		547601668763372	Facebook	41	1	2541250	1066750	17932	4951
100_1k	100 - 1k	Instant PPI UK		616112792139038	Facebook	42	1	2517694	989284	23269	6527
100_1k	100 - 1k	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	7	1	2499993	1050000	3493	700
100_1k	100 - 1k	Ingredientes que Suman		586540488142205	Facebook	7	1	2499993	1150000	3993	1100
100_1k	100 - 1k	Greenpeace International		7297163299	Facebook	5	1	2492274	1116911	3536	1542
100_1k	100 - 1k	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	52	1	2480693	684525	28360	6751
100_1k	100 - 1k	Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	45	1	2451214	1081311	4902	1540
100_1k	100 - 1k	European Youth Event		919232861444360	Facebook	6	1	2449994	1110000	3994	1400
100_1k	100 - 1k	MDM Deutsche Münze		126866220711392	Facebook	11	1	2449989	950000	5489	1100
100_1k	100 - 1k	The Week UK	The Week	177855115588808	Facebook	139	1	2427168	950247	16645	3385
100_1k	100 - 1k	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	5	1	2409186	1075367	2016	404
100_1k	100 - 1k	Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	5	1	2399995	1100000	2995	900
100_1k	100 - 1k	INBOX	New Digital Media	369693523475596	Facebook	6	1	2399994	1000000	2994	600
100_1k	100 - 1k	Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	13	1	2399987	1070000	6487	1300
100_1k	100 - 1k	Norbert Kurilla	Most-Híd (Híd-Most)	355021862017547	Facebook	22	1	2399978	940000	13978	4600
100_1k	100 - 1k	Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	23	1	2378140	1050166	24802	6072
100_1k	100 - 1k	Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	27	1	2359973	985000	13473	2700
100_1k	100 - 1k	Renew	Renew  Party	1923371311278106	Facebook	179	1	2321888	513455	27793	5335
100_1k	100 - 1k	NPO Zapp		205247699486388	Facebook	4	1	2299996	1150000	2496	800
100_1k	100 - 1k	EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	11	1	2299989	970000	5489	1100
100_1k	100 - 1k	Stop Cambio Climático		124967441456981	Facebook	11	1	2299989	1050000	5989	1500
100_1k	100 - 1k	Greenpeace Polska		32104614789	Facebook	22	1	2263155	990441	4297	1348
100_1k	100 - 1k	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	14	1	2249986	1060000	7486	1800
100_1k	100 - 1k	Property & Business Info		562032903912680	Facebook	287	1	2222191	544573	29916	5827
100_1k	100 - 1k	London Labour Party	The London Labour Party 	474613052643462	Facebook	85	1	2211316	813536	15539	3391
100_1k	100 - 1k	VICE Italia		1392630034386716	Facebook	3	1	2199997	1100000	1497	300
100_1k	100 - 1k	Κατερινα Μαρκου	Pulse and Opinion S.A.	832766380123763	Facebook	4	1	2199996	1000000	1996	400
100_1k	100 - 1k	Referendum Commission		580832208630212	Facebook	15	1	2199985	880000	8485	2300
100_1k	100 - 1k	TOP 09	TOP 09	90002267161	Facebook	11	1	2181347	891495	8023	1721
100_1k	100 - 1k	Declic	Declic	686190454826244	Facebook	22	1	2178456	951947	5151	1219
100_1k	100 - 1k	Liberalerna	Liberalerna	132266740623	Facebook	29	1	2166582	881087	13271	4321
100_1k	100 - 1k	Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	13	1	2149987	1010000	7987	2500
100_1k	100 - 1k	Ayuda LGTB		315021912539118	Facebook	15	1	2149985	900000	8485	2300
100_1k	100 - 1k	Johann Gudenus		104145976305577	Facebook	22	1	2149978	910000	11478	2600
100_1k	100 - 1k	Politice.net	politice.net	2546711162025064	Facebook	5	1	2129692	1007869	1945	452
100_1k	100 - 1k	Respeto LGTB		2315084548728652	Facebook	12	1	2109988	955000	6488	1600
100_1k	100 - 1k	CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	6	1	2099994	900000	4494	1800
100_1k	100 - 1k	Ioannis Vardakastanis	Ioannis Vardakastanis	195643347979465	Facebook	9	1	2099991	950000	4491	900
100_1k	100 - 1k	D66	D66	52985377549	Facebook	17	1	2099983	830000	10483	3300
100_1k	100 - 1k	TheArticle	TheArticle	607840469632004	Facebook	22	1	2086341	912638	7318	1887
100_1k	100 - 1k	Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	36	1	2076040	894050	12798	2673
100_1k	100 - 1k	Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	24	1	2066418	849089	3616	821
100_1k	100 - 1k	Sme rodina	Sme rodina	600235073447674	Facebook	4	1	2049996	910000	2996	1200
100_1k	100 - 1k	IG Metall	IG Metall	249296718436	Facebook	13	1	2049987	930000	7987	2500
100_1k	100 - 1k	Vihreät - De Gröna		33722070600	Facebook	17	1	2049983	950000	9983	2900
100_1k	100 - 1k	Stadt Wien	Stadt Wien	110971788921077	Facebook	19	1	2049981	840000	9481	1900
100_1k	100 - 1k	ČSSD	ČSSD	111041662264882	Facebook	166	1	2011994	881863	13653	4362
100_1k	100 - 1k	GroenLinks	GroenLinks	175740570505	Facebook	18	1	2009982	835000	11982	4200
100_1k	100 - 1k	Apodemia		115927088504184	Facebook	2	1	1999998	1000000	998	200
100_1k	100 - 1k	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	3	1	1999997	900000	1497	300
100_1k	100 - 1k	Bouzidi Mourad		1840451052913778	Facebook	3	1	1999997	900000	1497	300
100_1k	100 - 1k	España Ciudadana		349800235527721	Facebook	8	1	1999992	900000	5492	2000
100_1k	100 - 1k	Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	10	1	1999990	870000	5490	1400
100_1k	100 - 1k	The Bamboo Brush Society		1152885191422950	Facebook	15	1	1999985	860000	7485	1500
100_1k	100 - 1k	UNICEF France		173159234432	Facebook	17	1	1999983	830000	9983	2900
100_1k	100 - 1k	eToro		193863317737	Facebook	14	1	1973702	852094	4894	1514
100_1k	100 - 1k	Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	31	1	1966881	668455	14990	3004
100_1k	100 - 1k	Andrej Babiš	ANO	214827221987263	Facebook	6	1	1965627	933543	6488	1531
100_1k	100 - 1k	Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	44	1	1955691	797222	3598	1069
100_1k	100 - 1k	Riparte il futuro		476098022442147	Facebook	10	1	1949990	860000	4990	1000
100_1k	100 - 1k	Lara Comi	Lara Comi	155619044465389	Facebook	12	1	1949988	800000	8488	3200
100_1k	100 - 1k	Andy Street	The Conservative Party	625464517632792	Facebook	635	1	1929420	722062	20332	2314
100_1k	100 - 1k	Entega		198244400189055	Facebook	39	1	1904961	516000	23461	7100
100_1k	100 - 1k	Inimõiguste Instituut / Estonian Institute of Human Rights		144333745668266	Facebook	7	1	1899993	870000	3993	1100
100_1k	100 - 1k	Joe Sammut		433245190070343	Facebook	11	1	1899989	900000	5989	1500
100_1k	100 - 1k	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	11	1	1899989	790000	6489	1900
100_1k	100 - 1k	Katarina Barley	SPD	1522202731410785	Facebook	27	1	1899973	650000	13473	2700
100_1k	100 - 1k	Grüner Fisher Investments	Grüner Fisher Investments	138832469593845	Facebook	103	1	1884897	524000	59397	16700
100_1k	100 - 1k	Humble Household		1746853745395190	Facebook	34	1	1877063	723219	15092	4016
100_1k	100 - 1k	Klang der Solidarität		385076005313967	Facebook	16	1	1865981	848234	4783	1225
100_1k	100 - 1k	Stichting Vluchteling		120034538112114	Facebook	29	1	1859971	645000	19471	6900
100_1k	100 - 1k	Matthew Hussey		525275707491504	Facebook	18	1	1852584	802521	18663	4268
100_1k	100 - 1k	Stichting De Noordzee		128160633899802	Facebook	11	1	1849989	830000	6489	1900
100_1k	100 - 1k	Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	16	1	1849984	820000	7984	1600
100_1k	100 - 1k	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	19	1	1849981	790000	10481	2700
100_1k	100 - 1k	Scientists for EU	Scientists for EU	642444842524195	Facebook	58	1	1844466	729246	10402	1967
100_1k	100 - 1k	PSD Galati	Partidul Social Democrat Galati	1585170161775563	Facebook	21	1	1831795	814034	6966	1708
100_1k	100 - 1k	Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	9	1	1814193	769379	4666	2246
100_1k	100 - 1k	NT Live	NT Live	107334993856	Facebook	119	1	1805569	755184	11836	2082
100_1k	100 - 1k	Save the Children España	Save the Children España	57845333112	Facebook	10	1	1799990	770000	6490	2200
100_1k	100 - 1k	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	34	1	1799966	420000	16966	3400
100_1k	100 - 1k	Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	23	1	1783267	734987	14609	6533
100_1k	100 - 1k	Демократична България	Демократична България	995342840629890	Facebook	10	1	1772234	730587	3314	664
100_1k	100 - 1k	Delphinus		20411877802	Facebook	3	1	1753672	876837	778	156
100_1k	100 - 1k	SOS Colabora		351877478951783	Facebook	6	1	1749994	780000	3994	1400
100_1k	100 - 1k	Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	7	1	1749993	760000	4493	1500
100_1k	100 - 1k	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	10	1	1749990	780000	7990	3400
100_1k	100 - 1k	Save the Refugees		1931458237163388	Facebook	31	1	1731219	610656	11231	2249
100_1k	100 - 1k	Ministère de l'Intérieur		103146727990	Facebook	4	1	1699996	700000	3996	2000
100_1k	100 - 1k	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	7	1	1699993	750000	3993	1100
100_1k	100 - 1k	Isamaa erakond	Isamaa erakond	321163977576	Facebook	8	1	1699992	720000	4992	1600
