impression_code_filter	impression_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
10k_50k	10k - 50k	Gazeta Wyborcza		63563473556	Facebook	77	1	3849923	770000	7356	1395
10k_50k	10k - 50k	KOALICYJNY KOMITET WYBORCZY KOALICJA EUROPEJSKA PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	1489	1	3814442	274578	9044	258
10k_50k	10k - 50k	Claudia Gamon	NEOS	447992848717452	Facebook	76	1	3799924	760000	24524	4800
10k_50k	10k - 50k	School Cuts	National Education Union	871798409656672	Facebook	75	1	3749925	750000	33587	6248
10k_50k	10k - 50k	Greenpeace España	Greenpeace España	133044800622	Facebook	75	1	3749925	750000	7425	0
10k_50k	10k - 50k	Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	73	1	3649927	730000	10027	700
10k_50k	10k - 50k	Open Vld	Open Vld	53668151866	Facebook	72	1	3599928	720000	21928	3700
10k_50k	10k - 50k	Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	70	1	3499930	700000	8530	400
10k_50k	10k - 50k	Podemos	Unidas Podemos	269212336568846	Facebook	68	1	3399932	680000	20032	3600
10k_50k	10k - 50k	COALICION ELECTORAL UNIDAS PODEMOS		AR21167248102129664	Google	193	1	3385685	330290	58784	1800
10k_50k	10k - 50k	DéFI	DéFI	173518112695794	Facebook	67	1	3349933	670000	17033	2600
10k_50k	10k - 50k	Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	67	1	3349933	670000	13033	1600
10k_50k	10k - 50k	Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	66	1	3299934	660000	32406	7593
10k_50k	10k - 50k	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	65	1	3249935	650000	20435	3500
10k_50k	10k - 50k	Groen	Groen	84920854319	Facebook	65	1	3249935	650000	14835	2100
10k_50k	10k - 50k	AMERISOFT SRL		AR573801583431647232	Google	162	1	3206189	314372	1884	0
10k_50k	10k - 50k	Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	64	1	3199936	640000	16736	2600
10k_50k	10k - 50k	ENTUSIASMO Y MUCHO VALOR, S.L.U.		AR433345570053029888	Google	95	1	3194808	318352	20908	1014
10k_50k	10k - 50k	Die Grünen	Die Grünen	21759893033	Facebook	63	1	3149937	630000	21837	3900
10k_50k	10k - 50k	Patryk Jaki		199877710116314	Facebook	63	1	3149937	630000	7476	1698
10k_50k	10k - 50k	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	62	1	3099938	620000	6515	1628
10k_50k	10k - 50k	Μανώλης Κεφαλογιάννης / Manolis Kefalogiannis		51638783172	Facebook	62	1	3099938	620000	6138	0
10k_50k	10k - 50k	Katarina Barley	SPD	1522202731410785	Facebook	61	1	3049939	610000	13239	1800
10k_50k	10k - 50k	Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	60	1	2999940	600000	21222	3587
10k_50k	10k - 50k	Renew	Renew  Party	1923371311278106	Facebook	56	1	2799944	560000	27013	5785
10k_50k	10k - 50k	HLAS		AR312619193323225088	Google	618	1	2768535	234784	5184	211
10k_50k	10k - 50k	Harald Vilimsky		547597092025909	Facebook	53	1	2649947	530000	18447	3300
10k_50k	10k - 50k	Lara Comi	Lara Comi	155619044465389	Facebook	52	1	2599948	520000	7148	500
10k_50k	10k - 50k	Médecins du Monde France		265420476920	Facebook	52	1	2599948	520000	15005	2478
10k_50k	10k - 50k	Dungeon Defenders		107960282569653	Facebook	52	1	2599948	520000	12059	1869
10k_50k	10k - 50k	David Casa	David Casa	193035580892638	Facebook	51	1	2549949	510000	6649	400
10k_50k	10k - 50k	Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	49	1	2449951	490000	5251	100
10k_50k	10k - 50k	HLAS	První prezidentská	320144481956623	Facebook	48	1	2399952	480000	3126	893
10k_50k	10k - 50k	Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	48	1	2399952	480000	4752	0
10k_50k	10k - 50k	Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	48	1	2399952	480000	27717	8100
10k_50k	10k - 50k	Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	48	1	2399952	480000	8752	1000
10k_50k	10k - 50k	350.org		12185972707	Facebook	48	1	2399952	480000	10638	1602
10k_50k	10k - 50k	DIE LINKE	DIE LINKE	47694585682	Facebook	47	1	2349953	470000	7053	600
10k_50k	10k - 50k	Scientists for EU	Scientists for EU	642444842524195	Facebook	47	1	2349953	470000	9087	925
10k_50k	10k - 50k	Partido Popular Regional De Canarias		AR288284801977286656	Google	123	1	2317927	226825	1919	59
10k_50k	10k - 50k	InFacts	InFacts	678120165658753	Facebook	46	1	2299954	460000	9898	1157
10k_50k	10k - 50k	Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	45	1	2249955	450000	6855	600
10k_50k	10k - 50k	Centerpartiet	Centerpartiet	12690894340	Facebook	45	1	2249955	450000	26574	5510
10k_50k	10k - 50k	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	44	1	2199956	440000	4802	1260
10k_50k	10k - 50k	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	44	1	2199956	440000	17856	4200
10k_50k	10k - 50k	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	44	1	2199956	440000	6356	500
10k_50k	10k - 50k	SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	43	1	2149957	430000	10657	1600
10k_50k	10k - 50k	kontrast.at	kontrast.at	1079650008770485	Facebook	43	1	2149957	430000	15457	2800
10k_50k	10k - 50k	Greenpeace UK	Greenpeace UK 	9250349228	Facebook	43	1	2149957	430000	17423	3124
10k_50k	10k - 50k	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	43	1	2149957	430000	5457	300
10k_50k	10k - 50k	Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	43	1	2149957	430000	993	303
10k_50k	10k - 50k	John Crombez	sp.a	264131406977201	Facebook	42	1	2099958	420000	20558	4100
10k_50k	10k - 50k	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	42	1	2099958	420000	9758	1400
10k_50k	10k - 50k	Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	42	1	2099958	420000	4958	200
10k_50k	10k - 50k	KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	121	1	2082174	202949	1278	0
10k_50k	10k - 50k	Property & Business Info		562032903912680	Facebook	41	1	2049959	410000	21013	4397
10k_50k	10k - 50k	Moderaterna	Moderaterna	7719591155	Facebook	40	1	1999960	400000	17082	3806
10k_50k	10k - 50k	Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	40	1	1999960	400000	3960	0
10k_50k	10k - 50k	Parlement européen en France	Parlement européen en France	279757933824	Facebook	40	1	1999960	400000	11960	2000
10k_50k	10k - 50k	Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	39	1	1949961	390000	17468	4820
10k_50k	10k - 50k	Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	39	1	1949961	390000	3829	860
10k_50k	10k - 50k	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	39	1	1949961	390000	14661	2700
10k_50k	10k - 50k	Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	38	1	1899962	380000	6376	1655
10k_50k	10k - 50k	EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	38	1	1899962	380000	4562	200
10k_50k	10k - 50k	EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	125	1	1850936	179073	2091	99
10k_50k	10k - 50k	Röda Korset		111630258867610	Facebook	37	1	1849963	370000	7960	2092
10k_50k	10k - 50k	Our Future, Our Choice	Our Future, Our Choice	1777176712575796	Facebook	37	1	1849963	370000	9330	1272
10k_50k	10k - 50k	Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	36	1	1799964	360000	20080	4137
10k_50k	10k - 50k	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	36	1	1799964	360000	5644	1302
10k_50k	10k - 50k	Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	36	1	1799964	360000	3564	0
10k_50k	10k - 50k	London Labour Party	The London Labour Party 	474613052643462	Facebook	36	1	1799964	360000	12108	2314
10k_50k	10k - 50k	Banque mondiale		155174084508744	Facebook	36	1	1799964	360000	3172	0
10k_50k	10k - 50k	LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	35	1	1749965	350000	6265	700
10k_50k	10k - 50k	Alfred Sant	Alfred Sant	537789116260209	Facebook	35	1	1749965	350000	5065	400
10k_50k	10k - 50k	Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	35	1	1749965	350000	4265	200
10k_50k	10k - 50k	MÉS per Mallorca	MÉS per Mallorca	183718528322316	Facebook	35	1	1749965	350000	5465	500
10k_50k	10k - 50k	WeWorld Onlus		299584710061488	Facebook	35	1	1749965	350000	6265	700
10k_50k	10k - 50k	Oxfam Italia		150200761667597	Facebook	35	1	1749965	350000	8265	1200
10k_50k	10k - 50k	Alex Salmond	Slainte Media	136191876445102	Facebook	34	1	1699966	340000	8986	1272
10k_50k	10k - 50k	Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	34	1	1699966	340000	8566	1300
10k_50k	10k - 50k	Josef Caruana		166617437361908	Facebook	34	1	1699966	340000	5366	500
10k_50k	10k - 50k	Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	34	1	1699966	340000	8166	1200
10k_50k	10k - 50k	Liberal Alliance	Liberal Alliance	106952222676974	Facebook	34	1	1699966	340000	10774	2557
10k_50k	10k - 50k	Sverige för UNHCR		643137272398136	Facebook	34	1	1699966	340000	7173	1796
10k_50k	10k - 50k	SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	33	1	1649967	330000	6067	700
10k_50k	10k - 50k	IKEA	IKEA	112961202185776	Facebook	33	1	1649967	330000	6067	700
10k_50k	10k - 50k	Liam Byrne	Liam Byrne MP	147894618876725	Facebook	33	1	1649967	330000	6094	578
10k_50k	10k - 50k	Saco	Saco	133910158381	Facebook	33	1	1649967	330000	10044	2370
10k_50k	10k - 50k	ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	33	1	1649967	330000	3267	0
10k_50k	10k - 50k	Danke, Freihandel.	VDMA	226651401514704	Facebook	33	1	1649967	330000	6067	700
10k_50k	10k - 50k	Entega		198244400189055	Facebook	33	1	1649967	330000	17367	4900
10k_50k	10k - 50k	Roberta Metsola		406824526101449	Facebook	32	1	1599968	320000	3168	0
10k_50k	10k - 50k	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	32	1	1599968	320000	7168	1000
10k_50k	10k - 50k	Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	32	1	1599968	320000	6216	1243
10k_50k	10k - 50k	Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	32	1	1599968	320000	4768	400
10k_50k	10k - 50k	Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	101	1	1598625	155196	14752	401
10k_50k	10k - 50k	Valter Flego	Valter Flego	441675022557503	Facebook	31	1	1549969	310000	4156	356
10k_50k	10k - 50k	LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	31	1	1549969	310000	2770	674
10k_50k	10k - 50k	Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	31	1	1549969	310000	3469	100
10k_50k	10k - 50k	Andy Street	The Conservative Party	625464517632792	Facebook	31	1	1549969	310000	8180	1157
10k_50k	10k - 50k	Partito Democratico		77034286895	Facebook	31	1	1549969	310000	7469	1100
10k_50k	10k - 50k	Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	31	1	1549969	310000	10091	2213
10k_50k	10k - 50k	The Week UK	The Week	177855115588808	Facebook	31	1	1549969	310000	12114	2777
10k_50k	10k - 50k	Save the Refugees		1931458237163388	Facebook	31	1	1549969	310000	10208	1869
10k_50k	10k - 50k	Aboca		295129913955200	Facebook	31	1	1549969	310000	3069	0
10k_50k	10k - 50k	Instant PPI UK		616112792139038	Facebook	31	1	1549969	310000	11989	2314
10k_50k	10k - 50k	Valdis Dombrovskis	Valdis Dombrovskis	984665731564266	Facebook	30	1	1499970	300000	2970	0
10k_50k	10k - 50k	Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	30	1	1499970	300000	10670	2200
10k_50k	10k - 50k	Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	30	1	1499970	300000	2769	488
10k_50k	10k - 50k	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	30	1	1499970	300000	5370	600
10k_50k	10k - 50k	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	30	1	1499970	300000	3770	200
10k_50k	10k - 50k	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	30	1	1499970	300000	2970	0
10k_50k	10k - 50k	Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	30	1	1499970	300000	7770	1200
10k_50k	10k - 50k	Cheshire West Labour	Cheshire West Labour	321249061618806	Facebook	30	1	1499970	300000	8065	1157
10k_50k	10k - 50k	Jörgen Warborn EU-kandidat		56002955332	Facebook	29	1	1449971	290000	13425	2685
10k_50k	10k - 50k	Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	29	1	1449971	290000	12071	2300
10k_50k	10k - 50k	Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	29	1	1449971	290000	3185	742
10k_50k	10k - 50k	CD&V	CD&V	52997544531	Facebook	29	1	1449971	290000	8871	1500
10k_50k	10k - 50k	Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	29	1	1449971	290000	4395	990
10k_50k	10k - 50k	Liberalerna	Liberalerna	132266740623	Facebook	29	1	1449971	290000	7683	1842
10k_50k	10k - 50k	Greenpeace Luxembourg		67370457805	Facebook	29	1	1449971	290000	3671	200
10k_50k	10k - 50k	Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	109	1	1409439	135299	1137	19
10k_50k	10k - 50k	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	28	1	1399972	280000	13772	3300
10k_50k	10k - 50k	Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	28	1	1399972	280000	2971	581
10k_50k	10k - 50k	Liberal Alliance		AR183859784640888832	Google	94	1	1398150	135299	7295	710
10k_50k	10k - 50k	Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	27	1	1349973	270000	9165	2083
10k_50k	10k - 50k	Paweł Bejda	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	587380481330698	Facebook	27	1	1349973	270000	1831	302
10k_50k	10k - 50k	Nicola Danti		241424056063716	Facebook	27	1	1349973	270000	6273	900
10k_50k	10k - 50k	SP	SP	128393027527	Facebook	27	1	1349973	270000	11973	2600
10k_50k	10k - 50k	Grüner Fisher Investments		138832469593845	Facebook	27	1	1349973	270000	42973	12800
10k_50k	10k - 50k	Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	27	1	1349973	270000	3873	300
10k_50k	10k - 50k	Klang der Solidarität		385076005313967	Facebook	27	1	1349973	270000	3447	267
10k_50k	10k - 50k	European Commission		107898832590939	Facebook	27	1	1349973	270000	4273	400
10k_50k	10k - 50k	Avocadostore		312453876194	Facebook	27	1	1349973	270000	2673	0
10k_50k	10k - 50k	Assets For Life		1536572196655036	Facebook	27	1	1349973	270000	15706	3471
10k_50k	10k - 50k	Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	26	1	1299974	260000	2974	100
10k_50k	10k - 50k	Antonio Tajani	Antonio Tajani	506531149512596	Facebook	26	1	1299974	260000	4174	400
10k_50k	10k - 50k	Polska Fundacja im. Roberta Schumana		150617698324166	Facebook	26	1	1299974	260000	2832	558
10k_50k	10k - 50k	Σπύρος Ριζόπουλος	Spyridon Rizopoulos	2127727860849871	Facebook	26	1	1299974	260000	2574	0
10k_50k	10k - 50k	Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	26	1	1299974	260000	8174	1400
10k_50k	10k - 50k	Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	26	1	1299974	260000	4953	1806
10k_50k	10k - 50k	Stadt Wien	Stadt Wien	110971788921077	Facebook	26	1	1299974	260000	5774	800
10k_50k	10k - 50k	Fabrizio Marrazzo		174478206566341	Facebook	26	1	1299974	260000	3774	300
10k_50k	10k - 50k	HC Strache	FPÖ	74865038590	Facebook	25	1	1249975	250000	9775	2100
10k_50k	10k - 50k	MSZP	MSZP	115388925185513	Facebook	25	1	1249975	250000	1671	519
10k_50k	10k - 50k	România în primul rând	Future Innovation	770704223323599	Facebook	25	1	1249975	250000	2200	420
10k_50k	10k - 50k	NHS Against Brexit	Scientists for EU	2126073340865034	Facebook	25	1	1249975	250000	3789	231
10k_50k	10k - 50k	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	24	1	1199976	240000	9976	1900
10k_50k	10k - 50k	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	24	1	1199976	240000	11376	2800
10k_50k	10k - 50k	PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	24	1	1199976	240000	3714	742
10k_50k	10k - 50k	Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	24	1	1199976	240000	2776	100
10k_50k	10k - 50k	Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	24	1	1199976	240000	2376	0
10k_50k	10k - 50k	Walsall Labour	The Labour Party	1933361683443372	Facebook	24	1	1199976	240000	10155	1851
10k_50k	10k - 50k	Amref Health Africa - Italia		48677844864	Facebook	24	1	1199976	240000	2776	100
10k_50k	10k - 50k	ecoFuture & E.ON Energy Globe		104654572907664	Facebook	24	1	1199976	240000	2376	0
10k_50k	10k - 50k	mmb media agentur d.o.o.		AR524572049809604608	Google	746	1	1186083	63670	3065	0
10k_50k	10k - 50k	Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	23	1	1149977	230000	5877	900
10k_50k	10k - 50k	Ebba Busch Thor		661702230515862	Facebook	23	1	1149977	230000	8795	1898
10k_50k	10k - 50k	Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	23	1	1149977	230000	3477	300
10k_50k	10k - 50k	Maplanèteverte	Ma Planète Verte	340654233462962	Facebook	23	1	1149977	230000	9477	1800
10k_50k	10k - 50k	Ruža Tomašić		1434305366791182	Facebook	23	1	1149977	230000	2266	0
10k_50k	10k - 50k	Sverigedemokraterna Värmlands län		336384546384299	Facebook	23	1	1149977	230000	9166	1944
10k_50k	10k - 50k	Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	23	1	1149977	230000	2277	0
10k_50k	10k - 50k	SF	SF	74796954245	Facebook	23	1	1149977	230000	10574	2477
10k_50k	10k - 50k	Friedrich-Naumann-Stiftung für die Freiheit		140889782312	Facebook	23	1	1149977	230000	9877	1900
10k_50k	10k - 50k	EU Watch	EU Watch	136146920436020	Facebook	23	1	1149977	230000	3097	115
10k_50k	10k - 50k	UAB "BPN LT"		AR135010682042056704	Google	28	1	1114232	111423	557	0
10k_50k	10k - 50k	Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	22	1	1099978	220000	2178	0
10k_50k	10k - 50k	Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	22	1	1099978	220000	2578	100
10k_50k	10k - 50k	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	22	1	1099978	220000	2578	100
10k_50k	10k - 50k	Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	22	1	1099978	220000	2786	697
10k_50k	10k - 50k	Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	22	1	1099978	220000	2178	0
10k_50k	10k - 50k	Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	22	1	1099978	220000	2578	100
10k_50k	10k - 50k	Compromís	Compromís	194053080624605	Facebook	22	1	1099978	220000	4178	500
10k_50k	10k - 50k	Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	22	1	1099978	220000	2178	0
10k_50k	10k - 50k	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	22	1	1099978	220000	3982	936
10k_50k	10k - 50k	Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	22	1	1099978	220000	3778	400
10k_50k	10k - 50k	Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	22	1	1099978	220000	2978	200
10k_50k	10k - 50k	ALDE Sector 6		428872677299268	Facebook	22	1	1099978	220000	1550	273
10k_50k	10k - 50k	Keskusta	Suomen Keskusta	55312855747	Facebook	22	1	1099978	220000	4178	500
10k_50k	10k - 50k	Oxfam Great Britain	Oxfam GB	7214031395	Facebook	22	1	1099978	220000	12703	2545
10k_50k	10k - 50k	Stichting Vluchteling		120034538112114	Facebook	22	1	1099978	220000	10278	2300
10k_50k	10k - 50k	ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	110	1	1097860	103464	833	0
10k_50k	10k - 50k	Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	21	1	1049979	210000	2754	588
10k_50k	10k - 50k	Miroslav Žiak		396331590493376	Facebook	21	1	1049979	210000	2479	100
10k_50k	10k - 50k	Kelemen Hunor	RMDSZ	175293925828191	Facebook	21	1	1049979	210000	1613	294
10k_50k	10k - 50k	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	21	1	1049979	210000	7679	1400
10k_50k	10k - 50k	Sign for my Future		1345513882259768	Facebook	21	1	1049979	210000	9279	1800
10k_50k	10k - 50k	Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	21	1	1049979	210000	9236	2209
10k_50k	10k - 50k	Junts per Catalunya	Junts per Catalunya	386166375144833	Facebook	21	1	1049979	210000	4879	700
10k_50k	10k - 50k	MBRC		1853495178284518	Facebook	21	1	1049979	210000	7279	1300
10k_50k	10k - 50k	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	20	1	999980	200000	3980	500
10k_50k	10k - 50k	Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	20	1	999980	200000	1980	0
10k_50k	10k - 50k	Amnesty International Polska		57544755889	Facebook	20	1	999980	200000	2112	604
10k_50k	10k - 50k	Morten Dahlin	Morten Dahlin	577345799101307	Facebook	20	1	999980	200000	1847	615
10k_50k	10k - 50k	Ζωή Κωνσταντοπούλου - Zoe Konstantopoulou	Πλεύση Ελευθερίας	1489639131352219	Facebook	20	1	999980	200000	1969	0
10k_50k	10k - 50k	FDP Bremen	FDP Bremen	152934608113175	Facebook	20	1	999980	200000	4380	600
