advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	w018	Week 18	216	1	3112785	1166000	56685	9743
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	w018	Week 18	21	1	3076007	1404679	13304	2981
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	w018	Week 18	33	1	3064281	1360017	5511	1186
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	w018	Week 18	193	1	3037027	1075051	22603	3297
Partito Democratico		77034286895	Facebook	w018	Week 18	42	1	2964417	1287611	9161	1655
Claudia Gamon	NEOS	447992848717452	Facebook	w018	Week 18	88	1	2938912	1032000	16912	2600
HC Strache	FPÖ	74865038590	Facebook	w018	Week 18	20	1	2813481	1212500	15156	4475
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	w018	Week 18	70	1	2804828	893571	8228	659
kontrast.at	kontrast.at	1079650008770485	Facebook	w018	Week 18	36	1	2794202	1185380	13233	4356
Conservatives	The Conservative Party	8807334278	Facebook	w018	Week 18	135	1	2731275	1041007	25149	6995
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	w018	Week 18	420	1	2707933	915014	9779	1659
SP	SP	128393027527	Facebook	w018	Week 18	27	1	2693377	1108000	17317	4420
Andreas Schieder	SPÖ	290881691011354	Facebook	w018	Week 18	61	1	2612664	805232	22363	4773
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	w018	Week 18	11	1	2566656	1103333	21777	4633
Δημήτρης Καιρίδης-Dimitris Kairidis	Dimitrios Kairidis	165710610795923	Facebook	w018	Week 18	272	1	2543078	729142	21132	146
Harald Vilimsky	FPÖ	547597092025909	Facebook	w018	Week 18	47	1	2535223	1120416	19248	5140
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	w018	Week 18	80	1	2469717	1012435	6521	971
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	w018	Week 18	15	1	2396648	1003923	1702	433
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	w018	Week 18	38	1	2364963	979000	9263	1409
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	w018	Week 18	82	1	2331180	763467	20871	4883
Groen	Groen	84920854319	Facebook	w018	Week 18	111	1	2164845	728888	10168	1424
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	w018	Week 18	127	1	2098583	651348	11094	1597
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	w018	Week 18	18	1	2048442	914690	3382	686
38 Degrees	38 Degrees	200006375787	Facebook	w018	Week 18	70	1	2037528	655026	14747	2346
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	w018	Week 18	956	1	1995001	428696	50741	1105
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	w018	Week 18	36	1	1991963	785000	10064	1899
Vote For Your Future	Vote For Your Future	2026046207505845	Facebook	w018	Week 18	21	1	1977313	783333	15521	2738
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	w018	Week 18	38	1	1875571	842236	2648	490
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	w018	Week 18	92	1	1842877	769708	3946	1714
RMDSZ	RMDSZ	102601499822802	Facebook	w018	Week 18	66	1	1814941	494531	2059	292
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	w018	Week 18	57	1	1715943	405000	5643	0
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	w018	Week 18	83	1	1602218	588782	10738	1315
Приоритети	БЗНС	1163987410423594	Facebook	w018	Week 18	53	1	1598947	583999	5382	178
Kyriakos Mitsotakis		34848567724	Facebook	w018	Week 18	12	1	1524992	625000	2942	550
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	w018	Week 18	71	1	1517455	560724	4461	187
Greenpeace Deutschland		22541752487	Facebook	w018	Week 18	172	1	1509797	539436	12768	1326
ČSSD	ČSSD	111041662264882	Facebook	w018	Week 18	362	1	1500639	300000	7649	1752
Peter Mertens	PVDA	236485149843971	Facebook	w018	Week 18	468	1	1499817	520062	21585	2078
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	w018	Week 18	19	1	1497249	655452	2539	678
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	w018	Week 18	1659	1	1483118	119372	105238	0
MSZP	MSZP	115388925185513	Facebook	w018	Week 18	19	1	1440539	579944	2872	1165
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	w018	Week 18	21	1	1440134	575550	4237	900
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	w018	Week 18	46	1	1411278	574394	6955	1811
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	w018	Week 18	44	1	1348858	310500	4933	200
John Crombez	sp.a	264131406977201	Facebook	w018	Week 18	20	1	1314754	591170	7310	1668
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	w018	Week 18	39	1	1269348	414175	4719	400
Ben & Jerry's		147006749798	Facebook	w018	Week 18	4	1	1259997	595000	8047	1820
Plan International Sverige		382243262003	Facebook	w018	Week 18	196	1	1258839	389010	5732	1551
Katarina Barley	SPD	1522202731410785	Facebook	w018	Week 18	105	1	1224895	299000	11195	200
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	w018	Week 18	33	1	1220147	440533	7079	1125
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	w018	Week 18	550	1	1208364	273262	21994	221
Facebook	Facebook	726281677519881	Facebook	w018	Week 18	5	1	1205997	483000	12056	2400
Campact e.V.		82734241364	Facebook	w018	Week 18	17	1	1170411	502927	5300	1935
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	w018	Week 18	49	1	1169448	396190	6442	809
Демократична България	Демократична България	995342840629890	Facebook	w018	Week 18	20	1	1167482	387499	2125	155
Romania #nuepsd	Future Innovation	293215748279337	Facebook	w018	Week 18	2	1	1166665	583333	805	192
IKEA	IKEA	112961202185776	Facebook	w018	Week 18	14	1	1146655	491666	4488	1055
Centerpartiet	Centerpartiet	12690894340	Facebook	w018	Week 18	78	1	1121052	343500	11130	2815
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	w018	Week 18	34	1	1120471	382333	2854	0
Lara Comi	Lara Comi	155619044465389	Facebook	w018	Week 18	35	1	1113470	268500	2937	0
Avaaz	Avaaz	8340223883	Facebook	w018	Week 18	9	1	1101993	495333	6405	1475
Oxfam Novib		115289021825188	Facebook	w018	Week 18	25	1	1091732	450287	11616	2916
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	w018	Week 18	432	1	1088568	263000	49368	1700
IG Metall	IG Metall	249296718436	Facebook	w018	Week 18	12	1	1084988	460000	4438	1100
DIE LINKE	DIE LINKE	47694585682	Facebook	w018	Week 18	69	1	1073678	379884	6221	418
David Casa	David Casa	193035580892638	Facebook	w018	Week 18	44	1	1072244	281613	3449	140
TOP 09	TOP 09	90002267161	Facebook	w018	Week 18	22	1	1062660	419045	1426	413
Die Grünen	Die Grünen	21759893033	Facebook	w018	Week 18	29	1	1053662	307986	7797	1480
Sotsiaaldemokraatlik Erakond	Sotsiaaldemokraatlik Erakond	123310201026539	Facebook	w018	Week 18	22	1	1037127	403357	2829	600
People's Vote UK	People's Vote	748608695327755	Facebook	w018	Week 18	18	1	1024982	330999	3450	347
Make.org	Make.org	122037308191612	Facebook	w018	Week 18	39	1	1022421	432805	9078	1642
Podemos	Unidas Podemos	269212336568846	Facebook	w018	Week 18	12	1	1010470	416148	6348	2626
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	w018	Week 18	23	1	1005812	366916	2895	200
Cyrus Engerer	Cyrus Engerer	212468218793878	Facebook	w018	Week 18	50	1	1002044	244416	3986	37
Nagy József		128401833854581	Facebook	w018	Week 18	2	1	999997	399999	997	199
Facebook Brussels	Facebook	287739491272583	Facebook	w018	Week 18	12	1	979327	410666	11420	2726
Europäisches Parlament Österreich		124468054313069	Facebook	w018	Week 18	35	1	978761	408323	4078	1279
Maciej Gdula	KW Wiosna Roberta Biedronia	831495030528894	Facebook	w018	Week 18	3	1	974997	474642	1183	236
Łukasz Kohut	KW Wiosna Roberta Biedronia 	1465965073732774	Facebook	w018	Week 18	6	1	967661	455476	1273	242
Magyar Közösség Pártja	Magyar Közösség Pártja	259594940734093	Facebook	w018	Week 18	1106	1	962896	89994	61138	0
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	w018	Week 18	9	1	959991	355000	1291	100
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	w018	Week 18	13	1	959989	390000	15789	4060
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	w018	Week 18	11	1	948779	459393	2033	770
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	w018	Week 18	68	1	945961	211902	6364	1486
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	w018	Week 18	20	1	939149	270833	2608	233
Γιώργος Χατζημάρκος	Γιώργος Χατζημάρκος	2128150737398149	Facebook	w018	Week 18	31	1	916412	213087	2376	0
Liberalerna	Liberalerna	132266740623	Facebook	w018	Week 18	58	1	903496	265666	2609	648
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	w018	Week 18	11	1	899989	390000	1416	418
Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	Ministerie van Binnenlandse Zaken en Koninkrijksrelaties	326441484085577	Facebook	w018	Week 18	5	1	894440	396666	2329	699
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	w018	Week 18	28	1	875308	316666	4424	483
Saco	Saco	133910158381	Facebook	w018	Week 18	26	1	869719	177922	4622	1197
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	w018	Week 18	22	1	868035	255410	2560	211
Sylwia Spurek		1967695263556184	Facebook	w018	Week 18	1	1	857142	428571	996	199
Facebook	Facebook	197589525931	Facebook	w018	Week 18	2	1	841378	420689	4206	841
Progresívne Slovensko	Progresívne Slovensko	557862947737785	Facebook	w018	Week 18	41	1	836812	247811	5741	1320
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	w018	Week 18	25	1	834812	180416	2110	0
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	w018	Week 18	29	1	820464	284505	2801	307
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	w018	Week 18	8	1	808827	362500	1277	186
Lizette Risgaard		547601668763372	Facebook	w018	Week 18	29	1	805077	313500	7028	1469
Save the Children Italia		46590675335	Facebook	w018	Week 18	3	1	799997	350000	1496	299
CIWF France	CIWF France	335868279790722	Facebook	w018	Week 18	5	1	799995	400000	3995	1700
FDP Bremen	FDP Bremen	152934608113175	Facebook	w018	Week 18	201	1	798453	184552	12676	300
Initiative Neue Soziale Marktwirtschaft (INSM)	Initiative Neue Soziale Marktwirtschaft (INSM)	121678260974	Facebook	w018	Week 18	141	1	792859	162000	14359	100
Paweł Bejda	Bejda Paweł 	587380481330698	Facebook	w018	Week 18	32	1	769942	208446	1543	231
Maurits Vande Reyde	Vande Reyde Maurits Jozef	1797427180478228	Facebook	w018	Week 18	74	1	768911	225315	4993	241
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	w018	Week 18	16	1	760634	348080	8999	2353
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	w018	Week 18	18	1	755984	244500	1544	0
EU-kommissionen i Sverige		155824787799	Facebook	w018	Week 18	18	1	753717	340763	3923	874
Nikos Papandreou		2245032148843299	Facebook	w018	Week 18	20	1	747980	224500	2605	175
Zora Jaurová • Progresívne Slovensko		267456060571592	Facebook	w018	Week 18	75	1	744203	237863	5044	829
Evropa společně		535611970260854	Facebook	w018	Week 18	16	1	733132	256857	1282	401
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	w018	Week 18	123	1	726997	206806	6352	33
Paweł Kobyliński - Poseł na Sejm RP, Kandydat do Parlamentu Europejskiego	Paweł Kobyliński, kandydat Koalicji Europejskiej do Europarlamentu	1576591379231457	Facebook	w018	Week 18	23	1	717538	245103	1824	372
Pavel Poc	Poc Pavel	202974613060409	Facebook	w018	Week 18	15	1	714205	277042	1445	525
Petra Krištúfková	Sme rodina	1061086993931165	Facebook	w018	Week 18	12	1	706723	257212	1767	289
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	w018	Week 18	4	1	704163	280833	962	446
ZDF heute	ZDF	112784955679	Facebook	w018	Week 18	4	1	701996	300000	5696	1100
Best For Britain	Best for Britain	1863944713844924	Facebook	w018	Week 18	13	1	701994	270000	8035	1735
Consiliul Național PSD	Partidul Social Democrat	428923027871330	Facebook	w018	Week 18	2	1	699998	299999	1260	315
East Midlands Labour	East Midlands Labour Party	1104066886293096	Facebook	w018	Week 18	58	1	696619	155735	7975	376
Liberal Alliance	Liberal Alliance	106952222676974	Facebook	w018	Week 18	407	1	696346	159552	7644	1751
Declic	Declic	686190454826244	Facebook	w018	Week 18	3	1	695086	342017	749	179
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	w018	Week 18	9	1	680352	283750	4418	989
Facebook Nordic	Facebook	334318366655425	Facebook	w018	Week 18	3	1	674998	263333	6003	1219
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	w018	Week 18	27	1	667975	216499	5158	683
Facebook	Facebook	156149777783739	Facebook	w018	Week 18	1	1	666666	333333	3332	666
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	w018	Week 18	8	1	663492	305000	2742	499
FPÖ	FPÖ	169051073236170	Facebook	w018	Week 18	5	1	655495	261000	6145	1200
Valter Flego	Valter Flego	441675022557503	Facebook	w018	Week 18	19	1	650983	207999	2073	148
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	w018	Week 18	7	1	649995	271000	2370	655
Βασιλική Λαζαράκου	Βασιλική Λαζαράκου 	443842809693601	Facebook	w018	Week 18	7	1	638327	224333	1477	226
CD&V	CD&V	52997544531	Facebook	w018	Week 18	35	1	638235	184775	3461	370
TheArticle	TheArticle	607840469632004	Facebook	w018	Week 18	8	1	635463	289412	7282	1617
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	w018	Week 18	13	1	635409	277833	1074	316
Κίνημα Σοσιαλδημοκρατών ΕΔΕΚ	EDEK	489124984493054	Facebook	w018	Week 18	40	1	635340	130033	2607	0
ΑΚΕΛ - AKEL	ΑΚΕΛ - AKEL	117799504920552	Facebook	w018	Week 18	28	1	633576	156800	2296	0
George Kyrtsos - Γιώργος Κύρτσος	DigitalWise Agency 	1413834448867079	Facebook	w018	Week 18	19	1	632697	210142	2004	75
Simona Petrík SPOLU - občianska demokracia	Hudáčková Silvia	132353247111236	Facebook	w018	Week 18	40	1	627894	206580	2152	37
GRUNDIG		1508163162762486	Facebook	w018	Week 18	14	1	626662	287333	1185	248
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	w018	Week 18	32	1	618470	159000	3933	893
Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	w018	Week 18	13	1	616107	253685	2985	745
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	w018	Week 18	9	1	614994	270000	1098	248
Στέλιος Κυμπουρόπουλος	Στέλιος Κυμπουρόπουλος	323456224972682	Facebook	w018	Week 18	23	1	614368	208944	1490	46
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	w018	Week 18	55	1	613945	141000	5603	1245
Elena Gentile	Elena Gentile	1426435657576038	Facebook	w018	Week 18	24	1	613784	221976	1460	0
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	w018	Week 18	9	1	606021	263305	1137	344
Mon Homéo Mon Choix		1643185362449069	Facebook	w018	Week 18	28	1	605885	237046	5542	1175
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	w018	Week 18	15	1	601675	198698	1363	70
Παπαστράτος		1925659984382187	Facebook	w018	Week 18	1	1	599999	300000	599	300
Milan Uhrík - poslanec NR SR		193258414360612	Facebook	w018	Week 18	3	1	597251	287912	2877	561
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	w018	Week 18	25	1	595812	192666	2590	135
Achille Variati	Achille Variati	478212418874107	Facebook	w018	Week 18	16	1	594452	184392	2155	241
Alfred Sant	Alfred Sant	537789116260209	Facebook	w018	Week 18	32	1	590314	222832	3284	198
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	w018	Week 18	125	1	588464	183997	6473	153
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości 	612725748801524	Facebook	w018	Week 18	34	1	581193	262718	1562	424
Guardian Weekly		64525551258	Facebook	w018	Week 18	36	1	580699	194941	3217	453
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	w018	Week 18	8	1	578685	235059	814	189
Collectif : Féministes contre le cyberharcèlement		1026099724099181	Facebook	w018	Week 18	5	1	561671	248002	369	65
Subventions énergétiques 2019	Primes Energetiques	1815507421886752	Facebook	w018	Week 18	82	1	554550	134180	6470	412
Uppsala kommun	Uppsala kommun	104760926229060	Facebook	w018	Week 18	54	1	553493	130866	3628	821
NÁRODNÁ KOALÍCIA	NÁRODNÁ KOALÍCIA	145677979100505	Facebook	w018	Week 18	120	1	544880	127000	11880	0
GroenLinks	GroenLinks	175740570505	Facebook	w018	Week 18	13	1	544773	180190	4063	1000
Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	w018	Week 18	8	1	543326	186666	2426	426
McCabe 4 Mayor	John Mccabe	564061654107377	Facebook	w018	Week 18	237	1	535159	99878	27240	109
Departamentul pentru Agricultură și Dezvoltare Rurală al PSD	Partidul Social Democrat	339365506708219	Facebook	w018	Week 18	3	1	533330	266666	1295	301
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	w018	Week 18	78	1	519385	163666	3701	281
Valdis Dombrovskis		984665731564266	Facebook	w018	Week 18	40	1	519140	110000	2600	0
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	w018	Week 18	11	1	516989	153000	1814	439
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	w018	Week 18	8	1	516661	184333	1288	360
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	w018	Week 18	149	1	512470	131033	12806	399
Bana Tibor	Országgyűlés Hivatala Jobbik Frakció	184890488198962	Facebook	w018	Week 18	11	1	507492	221000	784	362
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	w018	Week 18	9	1	506933	244969	8221	2314
Roberto Rosso		1735684256653359	Facebook	w018	Week 18	6	1	504994	221000	2594	500
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	w018	Week 18	14	1	504214	168345	1781	191
Radosław Sikorski	KKW Koalicja Europejska PO PSL SLD .N Zieloni	134214926657042	Facebook	w018	Week 18	15	1	501653	148000	888	147
Forza Italia		172265396249029	Facebook	w018	Week 18	5	1	500995	220000	1795	600
Centri Vitaldent		112902995415586	Facebook	w018	Week 18	1	1	499999	200000	99	0
RefillnotLandfill - Asia		194932790950518	Facebook	w018	Week 18	1	1	499999	250000	222	44
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ		82362291274	Facebook	w018	Week 18	1	1	499999	200000	499	100
Departamentul pentru Comunicații și Societate Informațională al PSD	Partidul Social Democrat	346281832652995	Facebook	w018	Week 18	1	1	499999	200000	104	21
Departamentul Fonduri Europene al PSD		1030472763816931	Facebook	w018	Week 18	1	1	499999	200000	104	21
Departamentul pentru Muncă și Justiție Socială	Partidul Social Democrat	1975738806067717	Facebook	w018	Week 18	1	1	499999	200000	209	105
Carlo Calenda	Siamo Europei	131887960826264	Facebook	w018	Week 18	1	1	499999	200000	4999	1000
Ecoembes		322056604527477	Facebook	w018	Week 18	1	1	499999	200000	499	100
European Youth Forum		80161254850	Facebook	w018	Week 18	1	1	499999	250000	2499	500
Topito		136164895246	Facebook	w018	Week 18	1	1	499998	199999	498	99
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	w018	Week 18	17	1	496989	141381	4541	1562
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	w018	Week 18	17	1	491182	144083	1407	66
Βίκυ Φλέσσα -Vicky Flessa	Pulse and Opinion S.A.	344396292816360	Facebook	w018	Week 18	4	1	489742	178126	1040	388
Krzysztof Śmiszek	KW Wiosna Roberta Biedronia	954692934606047	Facebook	w018	Week 18	3	1	488093	183333	1135	227
Nicola Danti		241424056063716	Facebook	w018	Week 18	9	1	486658	183333	2724	466
D66	D66	52985377549	Facebook	w018	Week 18	14	1	485862	165268	1967	462
Ioannis Vardakastanis		195643347979465	Facebook	w018	Week 18	80	1	480489	163055	2569	100
Barcelona en Comú	Barcelona en Comú	247118052078814	Facebook	w018	Week 18	187	1	479946	125249	8975	100
Dansk Industri - DI	Dansk Industri	141343589252160	Facebook	w018	Week 18	17	1	479320	128916	2974	840
Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	w018	Week 18	25	1	477185	157200	13152	4212
GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	w018	Week 18	6	1	474995	155000	574	53
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	w018	Week 18	9	1	471493	199000	576	105
Orlando Amodeo per Europa Verde	Orlando Amodeo	397286324156859	Facebook	w018	Week 18	18	1	469739	113922	1505	87
SPD-Bundestagsfraktion	SPD-Bundestagsfraktion	144380008933707	Facebook	w018	Week 18	18	1	464848	105181	2023	125
Grüner Fisher Investments		138832469593845	Facebook	w018	Week 18	70	1	462930	130000	20730	3500
Enhedslisten	Enhedslisten	223040066022	Facebook	w018	Week 18	9	1	460991	152000	2435	562
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	w018	Week 18	30	1	460509	122898	2485	873
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	w018	Week 18	9	1	460065	219500	2328	780
WWF UK		311627208673	Facebook	w018	Week 18	11	1	455992	174000	3207	578
Roberts Zīle		508959865842254	Facebook	w018	Week 18	4	1	449995	209999	1595	299
Klang der Solidarität		385076005313967	Facebook	w018	Week 18	43	1	446335	185674	745	84
Daniel Buda	Buda Daniel	220579784732993	Facebook	w018	Week 18	14	1	444987	102500	260	0
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	w018	Week 18	9	1	443802	201190	667	224
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	w018	Week 18	136	1	440411	151291	5199	150
USR Arad	Uniunea Salvați Romania	1210260295704425	Facebook	w018	Week 18	8	1	435058	153441	513	175
PestiSracok.hu	PestiSrácok.hu	264517713636590	Facebook	w018	Week 18	11	1	433324	86666	1341	268
Marek Balt	KKW Koalicja Europejska PO PSL SLD  .N Zieloni	398824790221548	Facebook	w018	Week 18	9	1	431124	142477	908	175
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	w018	Week 18	30	1	430948	158043	1061	280
David Stellini	David Stellini	1911257335785088	Facebook	w018	Week 18	8	1	426081	182641	1391	227
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	w018	Week 18	131	1	426039	88534	4743	625
Michal Wiezik - SPOLU za zelenú Európu	SPOLU - občianska demokracia	2631817786833672	Facebook	w018	Week 18	12	1	424988	176999	1588	99
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	w018	Week 18	12	1	423321	96666	1155	0
Video News		329122497569429	Facebook	w018	Week 18	2	1	419998	180000	251	126
Martin Hojsík • Progresívne Slovensko	Hojsik Martin	147166706140048	Facebook	w018	Week 18	24	1	418970	104541	1708	0
Dansk Folkeparti	Dansk Folkeparti	520449347983427	Facebook	w018	Week 18	4	1	411366	174255	2116	916
