advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Uniti per Biella	Uniti per Biella	1413156242277276	Facebook	1k_5k	1k - 5k	5	1	24995	5000	495	0
FDP Bremen	FDP Bremen	152934608113175	Facebook	1k_5k	1k - 5k	5	1	24995	5000	495	0
SPD Dresden	SPD Dresden	57318667478	Facebook	1k_5k	1k - 5k	5	1	24995	5000	495	0
Moderaterna i Örebro län	Moderaterna i Örebro län	1622018661360930	Facebook	1k_5k	1k - 5k	5	1	24995	5000	323	120
Teknologia ja tulevaisuus ry		AR340766690994290688	Google	1k_5k	1k - 5k	14	1	24463	0	200	8
EUpositive.sk		AR348804120993333248	Google	1k_5k	1k - 5k	14	1	24463	0	122	0
Cink, s.r.o.		AR361287976015101952	Google	1k_5k	1k - 5k	14	1	24463	0	122	0
Avante Comunicación SL		AR486291452976955392	Google	1k_5k	1k - 5k	14	1	24463	0	122	0
Työlinjalla ry		AR88565111861542912	Google	1k_5k	1k - 5k	14	1	24463	0	122	0
Savo-Karjalan vihreät ry		AR343251587273064448	Google	1k_5k	1k - 5k	13	1	22716	0	113	0
Tampereen Vihreät ry		AR4096230569279488	Google	1k_5k	1k - 5k	13	1	22716	0	113	0
AfD-Kreisverband Braunschweig		AR201649882778304512	Google	1k_5k	1k - 5k	12	1	20969	0	104	0
SPÖ-Landesorganisation Burgenland		AR345765070854160384	Google	1k_5k	1k - 5k	12	1	20969	0	498	43
SoftCream Longina Śniecikowska BAreńska		AR39744596565032960	Google	1k_5k	1k - 5k	12	1	20969	0	262	17
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	1k_5k	1k - 5k	4	1	19996	4000	213	40
Martin Lancz - kandidát na europoslanca 2019	 Švec František	2671787962847811	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Alberto Cirio	RedAbissi	1391061901114543	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	1k_5k	1k - 5k	4	1	19996	4000	213	40
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Moderaterna	Moderaterna	7719591155	Facebook	1k_5k	1k - 5k	4	1	19996	4000	184	37
Sean Kelly MEP	Sean Kelly MEP	340786422717552	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Alfred Sant	Alfred Sant	537789116260209	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Sven Zagała	KW Wiosna Roberta Biedronia	2215190752031133	Facebook	1k_5k	1k - 5k	4	1	19996	4000	92	0
Roberta Metsola	Roberta Metsola	406824526101449	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
IU Aragón	IU Aragón	178663732095	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
USR Sibiu	Uniunea Salvați România	1028428697211383	Facebook	1k_5k	1k - 5k	4	1	19996	4000	83	0
Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
South West Green Party	The Green Party of England and Wales	244490049076873	Facebook	1k_5k	1k - 5k	4	1	19996	4000	458	0
Andrea Vannucci per Firenze	Andrea Vannucci	547494135363560	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Renew	Renew  Party	1923371311278106	Facebook	1k_5k	1k - 5k	4	1	19996	4000	458	0
Andrzej Halicki	. KKW Koalicja Europejska PO PSL SLD .N Zieloni	370319116027	Facebook	1k_5k	1k - 5k	4	1	19996	4000	92	0
Sandra x Tomiño	Bloque Nacionalista Galego de Tomiño	623179161441345	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	1k_5k	1k - 5k	4	1	19996	4000	92	0
Matteo Biffoni	Comitato elettorale Matteo Biffoni Sindaco.	1447603378788857	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
SMER - SD Bardejov	SMER - SD	424019988386535	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
SMER - SD Bratislava V	SMER - SD	1023617851143344	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Krajská organizácia SMER - SD Banská Bystrica	SMER - SD	444025863076653	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Tom Watson	The Labour Party. Promoted by Tom Watson on behalf of Tom Watson	470873686267967	Facebook	1k_5k	1k - 5k	4	1	19996	4000	458	0
SMER - SD Martin	SMER - SD	1036507319873148	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
SMER - SD Košice IV.	SMER - SD	866441537046249	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
PSOE Extremadura	PSOE Extremadura	187170858138979	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Málaga Ahora	Málaga Ahora	781552348595473	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
SMER - SD Čadca	SMER - SD	329039301092388	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Cristian Chirteș	EUROPA DNS	309525925854654	Facebook	1k_5k	1k - 5k	4	1	19996	4000	83	0
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	1k_5k	1k - 5k	4	1	19996	4000	83	0
Livio Lucà Trombetta	Livio Lucà Trombetta	432269534242217	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Nick Zimmermann - Dansk Folkeparti	Zimmermann Nick	331034483992282	Facebook	1k_5k	1k - 5k	4	1	19996	4000	213	40
Bartosz Arłukowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	152299864806918	Facebook	1k_5k	1k - 5k	4	1	19996	4000	92	0
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Richard Sulik	Richard Sulik	184760561603680	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Γιώργος Ρωμανιάς - Giorgos Romanias	Γεωργιος Ρωμανιας	323464321610249	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Nadia Sgro	Nadia Sgro	276613263243127	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
Anna Maria Bernini	Anna Maria Bernini	146169045979888	Facebook	1k_5k	1k - 5k	4	1	19996	4000	396	0
School Cuts	National Education Union	871798409656672	Facebook	1k_5k	1k - 5k	4	1	19996	4000	458	0
Slovenska demokratska stranka		AR170068335415787520	Google	1k_5k	1k - 5k	11	1	19221	0	96	0
Socialdemokratiet		AR237678679797268480	Google	1k_5k	1k - 5k	11	1	19221	0	174	8
SPD Berlin		AR257142234632159232	Google	1k_5k	1k - 5k	11	1	19221	0	174	8
SPD		AR456734381399080960	Google	1k_5k	1k - 5k	11	1	19221	0	567	52
Hämeen Uusi Suunta ry		AR330633591832707072	Google	1k_5k	1k - 5k	10	1	17474	0	244	17
Kresťanská únia		AR358916054556082176	Google	1k_5k	1k - 5k	9	1	15726	0	78	0
Párbeszéd Magyarországért		AR567356246269624320	Google	1k_5k	1k - 5k	9	1	15726	0	78	0
Federica Picchi	Federica Picchi	362494797700891	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Hrvatskadanas	Hrvatskadanas	140693889702485	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Gwendolyn Rutten	Gwendolyn Rutten	149158155084	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Marcello Mezzasalma	Marcello Mezzasalma	2213168762276305	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	1k_5k	1k - 5k	3	1	14997	3000	343	0
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Barbara Meyer-Gluche	B90/Grüne Saarbrücken	183342321839259	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Željana Zovko	HDZ - Hrvatska demokratska zajednica	1203134436474667	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
PD Castelfranco Emilia	Partito Democratico Castelfranco Emilia	504963402964897	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Galliera c'è - Silvia Guidolin Sindaco	Silvia Guidolin	2688685454538825	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Roselyn Borg Knight	Roselyn Borg	446487702156732	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Corradino Mineo	Danila Tarantino	429319385345	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Dante Cattaneo	Dante Cattaneo	256298824546192	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Marius Bodea	Marius Bodea	1514760912172050	Facebook	1k_5k	1k - 5k	3	1	14997	3000	62	0
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Dreapta Liberală - DL	Dreapta Liberala	1881461575305499	Facebook	1k_5k	1k - 5k	3	1	14997	3000	62	0
Lorenzo Gasperini per la Toscana	Lorenzo Gasperini	230235480357105	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Alex Agius Saliba	Alex Agius Saliba	656955664383156	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Beata Maciejewska	KW Wiosna Roberta Biedronia	359606364774932	Facebook	1k_5k	1k - 5k	3	1	14997	3000	69	0
Mikkel Näkkäläjärvi	Nakkalajarvi Mikkel Antte Iisakki	617733068345315	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Otra Parla Es Posible	Esther Torija Alonso	876560969172203	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Più Europa Vercelli	Carloalberto Polidori	527235457776008	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Denis Itxaso	PSE -EE	107905879550963	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	1k_5k	1k - 5k	3	1	14997	3000	138	27
Centioni Alessia Europee 2019	SocialCom	1249137568574869	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Fabio Candalice	Fabio Candalice	929896213793987	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Michał Wawrykiewicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	835519263468051	Facebook	1k_5k	1k - 5k	3	1	14997	3000	69	0
Jávor Benedek	Párbeszéd Magyarországért	131797633528377	Facebook	1k_5k	1k - 5k	3	1	14997	3000	46	9
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	1k_5k	1k - 5k	3	1	14997	3000	69	0
Margrete Auken	SF	36730930417	Facebook	1k_5k	1k - 5k	3	1	14997	3000	200	40
RMDSZ	RMDSZ	102601499822802	Facebook	1k_5k	1k - 5k	3	1	14997	3000	62	0
Legyen ELÉG	Legyen Elég	1500893963467932	Facebook	1k_5k	1k - 5k	3	1	14997	3000	62	0
Social Democrats	Social Democrats	1012851375393300	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Ilaria Cristiani	Ilaria Cristiani	2204421053005729	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
Konrad-Adenauer-Stiftung	Konrad-Adenauer-Stiftung	44511549119	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
SMER - sociálna demokracia Zlaté Moravce	SMER - SD	797840396992140	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
SMER - SD Ružomberok	SMER - SD	694133343950220	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
SMER - SD Považská Bystrica	SMER - SD	2269453579960676	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
SMER - SD Snina	SMER - SD	184271430510	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
SMER - SD Pezinok	SMER - SD	384690812128658	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
SMER - SD Topoľčany	SMER - SD	979387228785287	Facebook	1k_5k	1k - 5k	3	1	14997	3000	297	0
