advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Commission	European Commission	107898832590939	Facebook	18_24	18-24	3	1	211958	93323	339	68
The Labour Party	The Labour Party	25749647410	Facebook	18_24	18-24	10	1	204149	91327	1597	454
Alianța 2020 USR PLUS	Alianța 2020 USR PLUS	621574984950400	Facebook	18_24	18-24	5	1	196706	84650	493	108
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	18_24	18-24	2	1	194641	78108	1945	384
PSOE Aragón	PSOE Aragón	170970449608409	Facebook	18_24	18-24	363	1	188219	3638	17210	0
Open Vld	Open Vld	53668151866	Facebook	18_24	18-24	26	1	186410	61219	1307	154
Krzysztof Jurgiel	Overs sp. z o.o.	465990636788016	Facebook	18_24	18-24	6	1	178421	67663	392	71
Peter Mertens	PVDA	236485149843971	Facebook	18_24	18-24	8	1	166799	70419	1064	185
SPÖ	SPÖ	77393060080	Facebook	18_24	18-24	20	1	163163	55057	2502	403
Demokratie in Europa - Diem25	Demokratie in Europa - DiEM25	267443093828699	Facebook	18_24	18-24	19	1	162698	63515	1207	145
Social Democrats	Social Democrats	1012851375393300	Facebook	18_24	18-24	16	1	150082	35620	724	0
Romania #nuepsd	Future Innovation	293215748279337	Facebook	18_24	18-24	1	1	150001	60000	62	31
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	18_24	18-24	11	1	144745	51891	273	0
Conservatives	The Conservative Party	8807334278	Facebook	18_24	18-24	647	1	142796	27220	4569	24
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	18_24	18-24	1	1	141695	70848	70	14
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	18_24	18-24	7	1	141002	57304	248	12
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	18_24	18-24	5	1	135270	54522	1739	341
Cruel	In Progress	1949870255322243	Facebook	18_24	18-24	1	1	132132	52853	264	132
D66	D66	52985377549	Facebook	18_24	18-24	2	1	127644	58280	308	54
Reacciona y Actúa	Actúa 	1916676245053161	Facebook	18_24	18-24	15	1	123878	36693	400	0
Caterina Avanza	Partito Democratico - Caterina Avanza	623847078064207	Facebook	18_24	18-24	5	1	123846	25577	734	123
Harald Vilimsky	FPÖ	547597092025909	Facebook	18_24	18-24	4	1	123821	43051	237	38
VVD	VVD	121264564551002	Facebook	18_24	18-24	5	1	114338	53917	396	69
People's Vote UK	People's Vote	748608695327755	Facebook	18_24	18-24	15	1	107277	38067	947	137
Front Europejski	Medium: agencja reklamowa	590514511295079	Facebook	18_24	18-24	6	1	105883	23315	326	59
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	18_24	18-24	18	1	105709	42611	2121	426
Οι Έλληνες	In Progress	2273336566260671	Facebook	18_24	18-24	2	1	105070	44250	276	138
CD&V	CD&V	52997544531	Facebook	18_24	18-24	3	1	100816	45309	587	117
GMB Union	GMB Union	103295786760891	Facebook	18_24	18-24	1	1	97428	48714	111	0
Uniarea	Uniarea	413110028708018	Facebook	18_24	18-24	3	1	96688	20502	222	0
ChristenUnie	ChristenUnie	211661062254003	Facebook	18_24	18-24	20	1	94259	18024	588	0
Άννα Μισέλ Ασημακοπούλου	Άννα Μισέλ Ασημακοπούλου	1394997234118853	Facebook	18_24	18-24	2	1	93802	18760	185	0
USR Maramureș	USR Maramureș	1750327845246533	Facebook	18_24	18-24	1	1	92458	36983	194	38
Caterina Cerroni	Caterina Cerroni	1618719834925589	Facebook	18_24	18-24	3	1	92127	40601	370	73
Lucia Kleštincová	EUpositive.sk	1933440166748185	Facebook	18_24	18-24	3	1	91246	18249	180	0
Paola Testori	Paola Testori	658895384568072	Facebook	18_24	18-24	9	1	90119	17539	781	81
Jacopo Alberti Consigliere Regionale LEGA Salvini Toscana	JACOPO ALBERTI	1583213175233477	Facebook	18_24	18-24	6	1	88639	18703	201	0
Europäisches Parlament - Verbindungsbüro in Deutschland	Europäisches Parlament - Verbindungsbüro in Deutschland	294494163510	Facebook	18_24	18-24	2	1	88289	44145	241	60
Partido Socialista de la Región de Murcia (PSRM-PSOE)	Partido Socialista de la Región de Murcia 	154616807805	Facebook	18_24	18-24	13	1	80419	17351	299	0
Ομάδα Μνήμης	In Progress	230319800467420	Facebook	18_24	18-24	1	1	76910	30764	153	76
Krzysztof Bosak	Konfederacja KORWiN Braun Liroy Narodowcy	141833139301	Facebook	18_24	18-24	15	1	74367	15479	231	36
NÁRODNÁ KOALÍCIA	dtp media	145677979100505	Facebook	18_24	18-24	7	1	73827	17157	281	0
Carlo Calenda	Siamo Europei	131887960826264	Facebook	18_24	18-24	1	1	72763	29105	72	14
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	18_24	18-24	8	1	71401	15555	252	0
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	18_24	18-24	1	1	68842	34421	171	34
Nicu Ștefănuță	Uniunea Salvați România - USR	279454772645662	Facebook	18_24	18-24	2	1	67320	33660	71	14
ΣΥ.ΡΙΖ.Α.	ΣΥ.ΡΙΖ.Α.	31895177275	Facebook	18_24	18-24	1	1	66827	26731	133	66
Elżbieta Łukacijewska	EPL	271399596270991	Facebook	18_24	18-24	3	1	64811	25597	267	51
In Progress	In Progress	254883792041627	Facebook	18_24	18-24	1	1	63204	25281	126	63
Νάσος Ηλιόπουλος	Athanasios Iliopoulos	1535215766758773	Facebook	18_24	18-24	7	1	63162	12572	154	0
Γιώργος Καμίνης	Georgios Kaminis	186974508081005	Facebook	18_24	18-24	6	1	63160	18891	207	52
BirdLife Europe and Central Asia	BirdLife Europe and Central Asia	174656216277326	Facebook	18_24	18-24	2	1	62421	12484	123	0
Werner Kogler	Die Grünen	133612666671985	Facebook	18_24	18-24	2	1	62059	23086	620	124
Instituto Internacional de Derecho y Medio Ambiente (IIDMA)	Laura Fernández Dobarro	219220477095	Facebook	18_24	18-24	2	1	61427	12285	121	0
Naša voľba	Naša voľba	175203236178487	Facebook	18_24	18-24	2	1	61393	12278	121	0
Izquierda Unida de Castilla y León	Izquierda Unida de Castilla y León	315922371074	Facebook	18_24	18-24	6	1	60312	12105	261	28
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	18_24	18-24	9	1	59719	28662	250	27
KUKIZ'15	Komitet Wyborczy Wyborców Kukiz'15	328170794051845	Facebook	18_24	18-24	20	1	59510	21629	164	13
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	18_24	18-24	5	1	58074	11615	107	53
USR Bihor	Uniunea Salvați România Filiala Bihor	1592660281028385	Facebook	18_24	18-24	4	1	57830	26992	70	12
Compromís	Compromís	194053080624605	Facebook	18_24	18-24	49	1	57793	13140	1051	2
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	18_24	18-24	3	1	57425	28712	154	70
Ivan ŠTEFANEC	KDH	324560137683033	Facebook	18_24	18-24	3	1	55357	25000	258	51
Verband der Chemischen Industrie e.V.	Chemie Wirtschaftsförderungs GmbH	921326477983554	Facebook	18_24	18-24	106	1	55187	7327	2854	0
Bogdan Rzońca	Blue Data Bay Sp. z o.o.	247239865295508	Facebook	18_24	18-24	7	1	53512	12999	144	19
sp.a	sp.a	57253967150	Facebook	18_24	18-24	3	1	53416	18189	181	25
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	18_24	18-24	36	1	53055	15703	1061	0
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	18_24	18-24	2	1	52414	22376	124	19
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	18_24	18-24	11	1	52267	14050	159	36
Barbara Pas	Vlaams Belang	365242667182267	Facebook	18_24	18-24	1	1	51733	25867	258	129
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	18_24	18-24	9	1	51698	11451	373	103
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	18_24	18-24	10	1	51427	13165	187	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	18_24	18-24	4	1	51280	22214	73	0
Brando Benifei	Brando Benifei	291380024325396	Facebook	18_24	18-24	7	1	51044	10279	150	0
Costas Mavrides - Κώστας Μαυρίδης	Costas Mavrides - Κώστας Μαυρίδης	197874087030899	Facebook	18_24	18-24	4	1	50337	11414	135	0
Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	18_24	18-24	3	1	50173	18313	449	83
Krajská organizácia SMER - SD Žilina	strana-smer.sk	462466280992892	Facebook	18_24	18-24	23	1	50083	9940	754	60
USR Sector 2	Uniunea Salvați România	706663502771254	Facebook	18_24	18-24	1	1	49999	10000	104	21
Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	18_24	18-24	1	1	49998	9999	98	0
one brussels	one.brussels	244157445635331	Facebook	18_24	18-24	3	1	49832	12212	197	0
ÖDP Nordrhein-Westfalen	Ökologisch-Demokratische Partei (ÖDP) NRW	138480036196810	Facebook	18_24	18-24	3	1	49738	9928	107	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	18_24	18-24	11	1	49360	14260	260	0
Maciej Józefowicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	157504851851399	Facebook	18_24	18-24	2	1	48706	9741	71	12
Markel Olano	EAJ-PNV	898191063533170	Facebook	18_24	18-24	5	1	47743	21973	254	40
Podemos Aragón	Podemos Equo	570770963015441	Facebook	18_24	18-24	2	1	46455	23228	130	22
Mette Abildgaard	Mette Abildgaard	309867232515766	Facebook	18_24	18-24	10	1	45614	10888	287	96
Centrālā vēlēšanu komisija	Centrālā vēlēšanu komisija	236758520084700	Facebook	18_24	18-24	3	1	45281	9056	89	0
Moderaterna	Moderaterna	7719591155	Facebook	18_24	18-24	18	1	45231	20293	518	107
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	18_24	18-24	4	1	45199	9404	489	111
Listes Destexhe	Listes Destexhe	983524558703058	Facebook	18_24	18-24	1	1	44988	8997	448	89
CD&V Oostkamp	CD&V Oostkamp	2062142307347631	Facebook	18_24	18-24	1	1	44705	22353	223	44
Zelení - Strana zelených	Zelení - Strana zelených	39371299263	Facebook	18_24	18-24	5	1	44462	9548	174	38
Sylwia Spurek	KW Wiosna Roberta Biedronia 	1967695263556184	Facebook	18_24	18-24	4	1	44178	9579	102	19
Festival Psicologia	Ordine degli Psicologi del Lazio	375703235973864	Facebook	18_24	18-24	4	1	43483	15798	188	22
Nikolaj Villumsen	Nikolaj Villumsen	529124290474705	Facebook	18_24	18-24	16	1	42861	19566	311	61
Росен Богомилов	Ivanov Hristo	1183492355137046	Facebook	18_24	18-24	2	1	42815	18012	179	31
Eastern Region Green Party	Eastern Region Green Party 	1635570190048987	Facebook	18_24	18-24	2	1	42668	10102	492	86
Kyriakos Mitsotakis	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	34848567724	Facebook	18_24	18-24	5	1	42493	8991	97	0
Marea Atlántica	Marea Atlántica	836117153066747	Facebook	18_24	18-24	4	1	42120	8424	158	0
Veronika Luňáková	ODS - Občanská demokratická strana	311589326158964	Facebook	18_24	18-24	1	1	41831	8366	16	3
Michał Wawrykiewicz	KKW Koalicja Europejska PO PSL SLD .N Zieloni	835519263468051	Facebook	18_24	18-24	10	1	41163	8059	66	0
Berliner Stadtwerke	Berliner Stadtwerke	765844936882239	Facebook	18_24	18-24	3	1	40081	17495	242	48
Raimond Kaljulaid	Raimond Kaljulaid	1084372461606422	Facebook	18_24	18-24	6	1	39717	9468	446	58
Przemysław Przybylski	Komitet Wyborczy Prawo i Sprawiedliwość	256850261180940	Facebook	18_24	18-24	4	1	39670	15649	109	36
Junge Liberale JuLis	Junge Liberale	110976485656573	Facebook	18_24	18-24	2	1	39573	7914	394	79
VoteEuropa Italia	Ayoub Lahouioui	259302014838779	Facebook	18_24	18-24	1	1	38759	7752	76	0
John Crombez	sp.a	264131406977201	Facebook	18_24	18-24	3	1	38540	7708	182	26
Vladimír Bilčík SPOLU - občianska demokracia	SPOLU - občianska demokracia	1501859650125625	Facebook	18_24	18-24	29	1	38521	13725	477	14
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	18_24	18-24	6	1	38442	15424	214	12
Joachim Brudziński	Joachim Brudziński	722625777782250	Facebook	18_24	18-24	5	1	38239	7648	38	0
Giuseppe Cossalter	Giuseppe Cossalter	1981132658773307	Facebook	18_24	18-24	3	1	37720	7544	98	0
Podemos Comunidad de Madrid	Unidas Podemos Izquierda Unida Madrid en Pie	261762710669900	Facebook	18_24	18-24	1	1	37425	14970	374	74
Amnesty International Polska	Amnesty International Polska	57544755889	Facebook	18_24	18-24	3	1	37044	8533	120	24
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	18_24	18-24	4	1	36580	14023	78	15
Ahora Repúblicas	Esquerra Republicana de Catalunya	578942235869606	Facebook	18_24	18-24	1	1	36509	18254	91	18
Tomasz Leśniak	KW Wiosna Roberta Biedronia	397430734381499	Facebook	18_24	18-24	7	1	36016	8559	224	28
Alfahír	Alfahír Hírportál	525574220799452	Facebook	18_24	18-24	5	1	35784	7500	110	23
Wirtschaftskammer	Wirtschaftskammer	125946327466544	Facebook	18_24	18-24	1	1	35016	7003	69	0
Karol Karski	Komitet Wyborczy Prawa i Sprawiedliwości	612725748801524	Facebook	18_24	18-24	8	1	34900	7549	103	13
Greenpeace Romania	Greenpeace Romania	291132089193	Facebook	18_24	18-24	10	1	34664	6415	141	9
Jusos in der SPD	Jusos in der SPD	40415227476	Facebook	18_24	18-24	2	1	34658	6931	68	0
Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	18_24	18-24	1	1	34527	17264	172	34
Gwendolyn Rutten	Gwendolyn Rutten	149158155084	Facebook	18_24	18-24	23	1	34393	5831	684	0
Renate Holzeisen	Team Köllensperger	840785932926956	Facebook	18_24	18-24	4	1	34388	8719	142	0
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	18_24	18-24	1	1	33707	16853	780	156
Bayernpartei	Bayernpartei	78309442751	Facebook	18_24	18-24	7	1	33536	7306	369	59
Δημήτρης Κωνσταντακόπουλος	Δημητριος Κωνσταντακοπουλος	912293735783615	Facebook	18_24	18-24	1	1	33455	6691	66	0
MSZP	MSZP	115388925185513	Facebook	18_24	18-24	5	1	33155	15904	54	10
informo.bg	informo.bg	262524054082832	Facebook	18_24	18-24	1	1	32713	16356	32	0
Delara Burkhardt	SPD Schleswig-Holstein	260587924600836	Facebook	18_24	18-24	1	1	32491	6498	64	0
Daniele Viotti	Daniele Viotti	138574576313444	Facebook	18_24	18-24	4	1	32081	6661	69	0
Parlament Europejski - Biuro w Polsce	Parlament Europejski - Biuro w Polsce	405326618416	Facebook	18_24	18-24	1	1	31966	6393	14	0
Mona Juul	Mona Juul	2079067062409423	Facebook	18_24	18-24	3	1	31713	7617	130	61
Eric Luth	Eric Luth – Centerpartiet	757931234599499	Facebook	18_24	18-24	2	1	31668	7803	270	54
Włodzimierz Cimoszewicz. Europa i Konstytucja.	KKW Koalicja Europejska PO PSL SLD .N Zieloni	1945383395767575	Facebook	18_24	18-24	2	1	31359	6271	89	28
Greenpeace Deutschland	Greenpeace Deutschland	22541752487	Facebook	18_24	18-24	16	1	31335	7254	712	0
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	18_24	18-24	4	1	31291	6109	206	0
Ansis Pūpols	Ansis Pūpols	534110743707105	Facebook	18_24	18-24	3	1	30892	6178	61	0
Monika Hohlmeier	Monika Hohlmeier	139065632780165	Facebook	18_24	18-24	10	1	30840	6257	111	6
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	18_24	18-24	4	1	30708	6141	68	0
EAJ-PNV	EAJ-PNV	26830001203	Facebook	18_24	18-24	5	1	30532	8219	127	6
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	18_24	18-24	4	1	29807	12581	39	14
Krajská organizácia SMER - SD Košice	strana-smer.sk	394347701414382	Facebook	18_24	18-24	18	1	29795	6832	602	15
Jerzy Buzek	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	69153026654	Facebook	18_24	18-24	11	1	29752	8004	111	11
Dimitris Aslanidis	Dimitrios Aslanidis	617015765409839	Facebook	18_24	18-24	1	1	29679	5935	58	0
Podem Illes Balears	Podem Illes Balears	779897522101509	Facebook	18_24	18-24	3	1	29523	5896	62	0
Fabrizio Ghera	Fabrizio Ghera	1803487999879591	Facebook	18_24	18-24	11	1	29342	10602	164	8
FDP Hessen	FDP Hessen	188188564583	Facebook	18_24	18-24	2	1	29296	5859	58	0
Gianni Farina	Gianni Farina	340847436775181	Facebook	18_24	18-24	3	1	29295	5859	68	0
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	18_24	18-24	2	1	29274	5855	103	0
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	18_24	18-24	12	1	29233	6613	152	6
Anti Poolamets - EKRE kandidaat Europarlamenti	Anti Poolamets	1532805486974348	Facebook	18_24	18-24	27	1	29081	6761	757	0
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	18_24	18-24	23	1	28596	5177	31	10
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	18_24	18-24	8	1	28330	9166	81	0
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	18_24	18-24	1	1	27842	5568	55	0
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	18_24	18-24	2	1	27750	5550	72	0
Michał Boni	KKW Koalicja Europejska PO PSL SLD .N Zieloni	693499534003775	Facebook	18_24	18-24	3	1	27350	5470	27	3
ActionAid Sweden	ActionAid Sweden	18880778360	Facebook	18_24	18-24	2	1	27308	5461	252	50
Krajská organizácia SMER - SD Banská Bystrica	SMER - SD	444025863076653	Facebook	18_24	18-24	18	1	27247	4960	492	29
Caio Mussolini	Caio Mussolini	2393234914229651	Facebook	18_24	18-24	1	1	27221	13610	67	13
Jos D'Haese	PVDA	1397002987227704	Facebook	18_24	18-24	5	1	26883	7644	265	0
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	18_24	18-24	2	1	26721	13360	38	19
Viktoras Uspaskich	Darbo partija	160851767470	Facebook	18_24	18-24	4	1	26195	5239	89	5
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	18_24	18-24	5	1	26133	5290	53	0
Mark Durkan	Fine Gael	2002340613394109	Facebook	18_24	18-24	1	1	26061	13031	130	26
Beata Maciejewska	KW Wiosna Roberta Biedronia	359606364774932	Facebook	18_24	18-24	6	1	25744	4993	51	0
RMDSZ	RMDSZ	102601499822802	Facebook	18_24	18-24	9	1	25742	6920	25	0
GroenLinks	GroenLinks	175740570505	Facebook	18_24	18-24	8	1	25419	10729	517	17
Global Optimism	Global Optimism	2062802910474026	Facebook	18_24	18-24	1	1	25366	5073	58	0
déi jonk gréng	Déi jonk gréng	197451906960613	Facebook	18_24	18-24	3	1	25196	6163	135	0
InFacts	InFacts	678120165658753	Facebook	18_24	18-24	2	1	24884	4958	67	0
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	18_24	18-24	11	1	24882	7162	253	0
Παύλος Ελευθεριάδης	Pavlos Eleftheriadis	768996799785550	Facebook	18_24	18-24	4	1	24877	4975	62	0
PARTEI MENSCH UMWELT TIERSCHUTZ	PARTEI MENSCH UMWELT TIERSCHUTZ	108568039165729	Facebook	18_24	18-24	6	1	24707	4924	269	46
Nicos Tornaritis - Νίκος Τορναρίτης	Nicos Tornaritis - Νίκος Τορναρίτης	115653995162093	Facebook	18_24	18-24	6	1	24631	4869	140	0
Otra Parla Es Posible	Esther Torija Alonso	876560969172203	Facebook	18_24	18-24	11	1	24540	4753	145	0
Giorgos Sklavos	Georgios Sklavos	1042099132649984	Facebook	18_24	18-24	3	1	24331	5110	54	0
Antonio Parziale - Váš hlas v Európe	Európska Demokratická Strana	1485999664946680	Facebook	18_24	18-24	3	1	24285	5865	108	0
Ρένα Δούρου	Ρένα Δούρου	225197477683663	Facebook	18_24	18-24	43	1	24183	5361	263	0
Csárdi Antal	LMP - Lehet Más a Politika	136387873164491	Facebook	18_24	18-24	1	1	23788	11894	36	7
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	18_24	18-24	2	1	23669	4734	71	0
Tomasz Latos	KW Prawo i Sprawiedliwość	308684629246305	Facebook	18_24	18-24	2	1	23513	4702	54	10
Francesco Forlin per Perugia	Francesco Forlin	632686940488385	Facebook	18_24	18-24	2	1	23103	4620	45	0
Livio Lucà Trombetta	Livio Lucà Trombetta	432269534242217	Facebook	18_24	18-24	5	1	22912	5273	128	0
Poseł Jakub Rutnicki	KKW Koalicja Europejska PO PSL SLD .N Zieloni	222141244609992	Facebook	18_24	18-24	4	1	22853	6716	119	23
Claudia Gamon	NEOS	447992848717452	Facebook	18_24	18-24	2	1	22800	4560	227	45
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	18_24	18-24	5	1	22465	4787	77	28
Junge Liberale JuLis Bayern	Junge Liberale Bayern e.V.	109135205793336	Facebook	18_24	18-24	2	1	22369	5546	72	0
Michal Šimečka • Progresívne Slovensko	Projekt Európa o.z.	194278021265803	Facebook	18_24	18-24	3	1	22347	7378	121	0
Joanna Skrzydlewska	Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni	274904002573727	Facebook	18_24	18-24	4	1	22264	4326	31	0
Ιωάννης Σγουρός	Ιωαννης Σγουρος	1401098180146606	Facebook	18_24	18-24	3	1	22135	5300	66	0
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	18_24	18-24	3	1	22014	4403	203	40
Michal Šipoš - kandidát do Európskeho parlamentu	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	156395481064391	Facebook	18_24	18-24	4	1	22010	4321	158	0
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	18_24	18-24	2	1	22010	5257	66	0
HLAS	První prezidentská	320144481956623	Facebook	18_24	18-24	7	1	21999	4041	77	13
Peter Gillo	Peter Gillo	578310722649724	Facebook	18_24	18-24	3	1	21954	5005	218	39
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	18_24	18-24	2	1	21818	4290	78	0
Achille Variati	Achille Variati	478212418874107	Facebook	18_24	18-24	6	1	21812	4362	47	0
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	18_24	18-24	7	1	21620	4650	22	9
Pascal Smet	one.brussels	148221008918941	Facebook	18_24	18-24	2	1	21511	4302	48	0
Jaunā konservatīvā partija	Jaunā konservatīvā partija	595950207185585	Facebook	18_24	18-24	1	1	21401	4280	42	0
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	18_24	18-24	5	1	21265	6595	63	8
Krzysztof Śmiszek	KW Wiosna Roberta Biedronia	954692934606047	Facebook	18_24	18-24	2	1	20871	5372	85	17
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	18_24	18-24	2	1	20738	4147	41	0
Leo Varadkar T.D.	Fine Gael	178974912140818	Facebook	18_24	18-24	2	1	20675	8711	86	15
Maggie De Block	Maggie De Block	1410219772556421	Facebook	18_24	18-24	24	1	20566	4604	435	0
Ian Borg	Ian Borg	151496594943131	Facebook	18_24	18-24	5	1	20375	4260	47	0
Polski Klub Ekologiczny Koło Miejskie w Gliwicach	Maria Wanda Staniszewska	291839444209363	Facebook	18_24	18-24	5	1	20321	5329	47	7
Die neue SPÖ Tirol	SPÖ Tirol	172040642860223	Facebook	18_24	18-24	1	1	20272	4054	40	0
SMER - SD Bratislava IV.	SMER- SD	1321935907958539	Facebook	18_24	18-24	10	1	20248	3710	204	0
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	18_24	18-24	1	1	20160	10080	19	0
Miriam Kuzárová, kandidátka do Európskeho parlamentu	KDH	137416183351336	Facebook	18_24	18-24	12	1	19944	5211	188	0
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	18_24	18-24	5	1	19786	4585	273	28
Costanza Hermanin	Costanza Hermanin 	1424214351021211	Facebook	18_24	18-24	3	1	19673	5852	94	0
