location_code	location_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
somogy_county_HU	Somogy County, Hungary	3041	589	6370273	2544072	13694	4785
usti_nad_labem_region_CZ	Ústí nad Labem Region, Czechia	4599	565	6318035	2258563	25376	6238
northern_ostrobothnia_FI	Northern Ostrobothnia, Finland	2974	537	6286115	2195398	60630	8603
heves_county_HU	Heves County, Hungary	2987	600	6270081	2564508	13616	4748
jonkoping_county_SE	Jönköping County, Sweden	6344	862	6243546	2157201	53385	13346
satu_mare_county_RO	Satu Mare County, Romania	3222	658	6161216	2454732	11301	2469
vasterbotten_county_SE	Västerbotten County, Sweden	6291	840	5992418	2017047	55353	14010
limassol_district_CY	Limassol District, Cyprus	1647	402	5841532	1823281	26064	2368
galway_IE	Galway, Ireland	3035	732	5824591	2057368	39492	6230
groningen_NL	Groningen, Netherlands	4231	796	5822125	2282611	48421	9319
bourgogne_FR	Bourgogne, France	7721	1574	5811495	2287568	51964	8803
mecklenburg_vorpommern_DE	Mecklenburg-Vorpommern, Germany	19065	1548	5810484	1790880	68734	4808
navarra_ES	Navarra, Spain	6477	873	5734089	2133053	48318	5985
gavleborg_county_SE	Gävleborg County, Sweden	6167	838	5712255	1996741	50043	12005
dambovita_county_RO	Dâmbovița County, Romania	3010	650	5709190	2463738	11716	2670
sodermanland_county_SE	Södermanland County, Sweden	6418	884	5669239	1941146	48985	12475
zala_county_HU	Zala County, Hungary	2980	570	5584288	2289480	12506	4379
champagne_ardenne_FR	Champagne-Ardenne, France	7636	1597	5545716	2224338	45204	8064
cantabria_ES	Cantabria, Spain	6149	880	5538255	2013446	43991	5730
western_macedonia_EL	Western Macedonia, Greece	4077	746	5520613	2080491	19211	2005
botosani_county_RO	Botoșani County, Romania	2994	637	5491736	2368213	10800	2377
vas_county_HU	Vas County, Hungary	3002	573	5456056	2201772	12368	4161
county_cork_IE	County Cork, Ireland	3152	794	5432586	2125323	37335	5583
braila_county_RO	Brăila County, Romania	3045	635	5406879	2326952	11142	2518
caras_severin_county_RO	Caraș-Severin County, Romania	3081	653	5399136	2206041	10357	2170
brandenburg_DE	Brandenburg, Germany	19346	1627	5382402	1706143	66876	5474
vasternorrland_county_SE	Västernorrland County, Sweden	5950	790	5365642	1856428	51605	13192
halland_county_SE	Halland County, Sweden	6387	869	5361031	1824884	47814	12155
friesland_NL	Friesland, Netherlands	3971	742	5300828	2114077	41876	7976
vastmanland_county_SE	Västmanland County, Sweden	6191	841	5256667	1790981	46189	11289
klaipeda_county_LT	Klaipėda County, Lithuania	2113	469	5252794	1956137	19960	2297
bistrita_nasaud_county_RO	Bistrița-Năsăud County, Romania	3125	633	5206256	2098777	9616	2084
split_dalmatia_county_HR	Split-Dalmatia County, Croatia	2316	590	5201120	1939948	16261	1755
olomouc_region_CZ	Olomouc Region, Czechia	4619	548	5129759	1811121	19830	4892
basse_normandie_FR	Basse-Normandie, France	7598	1571	5069675	2026697	40525	7007
plzen_region_CZ	Plzeň Region, Czechia	4848	538	4970205	1728435	19341	4620
valcea_county_RO	Vâlcea County, Romania	2945	645	4962645	2147806	10714	2391
auvergne_FR	Auvergne, France	7430	1557	4953391	1923216	42906	7676
covasna_county_RO	Covasna County, Romania	3112	627	4931557	1891476	7582	1597
vorarlberg_AT	Vorarlberg, Austria	5524	745	4905041	1703685	44428	7707
braga_district_PT	Braga District, Portugal	2694	857	4841466	1978887	15122	2257
podlaskie_voivodeship_PL	Podlaskie Voivodeship, Poland	3453	827	4839097	1788304	12249	2369
olt_county_RO	Olt County, Romania	2838	613	4809606	2105677	9335	2149
gozo_MT	Gozo, Malta	3166	414	4780616	1564882	26073	2089
semigallia_LV	Semigallia, Latvia	1859	462	4648462	1611472	21906	2022
zlin_region_CZ	Zlín Region, Czechia	4806	525	4605745	1568788	17516	4347
south_bohemian_region_CZ	South Bohemian Region, Czechia	4518	516	4589253	1612665	18544	4501
siauliai_county_LT	Šiauliai County, Lithuania	1956	451	4535197	1779714	15978	2016
swietokrzyskie_voivodeship_PL	Świętokrzyskie Voivodeship, Poland	3441	795	4490938	1657200	12659	2406
ostrobothnia_region_FI	Ostrobothnia (region), Finland	2916	535	4466766	1429482	43071	4797
kalmar_county_SE	Kalmar County, Sweden	6011	801	4444524	1519686	38213	9295
salaj_county_RO	Sălaj County, Romania	3093	628	4427652	1703538	9055	1814
la_rioja_ES	La Rioja, Spain	5952	926	4378401	1457506	38405	2941
franche_comte_FR	Franche-Comté, France	7367	1526	4346541	1719095	36251	6248
vrancea_county_RO	Vrancea County, Romania	2932	623	4340036	1836520	9653	2096
hradec_kralove_region_CZ	Hradec Králové Region, Czechia	4507	514	4328687	1498214	15695	3927
mehedinti_county_RO	Mehedinți County, Romania	2865	613	4284566	1772179	8553	1855
tolna_county_HU	Tolna County, Hungary	2840	534	4164822	1740037	9323	3300
central_finland_FI	Central Finland, Finland	2840	518	4144149	1399799	40896	5949
lubusz_voivodeship_PL	Lubusz Voivodeship, Poland	3497	867	4075641	1461021	12458	2391
plovdiv_province_BG	Plovdiv Province, Bulgaria	2067	569	4041235	1570448	11436	1570
drenthe_NL	Drenthe, Netherlands	3807	712	3884611	1560760	31166	5874
osijek_baranja_county_HR	Osijek-Baranja County, Croatia	2170	542	3867446	1434930	12583	1283
northern_aegean_EL	Northern Aegean, Greece	4125	771	3850012	1446121	13711	1428
limousin_FR	Limousin, France	6944	1449	3777187	1473721	33023	5935
tartu_county_EE	Tartu County, Estonia	1803	389	3752482	1383842	19493	2978
pardubice_region_CZ	Pardubice Region, Czechia	4359	488	3709645	1323256	14490	3586
istria_county_HR	Istria County, Croatia	2177	517	3704055	1216572	13650	1482
ionian_islands_region_EL	Ionian Islands (region), Greece	4261	816	3703529	1366141	12750	1378
drava_statistical_region_SI	Drava Statistical Region, Slovenia	2100	456	3694801	1314568	18723	2210
primorje_gorski_kotar_county_HR	Primorje-Gorski Kotar County, Croatia	2269	562	3604100	1296012	11539	1238
donegal_IE	Donegal, Ireland	2532	643	3514755	1221428	22405	3446
aveiro_district_PT	Aveiro District, Portugal	2578	795	3495087	1433516	10547	1699
ialomita_county_RO	Ialomița County, Romania	2824	619	3435989	1456174	6340	1461
larnaca_district_CY	Larnaca District, Cyprus	1497	355	3412083	1065573	15927	1305
setubal_district_PT	Setúbal District, Portugal	2737	862	3403127	1335646	11777	1704
nograd_county_HU	Nógrád County, Hungary	2720	519	3367086	1426568	7287	2570
vysocina_region_CZ	Vysočina Region, Czechia	4308	478	3346753	1183796	12763	3175
teleorman_county_RO	Teleorman County, Romania	2746	579	3301442	1411756	6529	1449
panevezys_county_LT	Panevėžys County, Lithuania	1846	409	3275329	1273061	11287	1437
kronoberg_county_SE	Kronoberg County, Sweden	5957	799	3212562	1097838	27438	6816
pohjois_savo_FI	Pohjois-Savo, Finland	2606	484	3199952	1148772	29819	4452
jamtland_county_SE	Jämtland County, Sweden	5659	748	3173153	1072979	29584	7878
lapland_finland_FI	Lapland (Finland), Finland	2660	513	3165254	1086472	31233	3947
opole_voivodeship_PL	Opole Voivodeship, Poland	3556	836	3153848	1129111	9455	1602
vidzeme_LV	Vidzeme, Latvia	1742	431	3116866	1077307	15095	1332
liberec_region_CZ	Liberec Region, Czechia	4368	489	3101973	1102442	12192	3007
burgenland_AT	Burgenland, Austria	5549	682	3000554	963197	25389	3673
blekinge_county_SE	Blekinge County, Sweden	5765	763	2953590	1016617	25893	6325
varna_province_BG	Varna Province, Bulgaria	2020	561	2939129	1131178	9109	1124
calarasi_county_RO	Călărași County, Romania	2764	600	2932174	1266488	5610	1297
satakunta_FI	Satakunta, Finland	2553	491	2894221	1026044	27724	4006
coimbra_district_PT	Coimbra District, Portugal	2605	809	2844730	1128832	9141	1429
famagusta_district_CY	Famagusta District, Cyprus	1504	349	2796674	948274	10724	957
flevoland_NL	Flevoland, Netherlands	3931	751	2794678	1108604	23128	4317
zeeland_NL	Zeeland, Netherlands	4046	783	2731806	1079405	21815	4127
paijat_hame_FI	Päijät-Häme, Finland	2602	504	2696189	942649	24252	3775
ilfov_county_RO	Ilfov County, Romania	2716	578	2666633	1122776	5065	1065
southern_ostrobothnia_FI	Southern Ostrobothnia, Finland	2426	464	2623664	956763	26765	3682
savinja_statistical_region_SI	Savinja Statistical Region, Slovenia	1935	404	2611496	913870	13532	1466
faro_district_PT	Faro District, Portugal	2887	873	2598225	1025497	9881	1367
tulcea_county_RO	Tulcea County, Romania	2781	589	2509567	1051064	5155	1148
kildare_IE	Kildare, Ireland	2733	690	2499771	888948	15195	2103
kymenlaakso_FI	Kymenlaakso, Finland	2525	472	2488671	875843	21492	3434
paphos_district_CY	Paphos District, Cyprus	1439	343	2415563	780516	11172	1038
limerick_IE	Limerick, Ireland	2626	705	2412074	926342	16201	2317
telsiai_county_LT	Telšiai County, Lithuania	1687	377	2354902	927404	7666	996
county_louth_IE	County Louth, Ireland	2634	656	2342673	821648	14575	2121
karlovy_vary_region_CZ	Karlovy Vary Region, Czechia	4399	467	2318727	791803	9228	2249
burgas_province_BG	Burgas Province, Bulgaria	1902	539	2298361	867266	6281	744
alytus_county_LT	Alytus County, Lithuania	1699	365	2272620	871313	7398	913
leiria_district_PT	Leiria District, Portugal	2530	792	2247284	893957	7372	1185
tavastia_proper_FI	Tavastia Proper, Finland	2583	498	2227059	781040	21558	3183
molise_IT	Molise, Italy	7320	1736	2204349	818724	11380	1324
county_mayo_IE	County Mayo, Ireland	2444	595	2173999	769433	15384	2688
marijampole_county_LT	Marijampolė County, Lithuania	1706	367	2172523	865062	6804	902
latgale_LV	Latgale, Latvia	1568	385	2157928	747489	10052	939
etela_savo_FI	Etelä-Savo, Finland	2400	442	2118267	729170	19571	2757
santarem_district_PT	Santarém District, Portugal	2446	798	2075466	806726	6878	958
north_karelia_FI	North Karelia, Finland	2478	441	2059557	734643	19191	2784
county_meath_IE	County Meath, Ireland	2595	653	1999727	701627	11870	1668
giurgiu_county_RO	Giurgiu County, Romania	2708	580	1946668	790773	4057	742
south_karelia_FI	South Karelia, Finland	2379	434	1844782	640687	16364	2541
kerry_IE	Kerry, Ireland	2302	606	1839093	722189	13823	2327
vukovar_srijem_county_HR	Vukovar-Srijem County, Croatia	1844	444	1794621	678033	5521	568
blagoevgrad_province_BG	Blagoevgrad Province, Bulgaria	1788	520	1784148	697513	5457	628
utena_county_LT	Utena County, Lithuania	1683	362	1753152	660210	5558	682
brod_posavina_county_HR	Brod-Posavina County, Croatia	1839	445	1715687	630661	5232	510
diekirch_district_LU	Diekirch District, Luxembourg	2198	447	1715579	569799	10136	894
stara_zagora_province_BG	Stara Zagora Province, Bulgaria	1763	490	1710910	678437	4718	617
varazdin_county_HR	Varaždin County, Croatia	1955	448	1695395	644103	6071	579
zadar_county_HR	Zadar County, Croatia	2016	496	1690184	640976	5021	585
upper_carniola_statistical_region_SI	Upper Carniola Statistical Region, Slovenia	1929	405	1688188	601532	8374	1016
viseu_district_PT	Viseu District, Portugal	2396	733	1666228	669300	5142	737
parnu_county_EE	Pärnu County, Estonia	1381	276	1652072	596606	9446	1274
corse_FR	Corse, France	6342	1331	1621585	621565	13025	2001
county_westmeath_IE	County Westmeath, Ireland	2350	599	1520428	523853	9385	1494
wexford_IE	Wexford, Ireland	2398	638	1518375	608954	10230	1739
taurage_county_LT	Tauragė County, Lithuania	1549	330	1507756	592203	4764	624
zagreb_county_HR	Zagreb County, Croatia	1906	434	1496322	559403	4573	474
sisak_moslavina_county_HR	Sisak-Moslavina County, Croatia	1816	423	1472610	553604	4407	473
cavan_IE	Cavan, Ireland	2171	564	1429920	528525	9659	1771
dubrovnik_neretva_county_HR	Dubrovnik-Neretva County, Croatia	1997	491	1380957	484808	4973	416
county_tipperary_IE	County Tipperary, Ireland	2400	639	1378120	536923	8615	1370
waterford_IE	Waterford, Ireland	2419	638	1359512	516747	8953	1314
southeast_slovenia_statistical_region_SI	Southeast Slovenia Statistical Region, Slovenia	1776	364	1355053	474913	6408	765
ruse_province_BG	Ruse Province, Bulgaria	1717	486	1311923	511645	4490	493
pleven_province_BG	Pleven Province, Bulgaria	1667	487	1289919	507276	3679	446
sligo_IE	Sligo, Ireland	2184	542	1268584	418575	11261	1260
veliko_tarnovo_province_BG	Veliko Tarnovo Province, Bulgaria	1712	482	1266939	502263	3607	463
